airport_from,airport_to,cost,distance
C6,C10,18.4,18.4
C6,C11,82.5,82.5
C6,C12,62.9,62.9
C6,C13,70.2,70.2
C6,C14,68.4,68.4
C6,C15,55.9,55.9
C6,C16,73.8,73.8
C6,C17,11.0,11.0
C6,C18,50.4,50.4
C6,C19,37.5,37.5
C6,C20,28.8,28.8
C6,C21,70.7,70.7
C6,C22,13.2,13.2
C6,C23,34.4,34.4
C6,C24,16.2,16.2
C6,C25,44.9,44.9
C6,C26,70.8,70.8
C6,C27,55.0,55.0
C6,C28,25.2,25.2
C6,C29,31.1,31.1
C6,C30,27.0,27.0
C6,C31,60.0,60.0
C6,C32,67.7,67.7
C6,C33,49.5,49.5
C6,C34,17.0,17.0
C6,C35,63.3,63.3
C6,C36,8.6,8.6
C6,C37,34.7,34.7
C6,C38,49.6,49.6
C6,C39,25.3,25.3
C6,C40,39.6,39.6
C6,C41,68.0,68.0
C6,C42,28.1,28.1
C6,C43,18.0,18.0
C6,C44,21.9,21.9
C6,C45,59.5,59.5
C6,C46,64.5,64.5
C6,C47,43.0,43.0
C6,C48,25.1,25.1
C6,C49,77.6,77.6
C6,C50,42.4,42.4
C7,C1,74.7,74.7
C7,C2,114.5,114.5
C7,C3,10.6,10.6
C7,C4,89.0,89.0
C7,C5,21.0,21.0
C7,C6,70.3,70.3
C7,C7,0.0,0.0
C7,C8,43.7,43.7
C7,C9,89.3,89.3
C7,C10,78.6,78.6
C7,C11,71.3,71.3
C7,C12,121.7,121.7
C7,C13,67.2,67.2
C7,C14,36.2,36.2
C7,C15,119.0,119.0
C7,C16,41.0,41.0
C7,C17,60.9,60.9
C7,C18,105.6,105.6
C7,C19,106.0,106.0
C7,C20,89.0,89.0
C7,C21,81.4,81.4
C7,C22,81.6,81.6
C7,C23,99.2,99.2
C7,C24,59.7,59.7
C7,C25,91.4,91.4
C7,C26,76.8,76.8
C7,C27,117.5,117.5
C7,C28,60.8,60.8
C7,C29,66.0,66.0
C7,C30,95.2,95.2
C7,C31,40.3,40.3
C7,C32,51.0,51.0
C7,C33,39.0,39.0
C7,C34,53.3,53.3
C7,C35,16.1,16.1
C7,C36,72.4,72.4
C7,C37,59.4,59.4
C7,C38,113.6,113.6
C7,C39,72.2,72.2
C7,C40,68.8,68.8
C7,C41,27.3,27.3
C7,C42,62.0,62.0
C7,C43,71.0,71.0
C7,C44,73.7,73.7
C7,C45,57.1,57.1
C7,C46,104.7,104.7
C7,C47,74.9,74.9
C7,C48,85.3,85.3
C7,C49,8.0,8.0
C7,C50,29.2,29.2
C8,C1,31.1,31.1
C8,C2,86.0,86.0
C8,C3,35.0,35.0
C8,C4,85.4,85.4
C8,C5,23.8,23.8
C8,C6,57.7,57.7
C8,C7,43.7,43.7
C8,C8,0.0,0.0
C8,C9,66.4,66.4
C8,C10,74.1,74.1
C8,C11,31.8,31.8
C8,C12,88.0,88.0
C8,C13,24.2,24.2
C8,C14,13.9,13.9
C8,C15,88.6,88.6
C8,C16,17.3,17.3
C8,C17,46.8,46.8
C8,C18,71.7,71.7
C8,C19,83.0,83.0
C8,C20,85.4,85.4
C8,C21,37.7,37.7
C8,C22,70.8,70.8
C8,C23,73.0,73.0
C8,C24,57.8,57.8
C8,C25,55.8,55.8
C8,C26,33.1,33.1
C8,C27,86.8,86.8
C8,C28,35.0,35.0
C8,C29,73.4,73.4
C8,C30,84.3,84.3
C8,C31,4.2,4.2
C8,C32,11.3,11.3
C8,C33,9.9,9.9
C8,C34,46.5,46.5
C8,C35,27.7,27.7
C8,C36,64.5,64.5
C8,C37,27.5,27.5
C8,C38,84.5,84.5
C8,C39,74.4,74.4
C8,C40,32.6,32.6
C8,C41,20.0,20.0
C8,C42,68.4,68.4
C8,C43,69.3,69.3
C8,C44,47.4,47.4
C8,C45,13.3,13.3
C8,C46,64.5,64.5
C8,C47,37.4,37.4
C8,C48,59.0,59.0
C8,C49,45.9,45.9
C8,C50,29.2,29.2
C9,C1,68.4,68.4
C9,C2,26.6,26.6
C9,C3,79.1,79.1
C9,C4,39.6,39.6
C9,C5,80.4,80.4
C9,C6,23.3,23.3
C9,C7,89.3,89.3
C9,C8,66.4,66.4
C9,C9,0.0,0.0
C9,C10,34.1,34.1
C9,C11,83.7,83.7
C9,C12,40.0,40.0
C9,C13,71.1,71.1
C9,C14,79.2,79.2
C9,C15,32.6,32.6
C9,C16,83.6,83.6
C9,C17,29.0,29.0
C9,C18,29.3,29.3
C9,C19,17.1,17.1
C9,C20,39.6,39.6
C9,C21,66.2,66.2
C9,C22,23.2,23.2
C9,C23,11.2,11.2
C9,C24,39.4,39.4
C9,C25,29.8,29.8
C9,C26,68.2,68.2
C9,C27,31.8,31.8
C9,C28,31.8,31.8
C9,C29,52.6,52.6
C9,C30,27.8,27.8
C9,C31,69.7,69.7
C9,C32,74.0,74.0
C9,C33,60.6,60.6
C9,C34,38.3,38.3
C9,C35,79.6,79.6
C9,C36,28.4,28.4
C9,C37,39.1,39.1
C9,C38,26.4,26.4
C9,C39,45.0,45.0
C9,C40,37.9,37.9
C9,C41,81.3,81.3
C9,C42,50.4,50.4
C9,C43,38.2,38.2
C9,C44,19.0,19.0
C9,C45,63.3,63.3
C9,C46,48.4,48.4
C9,C47,37.7,37.7
C9,C48,8.9,8.9
C9,C49,96.0,96.0
C9,C50,60.2,60.2
C10,C1,88.6,88.6
C10,C2,57.3,57.3
C10,C3,70.5,70.5
C10,C4,11.4,11.4
C10,C5,78.2,78.2
C10,C6,18.4,18.4
C10,C7,78.6,78.6
C10,C8,74.1,74.1
C10,C9,34.1,34.1
C10,C10,0.0,0.0
C10,C11,100.4,100.4
C10,C12,73.2,73.2
C10,C13,88.2,88.2
C10,C14,83.4,83.4
C10,C15,64.1,64.1
C10,C16,89.3,89.3
C10,C17,27.8,27.8
C10,C18,63.4,63.4
C10,C19,42.1,42.1
C10,C20,11.4,11.4
C10,C21,89.1,89.1
C10,C22,11.0,11.0
C10,C23,44.0,44.0
C10,C24,19.1,19.1
C10,C25,61.1,61.1
C10,C26,89.2,89.2
C10,C27,63.8,63.8
C10,C28,43.4,43.4
C10,C29,21.1,21.1
C10,C30,18.4,18.4
C10,C31,75.9,75.9
C10,C32,84.6,84.6
C10,C33,65.1,65.1
C10,C34,28.4,28.4
C10,C35,75.0,75.0
C10,C36,10.0,10.0
C10,C37,52.8,52.8
C10,C38,57.9,57.9
C10,C39,12.1,12.1
C10,C40,58.0,58.0
C10,C41,81.7,81.7
C10,C42,21.2,21.2
C10,C43,8.1,8.1
C10,C44,39.7,39.7
C10,C45,77.2,77.2
C10,C46,80.7,80.7
C10,C47,61.2,61.2
C10,C48,39.6,39.6
C10,C49,86.5,86.5
C10,C50,54.0,54.0
C11,C1,17.3,17.3
C11,C2,96.0,96.0
C11,C3,64.5,64.5
C11,C4,111.3,111.3
C11,C5,50.4,50.4
C11,C6,82.5,82.5
C11,C7,71.3,71.3
C11,C8,31.8,31.8
C11,C9,83.7,83.7
C11,C10,100.4,100.4
C11,C11,0.0,0.0
C11,C12,91.8,91.8
C11,C13,12.6,12.6
C11,C14,35.1,35.1
C11,C15,96.3,96.3
C11,C16,31.1,31.1
C11,C17,72.7,72.7
C11,C18,77.4,77.4
C11,C19,98.2,98.2
C11,C20,111.3,111.3
C11,C21,23.8,23.8
C11,C22,94.8,94.8
C11,C23,86.7,86.7
C11,C24,86.5,86.5
C11,C25,62.0,62.0
C11,C26,18.7,18.7
C11,C27,94.3,94.3
C11,C28,57.3,57.3
C11,C29,103.2,103.2
C11,C30,107.0,107.0
C11,C31,33.2,33.2
C11,C32,21.2,21.2
C11,C33,41.3,41.3
C11,C34,75.1,75.1
C11,C35,55.7,55.7
C11,C36,90.4,90.4
C11,C37,47.9,47.9
C11,C38,94.0,94.0
C11,C39,102.9,102.9
C11,C40,45.9,45.9
C11,C41,44.1,44.1
C11,C42,98.3,98.3
C11,C43,97.0,97.0
C11,C44,65.8,65.8
C11,C45,23.4,23.4
C11,C46,60.7,60.7
C11,C47,46.5,46.5
C11,C48,75.0,75.0
C11,C49,71.0,71.0
C11,C50,60.9,60.9
C12,C1,74.5,74.5
C12,C2,18.0,18.0
C12,C3,111.1,111.1
C12,C4,76.2,76.2
C12,C5,108.1,108.1
C12,C6,62.9,62.9
C12,C7,121.7,121.7
C12,C8,88.0,88.0
C12,C9,40.0,40.0
C12,C10,73.2,73.2
C12,C11,91.8,91.8
C12,C12,0.0,0.0
C12,C13,81.0,81.0
C12,C14,101.9,101.9
C12,C15,11.7,11.7
C12,C16,104.2,104.2
C12,C17,66.2,66.2
C12,C18,16.4,16.4
C12,C19,33.7,33.7
C12,C20,76.2,76.2
C12,C21,68.6,68.6
C12,C22,62.3,62.3
C12,C23,29.3,29.3
C12,C24,79.1,79.1
C12,C25,32.2,32.2
C12,C26,73.2,73.2
C12,C27,10.8,10.8
C12,C28,61.0,61.0
C12,C29,92.6,92.6
C12,C30,61.5,61.5
C12,C31,92.1,92.1
C12,C32,91.3,91.3
C12,C33,86.2,86.2
C12,C34,76.0,76.0
C12,C35,109.0,109.0
C12,C36,68.4,68.4
C12,C37,63.1,63.1
C12,C38,16.5,16.5
C12,C39,84.7,84.7
C12,C40,55.5,55.5
C12,C41,106.8,106.8
C12,C42,90.5,90.5
C12,C43,78.1,78.1
C12,C44,48.8,48.8
C12,C45,79.2,79.2
C12,C46,33.1,33.1
C12,C47,50.6,50.6
C12,C48,38.9,38.9
C12,C49,127.3,127.3
C12,C50,93.0,93.0
C13,C1,8.6,8.6
C13,C2,84.1,84.1
C13,C3,59.0,59.0
C13,C4,99.0,99.0
C13,C5,46.4,46.4
C13,C6,70.2,70.2
C13,C7,67.2,67.2
C13,C8,24.2,24.2
C13,C9,71.1,71.1
C13,C10,88.2,88.2
C13,C11,12.6,12.6
C13,C12,81.0,81.0
C13,C13,0.0,0.0
C13,C14,32.3,32.3
C13,C15,84.9,84.9
C13,C16,30.4,30.4
C13,C17,60.6,60.6
C13,C18,66.1,66.1
C13,C19,85.7,85.7
C13,C20,99.0,99.0
C13,C21,16.4,16.4
C13,C22,82.4,82.4
C13,C23,74.3,74.3
C13,C24,75.0,75.0
C13,C25,50.4,50.4
C13,C26,10.8,10.8
C13,C27,82.9,82.9
C13,C28,44.9,44.9
C13,C29,92.1,92.1
C13,C30,94.4,94.4
C13,C31,27.0,27.0
C13,C32,16.8,16.8
C13,C33,32.6,32.6
C13,C34,63.7,63.7
C13,C35,51.1,51.1
C13,C36,78.2,78.2
C13,C37,35.5,35.5
C13,C38,82.2,82.2
C13,C39,91.3,91.3
C13,C40,33.2,33.2
C13,C41,41.0,41.0
C13,C42,87.2,87.2
C13,C43,85.1,85.1
C13,C44,53.1,53.1
C13,C45,12.5,12.5
C13,C46,51.5,51.5
C13,C47,34.1,34.1
C13,C48,62.4,62.4
C13,C49,68.2,68.2
C13,C50,52.2,52.2
C14,C1,40.5,40.5
C14,C2,99.7,99.7
C14,C3,30.1,30.1
C14,C4,94.8,94.8
C14,C5,15.3,15.3
C14,C6,68.4,68.4
C14,C7,36.2,36.2
C14,C8,13.9,13.9
C14,C9,79.2,79.2
C14,C10,83.4,83.4
C14,C11,35.1,35.1
C14,C12,101.9,101.9
C14,C13,32.3,32.3
C14,C14,0.0,0.0
C14,C15,102.5,102.5
C14,C16,6.4,6.4
C14,C17,57.3,57.3
C14,C18,85.6,85.6
C14,C19,96.1,96.1
C14,C20,94.8,94.8
C14,C21,47.9,47.9
C14,C22,81.5,81.5
C14,C23,86.4,86.4
C14,C24,65.8,65.8
C14,C25,69.6,69.6
C14,C26,42.7,42.7
C14,C27,100.6,100.6
C14,C28,47.5,47.5
C14,C29,79.6,79.6
C14,C30,95.3,95.3
C14,C31,9.8,9.8
C14,C32,15.5,15.5
C14,C33,19.0,19.0
C14,C34,55.1,55.1
C14,C35,20.9,20.9
C14,C36,74.3,74.3
C14,C37,40.8,40.8
C14,C38,98.2,98.2
C14,C39,82.1,82.1
C14,C40,46.5,46.5
C14,C41,9.0,9.0
C14,C42,74.7,74.7
C14,C43,77.8,77.8
C14,C44,60.4,60.4
C14,C45,25.0,25.0
C14,C46,77.8,77.8
C14,C47,51.3,51.3
C14,C48,72.3,72.3
C14,C49,36.2,36.2
C14,C50,32.4,32.4
C15,C1,79.2,79.2
C15,C2,7.0,7.0
C15,C3,108.5,108.5
C15,C4,66.0,66.0
C15,C5,107.1,107.1
C15,C6,55.9,55.9
C15,C7,119.0,119.0
C15,C8,88.6,88.6
C15,C9,32.6,32.6
C15,C10,64.1,64.1
C15,C11,96.3,96.3
C15,C12,11.7,11.7
C15,C13,84.9,84.9
C15,C14,102.5,102.5
C15,C15,0.0,0.0
C15,C16,105.5,105.5
C15,C17,60.8,60.8
C15,C18,19.0,19.0
C15,C19,23.0,23.0
C15,C20,66.0,66.0
C15,C21,74.0,74.0
C15,C22,53.4,53.4
C15,C23,21.5,21.5
C15,C24,72.0,72.0
C15,C25,34.5,34.5
C15,C26,78.1,78.1
C15,C27,2.0,2.0
C15,C28,58.4,58.4
C15,C29,84.2,84.2
C15,C30,51.0,51.0
C15,C31,92.6,92.6
C15,C32,93.3,93.3
C15,C33,85.6,85.6
C15,C34,70.5,70.5
C15,C35,107.4,107.4
C15,C36,60.4,60.4
C15,C37,62.3,62.3
C15,C38,6.3,6.3
C15,C39,75.9,75.9
C15,C40,56.1,56.1
C15,C41,106.6,106.6
C15,C42,82.5,82.5
C15,C43,69.6,69.6
C15,C44,45.3,45.3
C15,C45,81.3,81.3
C15,C46,41.1,41.1
C15,C47,52.2,52.2
C15,C48,34.0,34.0
C15,C49,125.1,125.1
C15,C50,89.9,89.9
C16,C1,38.9,38.9
C16,C2,103.1,103.1
C16,C3,35.8,35.8
C16,C4,100.7,100.7
C16,C5,20.6,20.6
C16,C6,73.8,73.8
C16,C7,41.0,41.0
C16,C8,17.3,17.3
C16,C9,83.6,83.6
C16,C10,89.3,89.3
C16,C11,31.1,31.1
C16,C12,104.2,104.2
C16,C13,30.4,30.4
C16,C14,6.4,6.4
C16,C15,105.5,105.5
C16,C16,0.0,0.0
C16,C17,62.8,62.8
C16,C18,88.1,88.1
C16,C19,100.3,100.3
C16,C20,100.7,100.7
C16,C21,46.6,46.6
C16,C22,87.0,87.0
C16,C23,90.2,90.2
C16,C24,71.9,71.9
C16,C25,72.0,72.0
C16,C26,41.2,41.2
C16,C27,103.6,103.6
C16,C28,52.1,52.1
C16,C29,86.0,86.0
C16,C30,100.7,100.7
C16,C31,14.0,14.0
C16,C32,14.2,14.2
C16,C33,24.3,24.3
C16,C34,61.0,61.0
C16,C35,26.4,26.4
C16,C36,80.0,80.0
C16,C37,44.7,44.7
C16,C38,101.5,101.5
C16,C39,88.2,88.2
C16,C40,49.4,49.4
C16,C41,13.9,13.9
C16,C42,81.0,81.0
C16,C43,83.8,83.8
C16,C44,64.6,64.6
C16,C45,25.6,25.6
C16,C46,78.6,78.6
C16,C47,53.7,53.7
C16,C48,76.3,76.3
C16,C49,40.0,40.0
C16,C50,38.8,38.8
C17,C1,61.5,61.5
C17,C2,55.3,55.3
C17,C3,51.0,51.0
C17,C4,38.9,38.9
C17,C5,54.7,54.7
C17,C6,11.0,11.0
C17,C7,60.9,60.9
C17,C8,46.8,46.8
C17,C9,29.0,29.0
C17,C10,27.8,27.8
C17,C11,72.7,72.7
C17,C12,66.2,66.2
C17,C13,60.6,60.6
C17,C14,57.3,57.3
C17,C15,60.8,60.8
C17,C16,62.8,62.8
C17,C17,0.0,0.0
C17,C18,51.9,51.9
C17,C19,45.2,45.2
C17,C20,38.9,38.9
C17,C21,62.8,62.8
C17,C22,24.2,24.2
C17,C23,39.7,39.7
C17,C24,16.8,16.8
C17,C25,43.0,43.0
C17,C26,62.3,62.3
C17,C27,59.6,59.6
C17,C28,16.4,16.4
C17,C29,34.5,34.5
C17,C30,38.1,38.1
C17,C31,49.0,49.0
C17,C32,57.0,57.0
C17,C33,38.5,38.5
C17,C34,9.8,9.8
C17,C35,52.9,52.9
C17,C36,17.9,17.9
C17,C37,25.5,25.5
C17,C38,54.8,54.8
C17,C39,31.4,31.4
C17,C40,32.2,32.2
C17,C41,57.1,57.1
C17,C42,30.4,30.4
C17,C43,24.8,24.8
C17,C44,19.1,19.1
C17,C45,49.4,49.4
C17,C46,62.1,62.1
C17,C47,36.8,36.8
C17,C48,27.3,27.3
C17,C49,68.0,68.0
C17,C50,32.3,32.3
C18,C1,60.2,60.2
C18,C2,20.2,20.2
C18,C3,94.9,94.9
C18,C4,68.4,68.4
C18,C5,91.7,91.7
C18,C6,50.4,50.4
C18,C7,105.6,105.6
C18,C8,71.7,71.7
C18,C9,29.3,29.3
C18,C10,63.4,63.4
C18,C11,77.4,77.4
C18,C12,16.4,16.4
C18,C13,66.1,66.1
C18,C14,85.6,85.6
C18,C15,19.0,19.0
C18,C16,88.1,88.1
C18,C17,51.9,51.9
C18,C18,0.0,0.0
C18,C19,30.5,30.5
C18,C20,68.4,68.4
C18,C21,55.0,55.0
C18,C22,52.5,52.5
C18,C23,21.0,21.0
C18,C24,66.1,66.1
C18,C25,16.2,16.2
C18,C26,59.1,59.1
C18,C27,17.0,17.0
C18,C28,45.0,45.0
C18,C29,81.1,81.1
C18,C30,55.2,55.2
C18,C31,75.8,75.8
C18,C32,75.4,75.4
C18,C33,69.8,69.8
C18,C34,61.7,61.7
C18,C35,92.7,92.7
C18,C36,57.0,57.0
C18,C37,46.8,46.8
C18,C38,18.0,18.0
C18,C39,74.0,74.0
C18,C40,39.1,39.1
C18,C41,90.4,90.4
C18,C42,78.4,78.4
C18,C43,67.0,67.0
C18,C44,33.5,33.5
C18,C45,63.3,63.3
C18,C46,23.9,23.9
C18,C47,34.4,34.4
C18,C48,25.3,25.3
C18,C49,111.0,111.0
C18,C50,77.0,77.0
C19,C1,82.0,82.0
C19,C2,16.0,16.0
C19,C3,95.9,95.9
C19,C4,43.0,43.0
C19,C5,97.5,97.5
C19,C6,37.5,37.5
C19,C7,106.0,106.0
C19,C8,83.0,83.0
C19,C9,17.1,17.1
C19,C10,42.1,42.1
C19,C11,98.2,98.2
C19,C12,33.7,33.7
C19,C13,85.7,85.7
C19,C14,96.1,96.1
C19,C15,23.0,23.0
C19,C16,100.3,100.3
C19,C17,45.2,45.2
C19,C18,30.5,30.5
C19,C19,0.0,0.0
C19,C20,43.0,43.0
C19,C21,78.7,78.7
C19,C22,31.8,31.8
C19,C23,11.7,11.7
C19,C24,52.8,52.8
C19,C25,38.9,38.9
C19,C26,81.5,81.5
C19,C27,23.2,23.2
C19,C28,48.8,48.8
C19,C29,62.8,62.8
C19,C30,28.0,28.0
C19,C31,86.5,86.5
C19,C32,90.1,90.1
C19,C33,77.6,77.6
C19,C34,53.9,53.9
C19,C35,96.7,96.7
C19,C36,40.0,40.0
C19,C37,55.6,55.6
C19,C38,17.3,17.3
C19,C39,54.1,54.1
C19,C40,53.0,53.0
C19,C41,98.4,98.4
C19,C42,61.7,61.7
C19,C43,48.3,48.3
C19,C44,35.7,35.7
C19,C45,79.0,79.0
C19,C46,53.8,53.8
C19,C47,51.6,51.6
C19,C48,24.1,24.1
C19,C49,112.9,112.9
C19,C50,77.0,77.0
C20,C1,99.0,99.0
C20,C2,59.0,59.0
C20,C3,81.2,81.2
C20,C4,0.0,0.0
C20,C5,89.4,89.4
C20,C6,28.8,28.8
C20,C7,89.0,89.0
C20,C8,85.4,85.4
C20,C9,39.6,39.6
C20,C10,11.4,11.4
C20,C11,111.3,111.3
C20,C12,76.2,76.2
C20,C13,99.0,99.0
C20,C14,94.8,94.8
C20,C15,66.0,66.0
C20,C16,100.7,100.7
C20,C17,38.9,38.9
C20,C18,68.4,68.4
C20,C19,43.0,43.0
C20,C20,0.0,0.0
C20,C21,99.1,99.1
C20,C22,17.8,17.8
C20,C23,47.9,47.9
C20,C24,30.0,30.0
C20,C25,68.5,68.5
C20,C26,99.5,99.5
C20,C27,66.0,66.0
C20,C28,54.1,54.1
C20,C29,26.6,26.6
C20,C30,15.3,15.3
C20,C31,87.3,87.3
C20,C32,95.9,95.9
C20,C33,76.5,76.5
C20,C34,39.8,39.8
C20,C35,86.1,86.1
C20,C36,21.0,21.0
C20,C37,63.5,63.5
C20,C38,60.0,60.0
C20,C39,17.9,17.9
C20,C40,68.0,68.0
C20,C41,93.1,93.1
C20,C42,28.6,28.6
C20,C43,18.0,18.0
C20,C44,48.8,48.8
C20,C45,88.2,88.2
C20,C46,87.7,87.7
C20,C47,70.7,70.7
