id,cluster,client,skill,demand,consultant,priority
73,C29,V73,S22,1,,1
74,C11,V74,S14,4,,1
75,C44,V75,S14,2,,5
76,C50,V76,S9,3,,2
77,C15,V77,S47,2,,1
78,C47,V78,S50,6,,5
79,C16,V79,S9,1,,1
80,C44,V80,S50,1,,3
81,C13,V81,S12,4,,5
82,C1,V82,S30,3,,5
83,C38,V83,S50,1,,5
84,C22,V84,S39,2,,2
85,C20,V85,S3,4,,2
86,C43,V86,S33,5,,5
87,C44,V87,S4,1,,3
88,C25,V88,S10,1,,4
89,C26,V89,S10,4,,1
90,C13,V90,S46,1,,3
91,C27,V91,S22,2,,4
92,C45,V92,S34,2,,1
93,C20,V93,S12,2,,3
94,C27,V94,S18,4,,3
95,C20,V95,S44,6,,4
96,C37,V96,S34,4,,3
97,C22,V97,S44,2,,2
98,C50,V98,S1,2,,4
99,C42,V99,S35,5,,2
100,C36,V100,S30,1,,5
101,C22,V101,S2,5,,4
102,C9,V102,S37,2,,3
103,C50,V103,S35,1,,5
104,C28,V104,S41,4,,2
105,C6,V105,S38,1,,3
106,C23,V106,S5,3,,1
107,C21,V107,S48,1,,5
108,C40,V108,S32,6,,5
109,C47,V109,S47,1,,2
110,C24,V110,S29,6,,5
111,C20,V111,S43,5,,5
112,C12,V112,S37,3,,2
113,C35,V113,S9,5,,1
114,C49,V114,S3,1,,2
115,C4,V115,S29,1,,4
116,C27,V116,S28,6,,2
117,C48,V117,S49,2,,5
118,C32,V118,S44,2,,3
119,C49,V119,S28,3,,1
120,C49,V120,S31,6,,4
121,C7,V121,S21,4,,3
122,C36,V122,S26,4,,5
123,C27,V123,S42,3,,3
124,C20,V124,S18,2,,4
125,C15,V125,S33,6,,1
126,C15,V126,S20,2,,5
127,C1,V127,S18,6,,4
128,C2,V128,S19,3,,4
129,C2,V129,S8,2,,3
130,C19,V130,S23,5,,2
131,C40,V131,S47,3,,1
132,C47,V132,S34,3,,3
133,C41,V133,S18,1,,5
134,C35,V134,S4,5,,5
135,C6,V135,S6,3,,2
136,C38,V136,S44,4,,2
137,C39,V137,S49,1,,3
138,C33,V138,S7,6,,2
139,C21,V139,S34,1,,4
140,C25,V140,S1,1,,3
141,C4,V141,S44,4,,5
142,C29,V142,S34,2,,5
143,C11,V143,S15,5,,1
144,C33,V144,S30,6,,3
145,C22,V145,S21,6,,3
146,C34,V146,S12,1,,3
147,C17,V147,S22,6,,4
148,C14,V148,S33,6,,5
149,C47,V149,S26,2,,1
150,C9,V150,S32,2,,5
151,C34,V151,S2,3,,3
152,C31,V152,S13,4,,4
153,C4,V153,S23,3,,5
154,C32,V154,S23,1,,2
155,C13,V155,S34,3,,5
156,C46,V156,S38,1,,3
157,C13,V157,S35,4,,4
158,C26,V158,S40,6,,1
159,C19,V159,S14,5,,3
160,C35,V160,S5,3,,5
161,C11,V161,S23,2,,3
162,C41,V162,S49,4,,1
163,C8,V163,S15,6,,4
164,C42,V164,S27,6,,2
165,C22,V165,S48,4,,3
166,C39,V166,S11,2,,5
167,C39,V167,S47,3,,4
168,C49,V168,S47,1,,4
169,C32,V169,S27,4,,5
170,C29,V170,S34,6,,3
171,C30,V171,S18,2,,4
172,C49,V172,S32,3,,5
173,C34,V173,S31,3,,3
174,C42,V174,S18,6,,5
175,C33,V175,S46,2,,5
176,C46,V176,S26,4,,3
177,C20,V177,S43,2,,3
178,C15,V178,S27,3,,2
179,C43,V179,S35,6,,3
180,C32,V180,S28,2,,1
181,C41,V181,S28,5,,2
182,C11,V182,S20,6,,1
183,C9,V183,S11,1,,4
184,C6,V184,S29,3,,3
185,C49,V185,S50,3,,4
186,C45,V186,S9,2,,1
187,C20,V187,S3,2,,3
188,C19,V188,S20,5,,3
189,C38,V189,S5,3,,3
190,C25,V190,S29,4,,1
191,C20,V191,S46,6,,3
192,C35,V192,S8,4,,4
193,C33,V193,S44,6,,5
194,C48,V194,S22,3,,5
195,C34,V195,S33,6,,2
196,C22,V196,S30,1,,5
197,C34,V197,S22,2,,2
198,C17,V198,S6,6,,3
199,C4,V199,S5,2,,1
200,C34,V200,S2,3,,3
201,C29,V201,S4,6,,3
202,C41,V202,S14,4,,2
203,C5,V203,S46,5,,4
204,C28,V204,S22,3,,5
205,C47,V205,S14,6,,3
206,C23,V206,S30,3,,3
207,C22,V207,S31,6,,2
208,C44,V208,S16,4,,2
209,C44,V209,S34,6,,1
210,C19,V210,S6,6,,4
211,C11,V211,S41,6,,2
212,C11,V212,S24,6,,1
213,C17,V213,S22,4,,1
214,C14,V214,S31,6,K41,3
215,C11,V215,S21,2,K41,3
216,C31,V216,S36,3,K56,5
217,C18,V217,S15,3,K47,3
218,C5,V218,S23,6,K85,4
219,C5,V219,S39,6,K74,5
220,C41,V220,S50,4,K63,4
221,C12,V221,S31,6,K83,3
222,C29,V222,S4,2,K59,1
223,C24,V223,S39,5,K18,3
224,C15,V224,S8,2,K17,2
225,C42,V225,S31,2,K36,3
226,C11,V226,S16,3,K3,3
227,C12,V227,S20,6,K11,5
228,C46,V228,S1,4,K28,4
229,C46,V229,S1,4,K54,2
230,C49,V230,S11,5,K14,2
231,C18,V231,S12,1,K23,5
232,C41,V232,S26,6,K66,3
233,C48,V233,S3,4,K61,3
