airport_from,airport_to,cost,distance
C7,C29,65.9,65.9
C7,C30,92.4,92.4
C7,C31,64.1,64.1
C7,C32,49.5,49.5
C7,C33,107.0,107.0
C7,C34,41.5,41.5
C7,C35,68.8,68.8
C7,C36,84.2,84.2
C7,C37,40.5,40.5
C7,C38,84.0,84.0
C7,C39,74.6,74.6
C7,C40,86.5,86.5
C7,C41,37.0,37.0
C7,C42,90.3,90.3
C7,C43,100.7,100.7
C7,C44,43.1,43.1
C7,C45,62.0,62.0
C7,C46,49.3,49.3
C7,C47,77.1,77.1
C7,C48,71.4,71.4
C7,C49,114.9,114.9
C7,C50,91.4,91.4
C8,C1,49.1,49.1
C8,C2,75.7,75.7
C8,C3,7.0,7.0
C8,C4,65.1,65.1
C8,C5,74.7,74.7
C8,C6,1.4,1.4
C8,C7,109.0,109.0
C8,C8,0.0,0.0
C8,C9,102.0,102.0
C8,C10,95.9,95.9
C8,C11,65.9,65.9
C8,C12,62.3,62.3
C8,C13,69.0,69.0
C8,C14,3.0,3.0
C8,C15,75.7,75.7
C8,C16,12.0,12.0
C8,C17,97.2,97.2
C8,C18,30.3,30.3
C8,C19,64.0,64.0
C8,C20,40.1,40.1
C8,C21,110.7,110.7
C8,C22,47.0,47.0
C8,C23,51.2,51.2
C8,C24,75.3,75.3
C8,C25,39.8,39.8
C8,C26,38.5,38.5
C8,C27,35.6,35.6
C8,C28,19.1,19.1
C8,C29,56.5,56.5
C8,C30,26.0,26.0
C8,C31,57.0,57.0
C8,C32,59.5,59.5
C8,C33,3.0,3.0
C8,C34,76.9,76.9
C8,C35,43.9,43.9
C8,C36,40.1,40.1
C8,C37,100.7,100.7
C8,C38,62.5,62.5
C8,C39,36.4,36.4
C8,C40,27.2,27.2
C8,C41,86.5,86.5
C8,C42,34.0,34.0
C8,C43,24.7,24.7
C8,C44,70.5,70.5
C8,C45,87.1,87.1
C8,C46,98.8,98.8
C8,C47,31.9,31.9
C8,C48,37.6,37.6
C8,C49,13.9,13.9
C8,C50,17.7,17.7
C9,C1,75.4,75.4
C9,C2,26.4,26.4
C9,C3,107.3,107.3
C9,C4,64.9,64.9
C9,C5,36.1,36.1
C9,C6,102.1,102.1
C9,C7,12.2,12.2
C9,C8,102.0,102.0
C9,C9,0.0,0.0
C9,C10,62.6,62.6
C9,C11,36.1,36.1
C9,C12,47.1,47.1
C9,C13,70.3,70.3
C9,C14,100.0,100.0
C9,C15,27.3,27.3
C9,C16,90.0,90.0
C9,C17,20.6,20.6
C9,C18,81.4,81.4
C9,C19,65.2,65.2
C9,C20,83.8,83.8
C9,C21,29.7,29.7
C9,C22,73.0,73.0
C9,C23,81.8,81.8
C9,C24,62.3,62.3
C9,C25,63.0,63.0
C9,C26,87.3,87.3
C9,C27,67.2,67.2
C9,C28,82.9,82.9
C9,C29,64.3,64.3
C9,C30,87.7,87.7
C9,C31,62.4,62.4
C9,C32,43.6,43.6
C9,C33,99.8,99.8
C9,C34,42.0,42.0
C9,C35,64.4,64.4
C9,C36,74.3,74.3
C9,C37,47.7,47.7
C9,C38,84.2,84.2
C9,C39,66.5,66.5
C9,C40,78.1,78.1
C9,C41,25.0,25.0
C9,C42,80.8,80.8
C9,C43,96.2,96.2
C9,C44,33.3,33.3
C9,C45,49.8,49.8
C9,C46,55.9,55.9
C9,C47,70.4,70.4
C9,C48,65.0,65.0
C9,C49,109.0,109.0
C9,C50,84.3,84.3
C10,C1,47.8,47.8
C10,C2,55.3,55.3
C10,C3,97.5,97.5
C10,C4,101.1,101.1
C10,C5,77.6,77.6
C10,C6,95.1,95.1
C10,C7,56.8,56.8
C10,C8,95.9,95.9
C10,C9,62.6,62.6
C10,C10,0.0,0.0
C10,C11,58.3,58.3
C10,C12,41.8,41.8
C10,C13,108.2,108.2
C10,C14,93.0,93.0
C10,C15,51.1,51.1
C10,C16,85.7,85.7
C10,C17,79.1,79.1
C10,C18,65.7,65.7
C10,C19,32.0,32.0
C10,C20,58.3,58.3
C10,C21,41.0,41.0
C10,C22,97.1,97.1
C10,C23,48.8,48.8
C10,C24,20.6,20.6
C10,C25,63.3,63.3
C10,C26,61.3,61.3
C10,C27,66.1,66.1
C10,C28,81.2,81.2
C10,C29,39.5,39.5
C10,C30,70.9,70.9
C10,C31,39.2,39.2
C10,C32,52.9,52.9
C10,C33,95.4,95.4
C10,C34,29.2,29.2
C10,C35,54.0,54.0
C10,C36,93.4,93.4
C10,C37,17.0,17.0
C10,C38,41.9,41.9
C10,C39,76.0,76.0
C10,C40,86.3,86.3
C10,C41,75.7,75.7
C10,C42,96.2,96.2
C10,C43,76.3,76.3
C10,C44,66.6,66.6
C10,C45,99.9,99.9
C10,C46,8.1,8.1
C10,C47,70.0,70.0
C10,C48,65.2,65.2
C10,C49,94.6,94.6
C10,C50,82.2,82.2
C11,C1,46.3,46.3
C11,C2,10.0,10.0
C11,C3,71.2,71.2
C11,C4,43.1,43.1
C11,C5,21.1,21.1
C11,C6,65.9,65.9
C11,C7,43.8,43.8
C11,C8,65.9,65.9
C11,C9,36.1,36.1
C11,C10,58.3,58.3
C11,C11,0.0,0.0
C11,C12,20.6,20.6
C11,C13,50.2,50.2
C11,C14,63.9,63.9
C11,C15,11.4,11.4
C11,C16,53.9,53.9
C11,C17,35.4,35.4
C11,C18,47.1,47.1
C11,C19,42.5,42.5
C11,C20,52.2,52.2
C11,C21,50.2,50.2
C11,C22,43.0,43.0
C11,C23,53.5,53.5
C11,C24,46.1,46.1
C11,C25,27.3,27.3
C11,C26,55.3,55.3
C11,C27,31.4,31.4
C11,C28,46.8,46.8
C11,C29,37.6,37.6
C11,C30,53.1,53.1
C11,C31,35.7,35.7
C11,C32,10.0,10.0
C11,C33,63.7,63.7
C11,C34,29.2,29.2
C11,C35,31.3,31.3
C11,C36,42.0,42.0
C11,C37,51.7,51.7
C11,C38,59.8,59.8
C11,C39,30.8,30.8
C11,C40,42.7,42.7
C11,C41,26.0,26.0
C11,C42,47.4,47.4
C11,C43,61.7,61.7
C11,C44,9.8,9.8
C11,C45,43.8,43.8
C11,C46,55.5,55.5
C11,C47,34.4,34.4
C11,C48,29.2,29.2
C11,C49,73.2,73.2
C11,C50,48.2,48.2
C12,C1,28.4,28.4
C12,C2,24.1,24.1
C12,C3,66.0,66.0
C12,C4,60.5,60.5
C12,C5,41.7,41.7
C12,C6,61.9,61.9
C12,C7,50.2,50.2
C12,C8,62.3,62.3
C12,C9,47.1,47.1
C12,C10,41.8,41.8
C12,C11,20.6,20.6
C12,C12,0.0,0.0
C12,C13,67.7,67.7
C12,C14,59.7,59.7
C12,C15,21.0,21.0
C12,C16,50.5,50.5
C12,C17,53.2,53.2
C12,C18,36.1,36.1
C12,C19,21.9,21.9
C12,C20,36.8,36.8
C12,C21,48.6,48.6
C12,C22,55.4,55.4
C12,C23,35.1,35.1
C12,C24,26.2,26.2
C12,C25,23.8,23.8
C12,C26,40.3,40.3
C12,C27,27.5,27.5
C12,C28,44.4,44.4
C12,C29,18.0,18.0
C12,C30,42.5,42.5
C12,C31,16.0,16.0
C12,C32,12.0,12.0
C12,C33,60.8,60.8
C12,C34,15.3,15.3
C12,C35,19.1,19.1
C12,C36,51.8,51.8
C12,C37,40.3,40.3
C12,C38,39.8,39.8
C12,C39,35.0,35.0
C12,C40,46.3,46.3
C12,C41,45.4,45.4
C12,C42,55.1,55.1
C12,C43,50.6,50.6
C12,C44,30.4,30.4
C12,C45,64.4,64.4
C12,C46,41.2,41.2
C12,C47,31.6,31.6
C12,C48,26.0,26.0
C12,C49,65.9,65.9
C12,C50,45.7,45.7
C13,C1,83.4,83.4
C13,C2,55.8,55.8
C13,C3,76.0,76.0
C13,C4,7.2,7.2
C13,C5,35.1,35.1
C13,C6,70.1,70.1
C13,C7,82.2,82.2
C13,C8,69.0,69.0
C13,C9,70.3,70.3
C13,C10,108.2,108.2
C13,C11,50.2,50.2
C13,C12,67.7,67.7
C13,C13,0.0,0.0
C13,C14,69.2,69.2
C13,C15,59.5,59.5
C13,C16,62.0,62.0
C13,C17,53.2,53.2
C13,C18,72.4,72.4
C13,C19,87.1,87.1
C13,C20,83.4,83.4
C13,C21,95.4,95.4
C13,C22,22.2,22.2
C13,C23,90.2,90.2
C13,C24,93.8,93.8
C13,C25,55.0,55.0
C13,C26,85.0,85.0
C13,C27,55.8,55.8
C13,C28,57.0,57.0
C13,C29,79.9,79.9
C13,C30,75.4,75.4
C13,C31,78.5,78.5
C13,C32,55.8,55.8
C13,C33,66.0,66.0
C13,C34,79.2,79.2
C13,C35,66.1,66.1
C13,C36,29.4,29.4
C13,C37,101.5,101.5
C13,C38,100.1,100.1
C13,C39,43.4,43.4
C13,C40,44.1,44.1
C13,C41,45.4,45.4
C13,C42,35.0,35.0
C13,C43,81.9,81.9
C13,C44,43.4,43.4
C13,C45,26.4,26.4
C13,C46,105.7,105.7
C13,C47,54.6,54.6
C13,C48,54.6,54.6
C13,C49,82.3,82.3
C13,C50,57.7,57.7
C14,C1,46.1,46.1
C14,C2,73.7,73.7
C14,C3,7.6,7.6
C14,C4,65.0,65.0
C14,C5,73.4,73.4
C14,C6,2.2,2.2
C14,C7,106.8,106.8
C14,C8,3.0,3.0
C14,C9,100.0,100.0
C14,C10,93.0,93.0
C14,C11,63.9,63.9
C14,C12,59.7,59.7
C14,C13,69.2,69.2
C14,C14,0.0,0.0
C14,C15,73.5,73.5
C14,C16,10.0,10.0
C14,C17,95.8,95.8
C14,C18,27.3,27.3
C14,C19,61.0,61.0
C14,C20,37.1,37.1
C14,C21,108.2,108.2
C14,C22,47.0,47.0
C14,C23,48.2,48.2
C14,C24,72.4,72.4
C14,C25,37.5,37.5
C14,C26,35.5,35.5
C14,C27,33.3,33.3
C14,C28,17.2,17.2
C14,C29,53.6,53.6
C14,C30,23.0,23.0
C14,C31,54.1,54.1
C14,C32,57.3,57.3
C14,C33,4.2,4.2
C14,C34,74.2,74.2
C14,C35,41.1,41.1
C14,C36,40.0,40.0
C14,C37,97.9,97.9
C14,C38,59.5,59.5
C14,C39,34.9,34.9
C14,C40,26.5,26.5
C14,C41,85.0,85.0
C14,C42,34.2,34.2
C14,C43,21.9,21.9
C14,C44,68.8,68.8
C14,C45,86.5,86.5
C14,C46,95.9,95.9
C14,C47,29.7,29.7
C14,C48,35.4,35.4
C14,C49,13.2,13.2
C14,C50,15.8,15.8
C15,C1,49.4,49.4
C15,C2,4.2,4.2
C15,C3,80.7,80.7
C15,C4,52.6,52.6
C15,C5,26.6,26.6
C15,C6,75.7,75.7
C15,C7,33.3,33.3
C15,C8,75.7,75.7
C15,C9,27.3,27.3
C15,C10,51.1,51.1
C15,C11,11.4,11.4
C15,C12,21.0,21.0
C15,C13,59.5,59.5
C15,C14,73.5,73.5
C15,C15,0.0,0.0
C15,C16,63.7,63.7
C15,C17,32.6,32.6
C15,C18,54.1,54.1
C15,C19,41.8,41.8
C15,C20,57.0,57.0
C15,C21,38.8,38.8
C15,C22,54.2,54.2
C15,C23,56.1,56.1
C15,C24,42.5,42.5
C15,C25,36.1,36.1
C15,C26,60.4,60.4
C15,C27,40.4,40.4
C15,C28,56.6,56.6
C15,C29,39.0,39.0
C15,C30,60.4,60.4
C15,C31,37.0,37.0
C15,C32,16.4,16.4
C15,C33,73.7,73.7
C15,C34,22.8,22.8
C15,C35,37.2,37.2
C15,C36,53.4,53.4
C15,C37,42.2,42.2
C15,C38,60.4,60.4
C15,C39,41.7,41.7
C15,C40,53.7,53.7
C15,C41,25.9,25.9
C15,C42,58.8,58.8
C15,C43,68.9,68.9
C15,C44,16.2,16.2
C15,C45,48.8,48.8
C15,C46,47.2,47.2
C15,C47,43.8,43.8
C15,C48,38.2,38.2
C15,C49,82.0,82.0
C15,C50,58.1,58.1
C16,C1,40.3,40.3
C16,C2,63.7,63.7
C16,C3,17.5,17.5
C16,C4,57.2,57.2
C16,C5,63.7,63.7
C16,C6,12.0,12.0
C16,C7,96.9,96.9
C16,C8,12.0,12.0
C16,C9,90.0,90.0
C16,C10,85.7,85.7
C16,C11,53.9,53.9
C16,C12,50.5,50.5
C16,C13,62.0,62.0
C16,C14,10.0,10.0
C16,C15,63.7,63.7
C16,C16,0.0,0.0
C16,C17,85.9,85.9
C16,C18,21.4,21.4
C16,C19,54.1,54.1
C16,C20,32.9,32.9
C16,C21,98.8,98.8
C16,C22,39.8,39.8
C16,C23,43.7,43.7
C16,C24,65.3,65.3
C16,C25,27.8,27.8
C16,C26,32.2,32.2
C16,C27,23.6,23.6
C16,C28,7.2,7.2
C16,C29,46.3,46.3
C16,C30,19.2,19.2
C16,C31,46.5,46.5
C16,C32,47.5,47.5
C16,C33,10.3,10.3
C16,C34,65.4,65.4
C16,C35,32.6,32.6
C16,C36,32.6,32.6
C16,C37,89.5,89.5
C16,C38,55.4,55.4
C16,C39,25.1,25.1
C16,C40,18.0,18.0
C16,C41,75.1,75.1
C16,C42,27.9,27.9
C16,C43,22.0,22.0
C16,C44,58.8,58.8
C16,C45,77.6,77.6
C16,C46,88.1,88.1
C16,C47,19.8,19.8
C16,C48,25.6,25.6
C16,C49,21.4,21.4
C16,C50,5.8,5.8
C17,C1,81.0,81.0
C17,C2,29.2,29.2
C17,C3,103.4,103.4
C17,C4,48.8,48.8
C17,C5,23.3,23.3
C17,C6,97.6,97.6
C17,C7,32.6,32.6
C17,C8,97.2,97.2
C17,C9,20.6,20.6
C17,C10,79.1,79.1
C17,C11,35.4,35.4
C17,C12,53.2,53.2
C17,C13,53.2,53.2
C17,C14,95.8,95.8
C17,C15,32.6,32.6
C17,C16,85.9,85.9
C17,C17,0.0,0.0
C17,C18,82.2,82.2
C17,C19,74.3,74.3
C17,C20,87.5,87.5
C17,C21,50.1,50.1
C17,C22,60.6,60.6
C17,C23,88.0,88.0
C17,C24,74.3,74.3
C17,C25,61.7,61.7
C17,C26,90.7,90.7
C17,C27,65.5,65.5
C17,C28,78.7,78.7
C17,C29,71.3,71.3
C17,C30,88.1,88.1
C17,C31,69.3,69.3
C17,C32,45.2,45.2
C17,C33,94.7,94.7
C17,C34,53.9,53.9
C17,C35,66.6,66.6
C17,C36,63.7,63.7
C17,C37,65.8,65.8
C17,C38,92.9,92.9
C17,C39,60.9,60.9
C17,C40,71.0,71.0
C17,C41,10.8,10.8
C17,C42,70.7,70.7
C17,C43,96.6,96.6
C17,C44,27.5,27.5
C17,C45,30.0,30.0
C17,C46,73.2,73.2
C17,C47,67.8,67.8
C17,C48,63.2,63.2
C17,C49,106.5,106.5
C17,C50,80.1,80.1
C18,C1,19.0,19.0
C18,C2,55.5,55.5
C18,C3,32.0,32.0
C18,C4,66.3,66.3
C18,C5,63.1,63.1
C18,C6,29.4,29.4
C18,C7,86.0,86.0
C18,C8,30.3,30.3
C18,C9,81.4,81.4
C18,C10,65.7,65.7
C18,C11,47.1,47.1
C18,C12,36.1,36.1
C18,C13,72.4,72.4
C18,C14,27.3,27.3
C18,C15,54.1,54.1
C18,C16,21.4,21.4
C18,C17,82.2,82.2
C18,C18,0.0,0.0
C18,C19,33.7,33.7
C18,C20,12.2,12.2
C18,C21,84.3,84.3
C18,C22,51.9,51.9
C18,C23,22.5,22.5
C18,C24,45.1,45.1
C18,C25,21.0,21.0
C18,C26,12.8,12.8
C18,C27,18.1,18.1
C18,C28,19.7,19.7
C18,C29,26.6,26.6
C18,C30,6.4,6.4
C18,C31,27.3,27.3
C18,C32,38.1,38.1
C18,C33,30.0,30.0
C18,C34,49.2,49.2
C18,C35,17.2,17.2
C18,C36,45.0,45.0
C18,C37,71.6,71.6
C18,C38,34.2,34.2
C18,C39,29.2,29.2
C18,C40,31.1,31.1
C18,C41,72.2,72.2
C18,C42,43.1,43.1
C18,C43,14.8,14.8
C18,C44,54.9,54.9
C18,C45,81.7,81.7
C18,C46,68.9,68.9
C18,C47,18.0,18.0
C18,C48,20.0,20.0
C18,C49,30.2,30.2
C18,C50,20.1,20.1
C19,C1,16.1,16.1
C19,C2,45.4,45.4
C19,C3,65.5,65.5
C19,C4,80.0,80.0
C19,C5,63.5,63.5
C19,C6,63.2,63.2
C19,C7,65.3,65.3
C19,C8,64.0,64.0
C19,C9,65.2,65.2
C19,C10,32.0,32.0
C19,C11,42.5,42.5
C19,C12,21.9,21.9
C19,C13,87.1,87.1
C19,C14,61.0,61.0
C19,C15,41.8,41.8
C19,C16,54.1,54.1
C19,C17,74.3,74.3
C19,C18,33.7,33.7
C19,C19,0.0,0.0
C19,C20,26.9,26.9
C19,C21,57.5,57.5
C19,C22,71.7,71.7
C19,C23,19.2,19.2
C19,C24,11.4,11.4
C19,C25,34.9,34.9
C19,C26,30.2,30.2
C19,C27,36.7,36.7
C19,C28,50.1,50.1
C19,C29,8.2,8.2
C19,C30,38.9,38.9
C19,C31,8.9,8.9
C19,C32,33.3,33.3
C19,C33,63.5,63.5
C19,C34,23.8,23.8
C19,C35,24.0,24.0
C19,C36,66.6,66.6
C19,C37,39.8,39.8
C19,C38,19.0,19.0
C19,C39,48.3,48.3
C19,C40,57.0,57.0
C19,C41,67.1,67.1
C19,C42,68.0,68.0
C19,C43,44.7,44.7
C19,C44,52.3,52.3
C19,C45,86.1,86.1
C19,C46,35.8,35.8
C19,C47,40.3,40.3
C19,C48,36.4,36.4
C19,C49,62.8,62.8
C19,C50,51.0,51.0
C20,C1,10.8,10.8
C20,C2,59.2,59.2
C20,C3,40.2,40.2
C20,C4,76.9,76.9
C20,C5,70.3,70.3
C20,C6,39.1,39.1
C20,C7,86.8,86.8
C20,C8,40.1,40.1
C20,C9,83.8,83.8
C20,C10,58.3,58.3
C20,C11,52.2,52.2
C20,C12,36.8,36.8
C20,C13,83.4,83.4
C20,C14,37.1,37.1
C20,C15,57.0,57.0
C20,C16,32.9,32.9
C20,C17,87.5,87.5
C20,C18,12.2,12.2
C20,C19,26.9,26.9
C20,C20,0.0,0.0
C20,C21,82.3,82.3
C20,C22,63.4,63.4
C20,C23,11.0,11.0
C20,C24,38.0,38.0
C20,C25,29.4,29.4
C20,C26,3.6,3.6
C20,C27,27.7,27.7
C20,C28,31.9,31.9
C20,C29,21.9,21.9
C20,C30,14.1,14.1
C20,C31,23.4,23.4
C20,C32,42.3,42.3
C20,C33,40.4,40.4
C20,C34,47.0,47.0
C20,C35,21.0,21.0
C20,C36,56.7,56.7
C20,C37,66.6,66.6
C20,C38,22.6,22.6
C20,C39,40.0,40.0
C20,C40,43.2,43.2
C20,C41,78.1,78.1
C20,C42,55.2,55.2
C20,C43,18.0,18.0
C20,C44,61.0,61.0
C20,C45,90.5,90.5
C20,C46,62.6,62.6
C20,C47,28.8,28.8
