airport_from,airport_to,cost,distance
C6,C10,6.1,6.1
C6,C11,66.1,66.1
C6,C12,78.9,78.9
C6,C13,61.7,61.7
C6,C14,51.4,51.4
C6,C15,93.4,93.4
C6,C16,48.3,48.3
C6,C17,92.7,92.7
C6,C18,53.6,53.6
C6,C19,74.0,74.0
C6,C20,64.5,64.5
C6,C21,25.1,25.1
C6,C22,49.9,49.9
C6,C23,82.6,82.6
C6,C24,71.5,71.5
C6,C25,82.9,82.9
C6,C26,62.6,62.6
C6,C27,72.7,72.7
C6,C28,69.6,69.6
C6,C29,76.9,76.9
C6,C30,91.8,91.8
C7,C1,38.8,38.8
C7,C2,29.0,29.0
C7,C3,36.9,36.9
C7,C4,47.1,47.1
C7,C5,41.1,41.1
C7,C6,53.0,53.0
C7,C7,0.0,0.0
C7,C8,61.6,61.6
C7,C9,67.6,67.6
C7,C10,48.9,48.9
C7,C11,72.9,72.9
C7,C12,26.6,26.6
C7,C13,28.3,28.3
C7,C14,26.2,26.2
C7,C15,40.5,40.5
C7,C16,11.0,11.0
C7,C17,40.6,40.6
C7,C18,55.5,55.5
C7,C19,27.9,27.9
C7,C20,48.1,48.1
C7,C21,32.3,32.3
C7,C22,4.1,4.1
C7,C23,56.8,56.8
C7,C24,19.7,19.7
C7,C25,30.6,30.6
C7,C26,41.7,41.7
C7,C27,35.8,35.8
C7,C28,76.0,76.0
C7,C29,25.5,25.5
C7,C30,81.4,81.4
C8,C1,100.3,100.3
C8,C2,69.0,69.0
C8,C3,76.6,76.6
C8,C4,27.0,27.0
C8,C5,44.3,44.3
C8,C6,77.0,77.0
C8,C7,61.6,61.6
C8,C8,0.0,0.0
C8,C9,45.2,45.2
C8,C10,71.0,71.0
C8,C11,29.2,29.2
C8,C12,75.7,75.7
C8,C13,34.1,34.1
C8,C14,86.3,86.3
C8,C15,74.7,74.7
C8,C16,70.8,70.8
C8,C17,67.5,67.5
C8,C18,26.0,26.0
C8,C19,86.2,86.2
C8,C20,14.3,14.3
C8,C21,55.9,55.9
C8,C22,64.0,64.0
C8,C23,14.6,14.6
C8,C24,58.7,58.7
C8,C25,63.9,63.9
C8,C26,20.0,20.0
C8,C27,96.9,96.9
C8,C28,29.5,29.5
C8,C29,77.7,77.7
C8,C30,19.8,19.8
C9,C1,98.0,98.0
C9,C2,54.4,54.4
C9,C3,98.6,98.6
C9,C4,64.1,64.1
C9,C5,77.0,77.0
C9,C6,46.6,46.6
C9,C7,67.6,67.6
C9,C8,45.2,45.2
C9,C9,0.0,0.0
C9,C10,42.2,42.2
C9,C11,22.0,22.0
C9,C12,92.0,92.0
C9,C13,54.1,54.1
C9,C14,82.3,82.3
C9,C15,99.5,99.5
C9,C16,70.9,70.9
C9,C17,94.8,94.8
C9,C18,20.6,20.6
C9,C19,95.4,95.4
C9,C20,40.0,40.0
C9,C21,40.2,40.2
C9,C22,67.3,67.3
C9,C23,57.3,57.3
C9,C24,77.4,77.4
C9,C25,87.3,87.3
C9,C26,43.4,43.4
C9,C27,100.6,100.6
C9,C28,25.0,25.0
C9,C29,92.1,92.1
C9,C30,52.4,52.4
C10,C1,64.4,64.4
C10,C2,21.6,21.6
C10,C3,85.8,85.8
C10,C4,75.4,75.4
C10,C5,79.9,79.9
C10,C6,6.1,6.1
C10,C7,48.9,48.9
C10,C8,71.0,71.0
C10,C9,42.2,42.2
C10,C10,0.0,0.0
C10,C11,60.9,60.9
C10,C12,75.1,75.1
C10,C13,55.9,55.9
C10,C14,50.0,50.0
C10,C15,89.1,89.1
C10,C16,45.2,45.2
C10,C17,88.0,88.0
C10,C18,47.9,47.9
C10,C19,71.3,71.3
C10,C20,58.4,58.4
C10,C21,19.4,19.4
C10,C22,46.1,46.1
C10,C23,76.5,76.5
C10,C24,66.8,66.8
C10,C25,78.2,78.2
C10,C26,56.5,56.5
C10,C27,71.1,71.1
C10,C28,64.5,64.5
C10,C29,73.4,73.4
C10,C30,86.0,86.0
C11,C1,108.2,108.2
C11,C2,68.0,68.0
C11,C3,97.6,97.6
C11,C4,53.9,53.9
C11,C5,69.7,69.7
C11,C6,66.1,66.1
C11,C7,72.9,72.9
C11,C8,29.2,29.2
C11,C9,22.0,22.0
C11,C10,60.9,60.9
C11,C11,0.0,0.0
C11,C12,93.6,93.6
C11,C13,51.5,51.5
C11,C14,92.8,92.8
C11,C15,97.1,97.1
C11,C16,79.1,79.1
C11,C17,91.0,91.0
C11,C18,17.5,17.5
C11,C19,100.5,100.5
C11,C20,31.1,31.1
C11,C21,53.2,53.2
C11,C22,73.8,73.8
C11,C23,43.4,43.4
C11,C24,77.3,77.3
C11,C25,85.3,85.3
C11,C26,37.0,37.0
C11,C27,108.3,108.3
C11,C28,3.6,3.6
C11,C29,94.6,94.6
C11,C30,31.0,31.0
C12,C1,41.1,41.1
C12,C2,54.4,54.4
C12,C3,12.5,12.5
C12,C4,53.1,53.1
C12,C5,38.8,38.8
C12,C6,78.9,78.9
C12,C7,26.6,26.6
C12,C8,75.7,75.7
C12,C9,92.0,92.0
C12,C10,75.1,75.1
C12,C11,93.6,93.6
C12,C12,0.0,0.0
C12,C13,42.7,42.7
C12,C14,38.0,38.0
C12,C15,18.0,18.0
C12,C16,31.2,31.2
C12,C17,23.0,23.0
C12,C18,77.1,77.1
C12,C19,16.1,16.1
C12,C20,64.6,64.6
C12,C21,58.8,58.8
C12,C22,29.1,29.1
C12,C23,66.2,66.2
C12,C24,17.0,17.0
C12,C25,16.2,16.2
C12,C26,57.9,57.9
C12,C27,30.3,30.3
C12,C28,96.3,96.3
C12,C29,4.0,4.0
C12,C30,94.9,94.9
C13,C1,67.1,67.1
C13,C2,44.4,44.4
C13,C3,46.2,46.2
C13,C4,21.0,21.0
C13,C5,24.8,24.8
C13,C6,61.7,61.7
C13,C7,28.3,28.3
C13,C8,34.1,34.1
C13,C9,54.1,54.1
C13,C10,55.9,55.9
C13,C11,51.5,51.5
C13,C12,42.7,42.7
C13,C13,0.0,0.0
C13,C14,54.1,54.1
C13,C15,46.0,46.0
C13,C16,38.5,38.5
C13,C17,40.8,40.8
C13,C18,36.1,36.1
C13,C19,52.2,52.2
C13,C20,21.9,21.9
C13,C21,36.7,36.7
C13,C22,31.3,31.3
C13,C23,28.6,28.6
C13,C24,26.0,26.0
C13,C25,34.0,34.0
C13,C26,15.2,15.2
C13,C27,62.9,62.9
C13,C28,53.9,53.9
C13,C29,44.3,44.3
C13,C30,53.8,53.8
C14,C1,15.7,15.7
C14,C2,29.4,29.4
C14,C3,50.5,50.5
C14,C4,73.4,73.4
C14,C5,66.2,66.2
C14,C6,51.4,51.4
C14,C7,26.2,26.2
C14,C8,86.3,86.3
C14,C9,82.3,82.3
C14,C10,50.0,50.0
C14,C11,92.8,92.8
C14,C12,38.0,38.0
C14,C13,54.1,54.1
C14,C14,0.0,0.0
C14,C15,55.9,55.9
C14,C16,15.7,15.7
C14,C17,59.5,59.5
C14,C18,75.4,75.4
C14,C19,26.2,26.2
C14,C20,72.2,72.2
C14,C21,42.2,42.2
C14,C22,22.8,22.8
C14,C23,82.8,82.8
C14,C24,42.0,42.0
C14,C25,50.2,50.2
C14,C26,66.3,66.3
C14,C27,21.4,21.4
C14,C28,96.2,96.2
C14,C29,34.5,34.5
C14,C30,105.8,105.8
C15,C1,58.7,58.7
C15,C2,69.4,69.4
C15,C3,6.0,6.0
C15,C4,48.8,48.8
C15,C5,31.8,31.8
C15,C6,93.4,93.4
C15,C7,40.5,40.5
C15,C8,74.7,74.7
C15,C9,99.5,99.5
C15,C10,89.1,89.1
C15,C11,97.1,97.1
C15,C12,18.0,18.0
C15,C13,46.0,46.0
C15,C14,55.9,55.9
C15,C15,0.0,0.0
C15,C16,47.6,47.6
C15,C17,8.5,8.5
C15,C18,82.1,82.1
C15,C19,33.2,33.2
C15,C20,66.4,66.4
C15,C21,71.2,71.2
C15,C22,43.9,43.9
C15,C23,62.8,62.8
C15,C24,22.8,22.8
C15,C25,12.2,12.2
C15,C26,60.1,60.1
C15,C27,47.0,47.0
C15,C28,99.3,99.3
C15,C29,21.8,21.8
C15,C30,92.5,92.5
C16,C1,29.7,29.7
C16,C2,23.8,23.8
C16,C3,43.1,43.1
C16,C4,58.0,58.0
C16,C5,52.0,52.0
C16,C6,48.3,48.3
C16,C7,11.0,11.0
C16,C8,70.8,70.8
C16,C9,70.9,70.9
C16,C10,45.2,45.2
C16,C11,79.1,79.1
C16,C12,31.2,31.2
C16,C13,38.5,38.5
C16,C14,15.7,15.7
C16,C15,47.6,47.6
C16,C16,0.0,0.0
C16,C17,49.2,49.2
C16,C18,61.6,61.6
C16,C19,26.3,26.3
C16,C20,56.9,56.9
C16,C21,32.1,32.1
C16,C22,7.3,7.3
C16,C23,67.1,67.1
C16,C24,29.4,29.4
C16,C25,39.4,39.4
C16,C26,50.8,50.8
C16,C27,29.7,29.7
C16,C28,82.4,82.4
C16,C29,28.8,28.8
C16,C30,90.4,90.4
C17,C1,64.1,64.1
C17,C2,69.4,69.4
C17,C3,13.4,13.4
C17,C4,41.1,41.1
C17,C5,23.8,23.8
C17,C6,92.7,92.7
C17,C7,40.6,40.6
C17,C8,67.5,67.5
C17,C9,94.8,94.8
C17,C10,88.0,88.0
C17,C11,91.0,91.0
C17,C12,23.0,23.0
C17,C13,40.8,40.8
C17,C14,59.5,59.5
C17,C15,8.5,8.5
C17,C16,49.2,49.2
C17,C17,0.0,0.0
C17,C18,76.7,76.7
C17,C19,39.1,39.1
C17,C20,60.0,60.0
C17,C21,69.4,69.4
C17,C22,44.4,44.4
C17,C23,55.0,55.0
C17,C24,21.2,21.2
C17,C25,10.0,10.0
C17,C26,54.0,54.0
C17,C27,53.2,53.2
C17,C28,93.0,93.0
C17,C29,27.0,27.0
C17,C30,84.8,84.8
C18,C1,90.8,90.8
C18,C2,51.6,51.6
C18,C3,82.0,82.0
C18,C4,43.6,43.6
C18,C5,57.2,57.2
C18,C6,53.6,53.6
C18,C7,55.5,55.5
C18,C8,26.0,26.0
C18,C9,20.6,20.6
C18,C10,47.9,47.9
C18,C11,17.5,17.5
C18,C12,77.1,77.1
C18,C13,36.1,36.1
C18,C14,75.4,75.4
C18,C15,82.1,82.1
C18,C16,61.6,61.6
C18,C17,76.7,76.7
C18,C18,0.0,0.0
C18,C19,83.2,83.2
C18,C20,19.4,19.4
C18,C21,36.9,36.9
C18,C22,56.4,56.4
C18,C23,36.9,36.9
C18,C24,61.2,61.2
C18,C25,70.0,70.0
C18,C26,23.4,23.4
C18,C27,90.8,90.8
C18,C28,20.8,20.8
C18,C29,77.9,77.9
C18,C30,38.2,38.2
C19,C1,25.5,25.5
C19,C2,49.7,49.7
C19,C3,27.3,27.3
C19,C4,66.2,66.2
C19,C5,53.7,53.7
C19,C6,74.0,74.0
C19,C7,27.9,27.9
C19,C8,86.2,86.2
C19,C9,95.4,95.4
C19,C10,71.3,71.3
C19,C11,100.5,100.5
C19,C12,16.1,16.1
C19,C13,52.2,52.2
C19,C14,26.2,26.2
C19,C15,33.2,33.2
C19,C16,26.3,26.3
C19,C17,39.1,39.1
C19,C18,83.2,83.2
C19,C19,0.0,0.0
C19,C20,73.8,73.8
C19,C21,58.0,58.0
C19,C22,28.2,28.2
C19,C23,78.5,78.5
C19,C24,29.4,29.4
C19,C25,32.0,32.0
C19,C26,67.1,67.1
C19,C27,14.1,14.1
C19,C28,103.5,103.5
C19,C29,12.2,12.2
C19,C30,105.9,105.9
C20,C1,86.5,86.5
C20,C2,54.8,54.8
C20,C3,67.3,67.3
C20,C4,24.2,24.2
C20,C5,38.8,38.8
C20,C6,64.5,64.5
C20,C7,48.1,48.1
C20,C8,14.3,14.3
C20,C9,40.0,40.0
C20,C10,58.4,58.4
C20,C11,31.1,31.1
C20,C12,64.6,64.6
C20,C13,21.9,21.9
C20,C14,72.2,72.2
C20,C15,66.4,66.4
C20,C16,56.9,56.9
C20,C17,60.0,60.0
C20,C18,19.4,19.4
C20,C19,73.8,73.8
C20,C20,0.0,0.0
C20,C21,42.2,42.2
C20,C22,50.2,50.2
C20,C23,18.8,18.8
C20,C24,47.8,47.8
C20,C25,54.7,54.7
C20,C26,6.7,6.7
C20,C27,83.7,83.7
C20,C28,33.0,33.0
C20,C29,66.2,66.2
C20,C30,33.6,33.6
C21,C1,57.8,57.8
C21,C2,14.9,14.9
C21,C3,68.4,68.4
C21,C4,56.6,56.6
C21,C5,60.5,60.5
C21,C6,25.1,25.1
C21,C7,32.3,32.3
C21,C8,55.9,55.9
C21,C9,40.2,40.2
C21,C10,19.4,19.4
C21,C11,53.2,53.2
C21,C12,58.8,58.8
C21,C13,36.7,36.7
C21,C14,42.2,42.2
C21,C15,71.2,71.2
C21,C16,32.1,32.1
C21,C17,69.4,69.4
C21,C18,36.9,36.9
C21,C19,58.0,58.0
C21,C20,42.2,42.2
C21,C21,0.0,0.0
C21,C22,30.4,30.4
C21,C23,59.1,59.1
C21,C24,48.5,48.5
C21,C25,59.9,59.9
C21,C26,39.1,39.1
C21,C27,61.2,61.2
C21,C28,56.7,56.7
C21,C29,57.7,57.7
C21,C30,73.1,73.1
C22,C1,36.2,36.2
C22,C2,25.6,25.6
C22,C3,40.0,40.0
C22,C4,50.7,50.7
C22,C5,45.2,45.2
C22,C6,49.9,49.9
C22,C7,4.1,4.1
C22,C8,64.0,64.0
C22,C9,67.3,67.3
C22,C10,46.1,46.1
C22,C11,73.8,73.8
C22,C12,29.1,29.1
C22,C13,31.3,31.3
C22,C14,22.8,22.8
C22,C15,43.9,43.9
C22,C16,7.3,7.3
C22,C17,44.4,44.4
C22,C18,56.4,56.4
C22,C19,28.2,28.2
C22,C20,50.2,50.2
C22,C21,30.4,30.4
C22,C22,0.0,0.0
C22,C23,59.9,59.9
C22,C24,23.7,23.7
C22,C25,34.4,34.4
C22,C26,44.0,44.0
C22,C27,34.5,34.5
C22,C28,77.0,77.0
C22,C29,27.5,27.5
C22,C30,83.7,83.7
C23,C1,95.5,95.5
C23,C2,70.3,70.3
C23,C3,65.3,65.3
C23,C4,13.9,13.9
C23,C5,31.3,31.3
C23,C6,82.6,82.6
C23,C7,56.8,56.8
C23,C8,14.6,14.6
C23,C9,57.3,57.3
C23,C10,76.5,76.5
C23,C11,43.4,43.4
C23,C12,66.2,66.2
C23,C13,28.6,28.6
C23,C14,82.8,82.8
C23,C15,62.8,62.8
C23,C16,67.1,67.1
C23,C17,55.0,55.0
C23,C18,36.9,36.9
C23,C19,78.5,78.5
C23,C20,18.8,18.8
C23,C21,59.1,59.1
C23,C22,59.9,59.9
C23,C23,0.0,0.0
C23,C24,49.6,49.6
C23,C25,52.8,52.8
C23,C26,20.1,20.1
C23,C27,90.4,90.4
C23,C28,44.0,44.0
C23,C29,68.8,68.8
C23,C30,29.7,29.7
C24,C1,50.4,50.4
C24,C2,48.3,48.3
C24,C3,21.2,21.2
C24,C4,36.9,36.9
C24,C5,25.0,25.0
C24,C6,71.5,71.5
C24,C7,19.7,19.7
C24,C8,58.7,58.7
C24,C9,77.4,77.4
C24,C10,66.8,66.8
C24,C11,77.3,77.3
C24,C12,17.0,17.0
C24,C13,26.0,26.0
C24,C14,42.0,42.0
C24,C15,22.8,22.8
C24,C16,29.4,29.4
C24,C17,21.2,21.2
C24,C18,61.2,61.2
C24,C19,29.4,29.4
C24,C20,47.8,47.8
C24,C21,48.5,48.5
C24,C22,23.7,23.7
C24,C23,49.6,49.6
C24,C24,0.0,0.0
C24,C25,11.4,11.4
C24,C26,41.1,41.1
C24,C27,42.5,42.5
C24,C28,79.8,79.8
C24,C29,19.2,19.2
C24,C30,77.9,77.9
C25,C1,56.1,56.1
C25,C2,59.5,59.5
C25,C3,12.6,12.6
C25,C4,39.1,39.1
C25,C5,23.3,23.3
C25,C6,82.9,82.9
C25,C7,30.6,30.6
C25,C8,63.9,63.9
C25,C9,87.3,87.3
C25,C10,78.2,78.2
C25,C11,85.3,85.3
C25,C12,16.2,16.2
C25,C13,34.0,34.0
C25,C14,50.2,50.2
C25,C15,12.2,12.2
C25,C16,39.4,39.4
C25,C17,10.0,10.0
C25,C18,70.0,70.0
C25,C19,32.0,32.0
C25,C20,54.7,54.7
C25,C21,59.9,59.9
C25,C22,34.4,34.4
C25,C23,52.8,52.8
C25,C24,11.4,11.4
C25,C25,0.0,0.0
C25,C26,48.4,48.4
C25,C27,46.1,46.1
C25,C28,87.6,87.6
C25,C29,19.9,19.9
C25,C30,82.3,82.3
C26,C1,80.3,80.3
C26,C2,50.6,50.6
C26,C3,60.8,60.8
C26,C4,21.2,21.2
C26,C5,33.8,33.8
C26,C6,62.6,62.6
C26,C7,41.7,41.7
C26,C8,20.0,20.0
C26,C9,43.4,43.4
C26,C10,56.5,56.5
C26,C11,37.0,37.0
C26,C12,57.9,57.9
C26,C13,15.2,15.2
C26,C14,66.3,66.3
C26,C15,60.1,60.1
C26,C16,50.8,50.8
C26,C17,54.0,54.0
C26,C18,23.4,23.4
C26,C19,67.1,67.1
C26,C20,6.7,6.7
C26,C21,39.1,39.1
C26,C22,44.0,44.0
C26,C23,20.1,20.1
C26,C24,41.1,41.1
C26,C25,48.4,48.4
C26,C26,0.0,0.0
C26,C27,77.2,77.2
C26,C28,39.2,39.2
C26,C29,59.5,59.5
C26,C30,39.7,39.7
C27,C1,13.0,13.0
C27,C2,50.0,50.0
C27,C3,41.0,41.0
C27,C4,78.8,78.8
C27,C5,67.2,67.2
C27,C6,72.7,72.7
C27,C7,35.8,35.8
C27,C8,96.9,96.9
C27,C9,100.6,100.6
C27,C10,71.1,71.1
C27,C11,108.3,108.3
C27,C12,30.3,30.3
C27,C13,62.9,62.9
C27,C14,21.4,21.4
C27,C15,47.0,47.0
C27,C16,29.7,29.7
C27,C17,53.2,53.2
C27,C18,90.8,90.8
C27,C19,14.1,14.1
C27,C20,83.7,83.7
C27,C21,61.2,61.2
C27,C22,34.5,34.5
C27,C23,90.4,90.4
C27,C24,42.5,42.5
C27,C25,46.1,46.1
C27,C26,77.2,77.2
C27,C27,0.0,0.0
C27,C28,111.5,111.5
C27,C29,26.3,26.3
C27,C30,116.7,116.7
C28,C1,111.6,111.6
C28,C2,71.6,71.6
C28,C3,100.0,100.0
C28,C4,55.1,55.1
C28,C5,71.3,71.3
C28,C6,69.6,69.6
C28,C7,76.0,76.0
C28,C8,29.5,29.5
C28,C9,25.0,25.0
C28,C10,64.5,64.5
C28,C11,3.6,3.6
C28,C12,96.3,96.3
C28,C13,53.9,53.9
C28,C14,96.2,96.2
C28,C15,99.3,99.3
C28,C16,82.4,82.4
C28,C17,93.0,93.0
C28,C18,20.8,20.8
C28,C19,103.5,103.5
C28,C20,33.0,33.0
C28,C21,56.7,56.7
C28,C22,77.0,77.0
C28,C23,44.0,44.0
C28,C24,79.8,79.8
C28,C25,87.6,87.6
C28,C26,39.2,39.2
C28,C27,111.5,111.5
C28,C28,0.0,0.0
C28,C29,97.4,97.4
C28,C30,29.1,29.1
C29,C1,37.1,37.1
C29,C2,52.4,52.4
C29,C3,16.2,16.2
C29,C4,55.9,55.9
C29,C5,42.2,42.2
C29,C6,76.9,76.9
C29,C7,25.5,25.5
C29,C8,77.7,77.7
C29,C9,92.1,92.1
C29,C10,73.4,73.4
C29,C11,94.6,94.6
C29,C12,4.0,4.0
C29,C13,44.3,44.3
C29,C14,34.5,34.5
C29,C15,21.8,21.8
C29,C16,28.8,28.8
C29,C17,27.0,27.0
C29,C18,77.9,77.9
C29,C19,12.2,12.2
C29,C20,66.2,66.2
C29,C21,57.7,57.7
C29,C22,27.5,27.5
C29,C23,68.8,68.8
C29,C24,19.2,19.2
C29,C25,19.9,19.9
C29,C26,59.5,59.5
C29,C27,26.3,26.3
C29,C28,97.4,97.4
C29,C29,0.0,0.0
C29,C30,97.1,97.1
C30,C1,120.0,120.0
C30,C2,86.9,86.9
C30,C3,94.8,94.8
C30,C4,43.7,43.7
C30,C5,61.0,61.0
C30,C6,91.8,91.8
C30,C7,81.4,81.4
C30,C8,19.8,19.8
C30,C9,52.4,52.4
C30,C10,86.0,86.0
C30,C11,31.0,31.0
C30,C12,94.9,94.9
C30,C13,53.8,53.8
C30,C14,105.8,105.8
C30,C15,92.5,92.5
C30,C16,90.4,90.4
C30,C17,84.8,84.8
C30,C18,38.2,38.2
C30,C19,105.9,105.9
C30,C20,33.6,33.6
C30,C21,73.1,73.1
C30,C22,83.7,83.7
C30,C23,29.7,29.7
C30,C24,77.9,77.9
C30,C25,82.3,82.3
C30,C26,39.7,39.7
C30,C27,116.7,116.7
C30,C28,29.1,29.1
C30,C29,97.1,97.1
C30,C30,0.0,0.0
