id,cluster,client,skill,demand,consultant,priority
70,C5,V70,S39,5,,5
71,C43,V71,S45,5,,2
72,C7,V72,S14,3,,2
73,C17,V73,S38,6,,5
74,C27,V74,S11,3,,1
75,C49,V75,S12,6,,1
76,C26,V76,S6,6,,4
77,C36,V77,S6,1,,1
78,C38,V78,S2,4,,5
79,C37,V79,S25,1,,1
80,C47,V80,S13,2,,2
81,C31,V81,S8,3,,4
82,C13,V82,S34,2,,5
83,C16,V83,S19,3,,5
84,C36,V84,S35,4,,4
85,C40,V85,S1,1,,5
86,C27,V86,S20,4,,2
87,C43,V87,S3,5,,1
88,C47,V88,S5,5,,4
89,C31,V89,S2,3,,3
90,C29,V90,S43,3,,4
91,C13,V91,S19,6,,5
92,C8,V92,S44,4,,5
93,C3,V93,S20,4,,5
94,C33,V94,S36,4,,4
95,C8,V95,S24,3,,5
96,C49,V96,S43,5,,5
97,C24,V97,S10,1,,2
98,C41,V98,S24,4,,3
99,C27,V99,S23,6,,3
100,C13,V100,S11,2,,2
101,C28,V101,S19,3,,1
102,C15,V102,S12,3,,4
103,C42,V103,S38,5,,5
104,C20,V104,S17,4,,1
105,C30,V105,S2,6,,3
106,C5,V106,S5,4,,3
107,C49,V107,S46,2,,5
108,C44,V108,S37,3,,1
109,C45,V109,S9,2,,3
110,C18,V110,S5,6,,3
111,C7,V111,S27,5,,2
112,C7,V112,S5,3,,2
113,C29,V113,S26,2,,4
114,C41,V114,S27,2,,2
115,C22,V115,S32,6,,5
116,C19,V116,S38,6,,1
117,C11,V117,S30,5,,5
118,C24,V118,S18,1,,3
119,C6,V119,S50,3,,2
120,C28,V120,S36,5,,2
121,C36,V121,S30,3,,5
122,C21,V122,S14,6,,1
123,C43,V123,S48,2,,3
124,C26,V124,S47,3,,5
125,C50,V125,S40,3,,2
126,C34,V126,S43,4,,5
127,C7,V127,S4,1,,5
128,C29,V128,S5,2,,2
129,C29,V129,S32,5,,5
130,C6,V130,S44,5,,3
131,C2,V131,S45,1,,5
132,C18,V132,S4,1,,1
133,C35,V133,S31,5,,5
134,C11,V134,S39,5,,5
135,C27,V135,S31,5,,5
136,C10,V136,S13,5,,4
137,C46,V137,S50,4,,3
138,C8,V138,S49,4,,2
139,C49,V139,S12,6,,5
140,C33,V140,S27,1,,5
141,C13,V141,S23,1,,5
142,C35,V142,S49,1,,2
143,C42,V143,S21,6,,4
144,C2,V144,S10,2,,2
145,C40,V145,S18,1,,3
146,C30,V146,S40,5,,2
147,C23,V147,S1,2,,2
148,C9,V148,S13,1,,4
149,C18,V149,S28,4,,5
150,C8,V150,S35,1,,1
151,C25,V151,S23,5,,1
152,C18,V152,S1,1,,2
153,C44,V153,S20,2,,3
154,C16,V154,S20,3,,4
155,C36,V155,S17,2,,3
156,C15,V156,S25,1,,1
157,C45,V157,S18,1,,4
158,C25,V158,S40,3,,4
159,C19,V159,S1,5,,3
160,C4,V160,S47,4,,3
161,C1,V161,S2,5,,5
162,C26,V162,S1,3,,3
163,C33,V163,S50,3,,1
164,C14,V164,S18,6,,5
165,C44,V165,S10,2,,1
166,C23,V166,S10,1,,2
167,C13,V167,S47,1,,4
168,C14,V168,S33,5,,3
169,C20,V169,S11,1,,1
170,C49,V170,S37,6,,2
171,C13,V171,S29,2,,5
172,C14,V172,S19,6,,1
173,C9,V173,S36,6,,2
174,C46,V174,S26,6,,4
175,C16,V175,S40,6,,4
176,C4,V176,S38,3,,4
177,C11,V177,S8,3,,5
178,C45,V178,S7,6,,5
179,C20,V179,S34,1,,3
180,C6,V180,S39,5,,1
181,C13,V181,S45,2,,5
182,C37,V182,S38,5,,4
183,C35,V183,S32,1,,4
184,C40,V184,S26,5,,1
185,C46,V185,S20,2,,5
186,C36,V186,S2,6,,5
187,C26,V187,S22,1,,4
188,C43,V188,S34,4,,2
189,C18,V189,S8,3,,4
190,C1,V190,S39,3,,5
191,C50,V191,S4,4,,3
192,C24,V192,S41,6,,1
193,C31,V193,S25,3,,5
194,C22,V194,S12,6,,2
195,C10,V195,S38,3,,4
196,C31,V196,S28,4,,2
197,C12,V197,S20,6,,5
198,C27,V198,S26,4,,4
199,C40,V199,S15,4,,3
200,C41,V200,S35,1,,5
201,C30,V201,S47,1,,4
202,C20,V202,S44,6,,2
203,C22,V203,S47,1,K28,5
204,C33,V204,S6,2,K80,4
205,C34,V205,S31,2,K59,4
206,C26,V206,S2,1,K86,3
207,C7,V207,S1,5,K1,4
208,C43,V208,S12,5,K13,4
209,C44,V209,S28,2,K19,3
210,C39,V210,S47,6,K65,3
211,C10,V211,S41,2,K50,2
212,C25,V212,S32,2,K29,3
213,C39,V213,S17,1,K6,4
214,C30,V214,S42,1,K91,4
215,C8,V215,S15,4,K23,2
216,C14,V216,S21,3,K75,5
217,C21,V217,S50,2,K2,4
218,C39,V218,S29,3,K87,5
219,C40,V219,S36,4,K63,4
220,C7,V220,S23,5,K77,3
221,C45,V221,S40,3,K29,3
222,C1,V222,S11,5,K54,2
223,C4,V223,S34,1,K2,4
224,C49,V224,S35,2,K82,2
225,C10,V225,S8,1,K31,3
226,C5,V226,S5,5,K28,5
227,C40,V227,S35,5,K9,4
228,C31,V228,S12,1,K2,4
229,C14,V229,S14,6,K11,2
