id,cluster,client,skill,demand,consultant,priority
85,C6,V85,S31,1,,3
86,C32,V86,S14,3,,1
87,C23,V87,S6,2,,3
88,C26,V88,S33,6,,1
89,C48,V89,S10,4,,2
90,C22,V90,S22,1,,4
91,C43,V91,S12,6,,4
92,C49,V92,S41,3,,4
93,C22,V93,S39,1,,3
94,C33,V94,S32,6,,5
95,C31,V95,S29,4,,4
96,C11,V96,S15,3,,3
97,C28,V97,S34,1,,4
98,C14,V98,S1,5,,2
99,C29,V99,S5,4,,5
100,C12,V100,S44,2,,2
101,C15,V101,S50,2,,5
102,C9,V102,S38,3,,4
103,C35,V103,S11,5,,3
104,C18,V104,S41,5,,3
105,C34,V105,S46,3,,1
106,C23,V106,S5,3,,5
107,C13,V107,S35,6,,4
108,C5,V108,S40,5,,2
109,C26,V109,S28,2,,4
110,C46,V110,S11,4,,5
111,C4,V111,S33,6,,3
112,C29,V112,S14,4,,5
113,C32,V113,S45,4,,3
114,C37,V114,S17,5,,3
115,C32,V115,S11,5,,1
116,C17,V116,S23,4,,3
117,C31,V117,S14,2,,1
118,C35,V118,S20,6,,1
119,C31,V119,S15,1,,1
120,C39,V120,S41,4,,5
121,C43,V121,S5,4,,1
122,C13,V122,S7,1,,1
123,C38,V123,S49,3,,1
124,C42,V124,S24,5,,4
125,C7,V125,S15,6,,1
126,C8,V126,S28,2,,3
127,C46,V127,S19,2,,2
128,C45,V128,S22,3,,4
129,C1,V129,S20,1,,5
130,C19,V130,S40,1,,3
131,C43,V131,S25,3,,4
132,C44,V132,S35,4,,3
133,C18,V133,S38,2,,3
134,C44,V134,S40,3,,5
135,C22,V135,S14,4,,5
136,C16,V136,S44,4,,3
137,C23,V137,S25,6,,2
138,C2,V138,S23,2,,3
139,C16,V139,S47,4,,4
140,C31,V140,S14,5,,2
141,C45,V141,S18,5,,5
142,C19,V142,S31,4,,2
143,C48,V143,S23,3,,2
144,C42,V144,S34,1,,1
145,C39,V145,S41,4,,2
146,C10,V146,S38,4,,2
147,C23,V147,S15,5,,5
148,C13,V148,S50,6,,4
149,C30,V149,S42,6,,3
150,C50,V150,S28,3,,1
151,C8,V151,S29,2,,1
152,C6,V152,S21,4,,3
153,C17,V153,S40,6,,2
154,C4,V154,S9,4,,2
155,C46,V155,S44,4,,4
156,C21,V156,S40,1,,2
157,C50,V157,S47,5,,4
158,C2,V158,S31,6,,1
159,C37,V159,S18,3,,3
160,C34,V160,S38,1,,3
161,C30,V161,S10,2,,3
162,C36,V162,S9,5,,3
163,C48,V163,S12,2,,4
164,C27,V164,S5,1,,1
165,C47,V165,S41,5,,2
166,C8,V166,S37,1,,5
167,C42,V167,S47,4,,5
168,C27,V168,S50,2,,5
169,C7,V169,S13,6,,3
170,C3,V170,S29,3,,5
171,C25,V171,S32,1,,4
172,C33,V172,S50,4,,5
173,C23,V173,S21,1,,1
174,C45,V174,S30,2,,5
175,C31,V175,S2,5,,4
176,C23,V176,S17,2,,3
177,C35,V177,S25,2,,3
178,C11,V178,S18,5,,2
179,C26,V179,S30,5,,5
180,C41,V180,S18,2,,1
181,C11,V181,S19,2,,4
182,C38,V182,S7,5,,3
183,C15,V183,S3,6,,5
184,C45,V184,S3,4,,5
185,C36,V185,S8,2,,2
186,C49,V186,S39,4,,4
187,C39,V187,S27,6,,5
188,C5,V188,S6,5,,4
189,C16,V189,S50,6,,2
190,C48,V190,S39,2,,5
191,C40,V191,S41,6,,3
192,C4,V192,S17,1,,5
193,C41,V193,S22,3,,5
194,C50,V194,S16,2,,1
195,C50,V195,S7,5,,1
196,C17,V196,S40,3,,4
197,C45,V197,S27,2,,3
198,C47,V198,S38,5,,1
199,C15,V199,S39,2,,2
200,C17,V200,S21,6,,3
201,C31,V201,S47,2,K12,5
202,C34,V202,S12,5,K40,2
203,C39,V203,S33,3,K82,4
204,C42,V204,S15,3,K38,2
205,C8,V205,S27,3,K37,1
206,C8,V206,S42,5,K31,4
207,C47,V207,S41,2,K19,2
208,C47,V208,S21,1,K1,4
209,C7,V209,S34,1,K40,2
210,C32,V210,S12,2,K84,2
211,C34,V211,S13,5,K78,2
212,C1,V212,S13,4,K98,5
213,C49,V213,S18,4,K40,2
214,C23,V214,S25,2,K31,4
215,C15,V215,S22,6,K85,5
216,C25,V216,S27,1,K91,2
217,C10,V217,S30,6,K50,4
218,C10,V218,S33,5,K12,5
219,C37,V219,S3,1,K23,1
220,C2,V220,S22,5,K83,3
221,C46,V221,S19,1,K9,5
222,C35,V222,S41,1,K24,1
223,C47,V223,S23,5,K13,3
224,C26,V224,S23,1,K74,5
225,C16,V225,S28,6,K62,2
