airport_from,airport_to,cost,distance
C6,C17,63.7,63.7
C6,C18,61.4,61.4
C6,C19,94.9,94.9
C6,C20,72.9,72.9
C6,C21,25.6,25.6
C6,C22,55.3,55.3
C6,C23,82.7,82.7
C6,C24,85.4,85.4
C6,C25,70.7,70.7
C6,C26,66.3,66.3
C6,C27,56.0,56.0
C6,C28,42.4,42.4
C6,C29,94.3,94.3
C6,C30,12.2,12.2
C7,C1,21.3,21.3
C7,C2,85.4,85.4
C7,C3,65.2,65.2
C7,C4,61.1,61.1
C7,C5,60.4,60.4
C7,C6,28.4,28.4
C7,C7,0.0,0.0
C7,C8,58.0,58.0
C7,C9,27.2,27.2
C7,C10,31.3,31.3
C7,C11,69.6,69.6
C7,C12,62.5,62.5
C7,C13,63.5,63.5
C7,C14,82.7,82.7
C7,C15,79.6,79.6
C7,C16,56.1,56.1
C7,C17,35.6,35.6
C7,C18,34.4,34.4
C7,C19,91.4,91.4
C7,C20,45.0,45.0
C7,C21,35.2,35.2
C7,C22,35.1,35.1
C7,C23,75.5,75.5
C7,C24,83.4,83.4
C7,C25,46.7,46.7
C7,C26,69.6,69.6
C7,C27,39.4,39.4
C7,C28,54.1,54.1
C7,C29,89.6,89.6
C7,C30,37.6,37.6
C8,C1,60.9,60.9
C8,C2,29.4,29.4
C8,C3,13.6,13.6
C8,C4,61.0,61.0
C8,C5,40.3,40.3
C8,C6,62.6,62.6
C8,C7,58.0,58.0
C8,C8,0.0,0.0
C8,C9,67.2,67.2
C8,C10,55.8,55.8
C8,C11,36.1,36.1
C8,C12,52.0,52.0
C8,C13,20.0,20.0
C8,C14,24.8,24.8
C8,C15,69.5,69.5
C8,C16,4.1,4.1
C8,C17,63.6,63.6
C8,C18,56.1,56.1
C8,C19,33.6,33.6
C8,C20,67.3,67.3
C8,C21,38.3,38.3
C8,C22,90.8,90.8
C8,C23,20.2,20.2
C8,C24,25.5,25.5
C8,C25,48.2,48.2
C8,C26,19.6,19.6
C8,C27,96.5,96.5
C8,C28,33.6,33.6
C8,C29,32.2,32.2
C8,C30,58.3,58.3
C9,C1,48.4,48.4
C9,C2,89.2,89.2
C9,C3,78.2,78.2
C9,C4,87.1,87.1
C9,C5,82.5,82.5
C9,C6,55.6,55.6
C9,C7,27.2,27.2
C9,C8,67.2,67.2
C9,C9,0.0,0.0
C9,C10,14.4,14.4
C9,C11,63.8,63.8
C9,C12,48.1,48.1
C9,C13,79.2,79.2
C9,C14,91.2,91.2
C9,C15,61.0,61.0
C9,C16,64.0,64.0
C9,C17,12.0,12.0
C9,C18,16.6,16.6
C9,C19,97.6,97.6
C9,C20,20.6,20.6
C9,C21,58.2,58.2
C9,C22,30.1,30.1
C9,C23,79.6,79.6
C9,C24,91.7,91.7
C9,C25,33.1,33.1
C9,C26,83.7,83.7
C9,C27,37.9,37.9
C9,C28,75.2,75.2
C9,C29,94.9,94.9
C9,C30,64.5,64.5
C10,C1,51.6,51.6
C10,C2,75.7,75.7
C10,C3,67.7,67.7
C10,C4,85.2,85.2
C10,C5,76.9,76.9
C10,C6,58.4,58.4
C10,C7,31.3,31.3
C10,C8,55.8,55.8
C10,C9,14.4,14.4
C10,C10,0.0,0.0
C10,C11,49.4,49.4
C10,C12,34.5,34.5
C10,C13,70.0,70.0
C10,C14,78.9,78.9
C10,C15,49.4,49.4
C10,C16,52.2,52.2
C10,C17,8.0,8.0
C10,C18,3.2,3.2
C10,C19,84.6,84.6
C10,C20,15.3,15.3
C10,C21,54.6,54.6
C10,C22,44.3,44.3
C10,C23,66.4,66.4
C10,C24,79.3,79.3
C10,C25,19.0,19.0
C10,C26,73.6,73.6
C10,C27,52.0,52.0
C10,C28,69.1,69.1
C10,C29,81.6,81.6
C10,C30,65.1,65.1
C11,C1,82.0,82.0
C11,C2,34.1,34.1
C11,C3,48.4,48.4
C11,C4,94.8,94.8
C11,C5,75.8,75.8
C11,C6,86.3,86.3
C11,C7,69.6,69.6
C11,C8,36.1,36.1
C11,C9,63.8,63.8
C11,C10,49.4,49.4
C11,C11,0.0,0.0
C11,C12,23.8,23.8
C11,C13,55.9,55.9
C11,C14,45.1,45.1
C11,C15,36.1,36.1
C11,C16,32.6,32.6
C11,C17,54.5,54.5
C11,C18,47.6,47.6
C11,C19,45.0,45.0
C11,C20,52.8,52.8
C11,C21,67.1,67.1
C11,C22,93.3,93.3
C11,C23,28.6,28.6
C11,C24,44.9,44.9
C11,C25,31.8,31.8
C11,C26,53.8,53.8
C11,C27,100.7,100.7
C11,C28,68.5,68.5
C11,C29,41.0,41.0
C11,C30,86.1,86.1
C12,C1,79.7,79.7
C12,C2,57.6,57.6
C12,C3,65.6,65.6
C12,C4,102.8,102.8
C12,C5,87.5,87.5
C12,C6,85.4,85.4
C12,C7,62.5,62.5
C12,C8,52.0,52.0
C12,C9,48.1,48.1
C12,C10,34.5,34.5
C12,C11,23.8,23.8
C12,C12,0.0,0.0
C12,C13,71.6,71.6
C12,C14,67.1,67.1
C12,C15,19.2,19.2
C12,C16,47.9,47.9
C12,C17,36.8,36.8
C12,C18,31.8,31.8
C12,C19,68.4,68.4
C12,C20,32.2,32.2
C12,C21,72.2,72.2
C12,C22,78.1,78.1
C12,C23,51.0,51.0
C12,C24,67.1,67.1
C12,C25,16.0,16.0
C12,C26,71.5,71.5
C12,C27,86.0,86.0
C12,C28,79.5,79.5
C12,C29,64.5,64.5
C12,C30,88.6,88.6
C13,C1,59.5,59.5
C13,C2,40.6,40.6
C13,C3,8.5,8.5
C13,C4,46.1,46.1
C13,C5,23.3,23.3
C13,C6,58.8,58.8
C13,C7,63.5,63.5
C13,C8,20.0,20.0
C13,C9,79.2,79.2
C13,C10,70.0,70.0
C13,C11,55.9,55.9
C13,C12,71.6,71.6
C13,C13,0.0,0.0
C13,C14,28.2,28.2
C13,C15,89.4,89.4
C13,C16,23.9,23.9
C13,C17,78.0,78.0
C13,C18,71.0,71.0
C13,C19,39.2,39.2
C13,C20,83.2,83.2
C13,C21,33.4,33.4
C13,C22,98.4,98.4
C13,C23,34.5,34.5
C13,C24,29.2,29.2
C13,C25,66.0,66.0
C13,C26,7.6,7.6
C13,C27,103.0,103.0
C13,C28,19.2,19.2
C13,C29,40.0,40.0
C13,C30,51.0,51.0
C14,C1,83.9,83.9
C14,C2,15.6,15.6
C14,C3,20.9,20.9
C14,C4,74.0,74.0
C14,C5,51.0,51.0
C14,C6,84.5,84.5
C14,C7,82.7,82.7
C14,C8,24.8,24.8
C14,C9,91.2,91.2
C14,C10,78.9,78.9
C14,C11,45.1,45.1
C14,C12,67.1,67.1
C14,C13,28.2,28.2
C14,C14,0.0,0.0
C14,C15,81.3,81.3
C14,C16,27.5,27.5
C14,C17,86.4,86.4
C14,C18,78.8,78.8
C14,C19,11.0,11.0
C14,C20,88.8,88.8
C14,C21,59.1,59.1
C14,C22,115.6,115.6
C14,C23,16.5,16.5
C14,C24,1.0,1.0
C14,C25,68.1,68.1
C14,C26,21.0,21.0
C14,C27,121.4,121.4
C14,C28,47.4,47.4
C14,C29,12.4,12.4
C14,C30,78.1,78.1
C15,C1,97.9,97.9
C15,C2,69.4,69.4
C15,C3,82.8,82.8
C15,C4,122.0,122.0
C15,C5,106.3,106.3
C15,C6,103.9,103.9
C15,C7,79.6,79.6
C15,C8,69.5,69.5
C15,C9,61.0,61.0
C15,C10,49.4,49.4
C15,C11,36.1,36.1
C15,C12,19.2,19.2
C15,C13,89.4,89.4
C15,C14,81.3,81.3
C15,C15,0.0,0.0
C15,C16,65.5,65.5
C15,C17,49.0,49.0
C15,C18,46.3,46.3
C15,C19,80.4,80.4
C15,C20,41.6,41.6
C15,C21,91.4,91.4
C15,C22,89.9,89.9
C15,C23,64.8,64.8
C15,C24,81.0,81.0
C15,C25,33.2,33.2
C15,C26,88.5,88.5
C15,C27,98.0,98.0
C15,C28,98.4,98.4
C15,C29,76.3,76.3
C15,C30,107.5,107.5
C16,C1,60.4,60.4
C16,C2,30.0,30.0
C16,C3,17.7,17.7
C16,C4,63.3,63.3
C16,C5,43.3,43.3
C16,C6,62.6,62.6
C16,C7,56.1,56.1
C16,C8,4.1,4.1
C16,C9,64.0,64.0
C16,C10,52.2,52.2
C16,C11,32.6,32.6
C16,C12,47.9,47.9
C16,C13,23.9,23.9
C16,C14,27.5,27.5
C16,C15,65.5,65.5
C16,C16,0.0,0.0
C16,C17,59.9,59.9
C16,C18,52.4,52.4
C16,C19,35.4,35.4
C16,C20,63.4,63.4
C16,C21,39.0,39.0
C16,C22,88.2,88.2
C16,C23,20.2,20.2
C16,C24,28.0,28.0
C16,C25,44.1,44.1
C16,C26,23.8,23.8
C16,C27,94.2,94.2
C16,C28,36.2,36.2
C16,C29,33.6,33.6
C16,C30,59.0,59.0
C17,C1,56.6,56.6
C17,C2,82.5,82.5
C17,C3,75.7,75.7
C17,C4,92.2,92.2
C17,C5,84.6,84.6
C17,C6,63.7,63.7
C17,C7,35.6,35.6
C17,C8,63.6,63.6
C17,C9,12.0,12.0
C17,C10,8.0,8.0
C17,C11,54.5,54.5
C17,C12,36.8,36.8
C17,C13,78.0,78.0
C17,C14,86.4,86.4
C17,C15,49.0,49.0
C17,C16,59.9,59.9
C17,C17,0.0,0.0
C17,C18,7.6,7.6
C17,C19,91.7,91.7
C17,C20,9.4,9.4
C17,C21,61.8,61.8
C17,C22,41.5,41.5
C17,C23,73.4,73.4
C17,C24,86.7,86.7
C17,C25,22.8,22.8
C17,C26,81.5,81.5
C17,C27,49.5,49.5
C17,C28,76.9,76.9
C17,C29,88.6,88.6
C17,C30,71.2,71.2
C18,C1,54.6,54.6
C18,C2,74.9,74.9
C18,C3,68.4,68.4
C18,C4,87.7,87.7
C18,C5,78.7,78.7
C18,C6,61.4,61.4
C18,C7,34.4,34.4
C18,C8,56.1,56.1
C18,C9,16.6,16.6
C18,C10,3.2,3.2
C18,C11,47.6,47.6
C18,C12,31.8,31.8
C18,C13,71.0,71.0
C18,C14,78.8,78.8
C18,C15,46.3,46.3
C18,C16,52.4,52.4
C18,C17,7.6,7.6
C18,C18,0.0,0.0
C18,C19,84.1,84.1
C18,C20,13.0,13.0
C18,C21,56.8,56.8
C18,C22,46.6,46.6
C18,C23,65.8,65.8
C18,C24,79.1,79.1
C18,C25,16.6,16.6
C18,C26,74.2,74.2
C18,C27,54.4,54.4
C18,C28,70.9,70.9
C18,C29,81.0,81.0
C18,C30,67.9,67.9
C19,C1,93.9,93.9
C19,C2,11.0,11.0
C19,C3,31.8,31.8
C19,C4,85.0,85.0
C19,C5,62.0,62.0
C19,C6,94.9,94.9
C19,C7,91.4,91.4
C19,C8,33.6,33.6
C19,C9,97.6,97.6
C19,C10,84.6,84.6
C19,C11,45.0,45.0
C19,C12,68.4,68.4
C19,C13,39.2,39.2
C19,C14,11.0,11.0
C19,C15,80.4,80.4
C19,C16,35.4,35.4
C19,C17,91.7,91.7
C19,C18,84.1,84.1
C19,C19,0.0,0.0
C19,C20,93.0,93.0
C19,C21,69.6,69.6
C19,C22,123.3,123.3
C19,C23,18.4,18.4
C19,C24,10.0,10.0
C19,C25,71.8,71.8
C19,C26,32.0,32.0
C19,C27,129.4,129.4
C19,C28,58.4,58.4
C19,C29,4.1,4.1
C19,C30,88.9,88.9
C20,C1,65.9,65.9
C20,C2,83.3,83.3
C20,C3,80.0,80.0
C20,C4,100.5,100.5
C20,C5,91.7,91.7
C20,C6,72.9,72.9
C20,C7,45.0,45.0
C20,C8,67.3,67.3
C20,C9,20.6,20.6
C20,C10,15.3,15.3
C20,C11,52.8,52.8
C20,C12,32.2,32.2
C20,C13,83.2,83.2
C20,C14,88.8,88.8
C20,C15,41.6,41.6
C20,C16,63.4,63.4
C20,C17,9.4,9.4
C20,C18,13.0,13.0
C20,C19,93.0,93.0
C20,C20,0.0,0.0
C20,C21,69.8,69.8
C20,C22,48.4,48.4
C20,C23,74.7,74.7
C20,C24,89.0,89.0
C20,C25,21.5,21.5
C20,C26,86.0,86.0
C20,C27,56.4,56.4
C20,C28,83.8,83.8
C20,C29,89.7,89.7
C20,C30,80.2,80.2
C21,C1,26.2,26.2
C21,C2,67.5,67.5
C21,C3,38.5,38.5
C21,C4,31.2,31.2
C21,C5,25.2,25.2
C21,C6,25.6,25.6
C21,C7,35.2,35.2
C21,C8,38.3,38.3
C21,C9,58.2,58.2
C21,C10,54.6,54.6
C21,C11,67.1,67.1
C21,C12,72.2,72.2
C21,C13,33.4,33.4
C21,C14,59.1,59.1
C21,C15,91.4,91.4
C21,C16,39.0,39.0
C21,C17,61.8,61.8
C21,C18,56.8,56.8
C21,C19,69.6,69.6
C21,C20,69.8,69.8
C21,C21,0.0,0.0
C21,C22,69.9,69.9
C21,C23,58.5,58.5
C21,C24,60.0,60.0
C21,C25,60.1,60.1
C21,C26,40.8,40.8
C21,C27,73.1,73.1
C21,C28,19.3,19.3
C21,C29,69.3,69.3
C21,C30,20.0,20.0
C22,C1,49.0,49.0
C22,C2,116.0,116.0
C22,C3,99.5,99.5
C22,C4,92.1,92.1
C22,C5,94.9,94.9
C22,C6,55.3,55.3
C22,C7,35.1,35.1
C22,C8,90.8,90.8
C22,C9,30.1,30.1
C22,C10,44.3,44.3
C22,C11,93.3,93.3
C22,C12,78.1,78.1
C22,C13,98.4,98.4
C22,C14,115.6,115.6
C22,C15,89.9,89.9
C22,C16,88.2,88.2
C22,C17,41.5,41.5
C22,C18,46.6,46.6
C22,C19,123.3,123.3
C22,C20,48.4,48.4
C22,C21,69.9,69.9
C22,C22,0.0,0.0
C22,C23,106.1,106.1
C22,C24,116.2,116.2
C22,C25,63.2,63.2
C22,C26,104.2,104.2
C22,C27,8.1,8.1
C22,C28,89.0,89.0
C22,C29,121.0,121.0
C22,C30,67.1,67.1
C23,C1,80.7,80.7
C23,C2,10.0,10.0
C23,C3,26.0,26.0
C23,C4,79.6,79.6
C23,C5,57.6,57.6
C23,C6,82.7,82.7
C23,C7,75.5,75.5
C23,C8,20.2,20.2
C23,C9,79.6,79.6
C23,C10,66.4,66.4
C23,C11,28.6,28.6
C23,C12,51.0,51.0
C23,C13,34.5,34.5
C23,C14,16.5,16.5
C23,C15,64.8,64.8
C23,C16,20.2,20.2
C23,C17,73.4,73.4
C23,C18,65.8,65.8
C23,C19,18.4,18.4
C23,C20,74.7,74.7
C23,C21,58.5,58.5
C23,C22,106.1,106.1
C23,C23,0.0,0.0
C23,C24,16.3,16.3
C23,C25,53.5,53.5
C23,C26,29.7,29.7
C23,C27,112.5,112.5
C23,C28,52.0,52.0
C23,C29,15.3,15.3
C23,C30,78.5,78.5
C24,C1,84.7,84.7
C24,C2,14.9,14.9
C24,C3,21.8,21.8
C24,C4,75.0,75.0
C24,C5,52.0,52.0
C24,C6,85.4,85.4
C24,C7,83.4,83.4
C24,C8,25.5,25.5
C24,C9,91.7,91.7
C24,C10,79.3,79.3
C24,C11,44.9,44.9
C24,C12,67.1,67.1
C24,C13,29.2,29.2
C24,C14,1.0,1.0
C24,C15,81.0,81.0
C24,C16,28.0,28.0
C24,C17,86.7,86.7
C24,C18,79.1,79.1
C24,C19,10.0,10.0
C24,C20,89.0,89.0
C24,C21,60.0,60.0
C24,C22,116.2,116.2
C24,C23,16.3,16.3
C24,C24,0.0,0.0
C24,C25,68.2,68.2
C24,C26,22.0,22.0
C24,C27,122.0,122.0
C24,C28,48.4,48.4
C24,C29,11.4,11.4
C24,C30,79.1,79.1
C25,C1,64.6,64.6
C25,C2,61.8,61.8
C25,C3,61.5,61.5
C25,C4,91.3,91.3
C25,C5,78.4,78.4
C25,C6,70.7,70.7
C25,C7,46.7,46.7
C25,C8,48.2,48.2
C25,C9,33.1,33.1
C25,C10,19.0,19.0
C25,C11,31.8,31.8
C25,C12,16.0,16.0
C25,C13,66.0,66.0
C25,C14,68.1,68.1
C25,C15,33.2,33.2
C25,C16,44.1,44.1
C25,C17,22.8,22.8
C25,C18,16.6,16.6
C25,C19,71.8,71.8
C25,C20,21.5,21.5
C25,C21,60.1,60.1
C25,C22,63.2,63.2
C25,C23,53.5,53.5
C25,C24,68.2,68.2
C25,C25,0.0,0.0
C25,C26,67.6,67.6
C25,C27,70.9,70.9
C25,C28,70.3,70.3
C25,C29,68.4,68.4
C25,C30,74.9,74.9
C26,C1,66.7,66.7
C26,C2,34.5,34.5
C26,C3,6.1,6.1
C26,C4,53.0,53.0
C26,C5,30.0,30.0
C26,C6,66.3,66.3
C26,C7,69.6,69.6
C26,C8,19.6,19.6
C26,C9,83.7,83.7
C26,C10,73.6,73.6
C26,C11,53.8,53.8
C26,C12,71.5,71.5
C26,C13,7.6,7.6
C26,C14,21.0,21.0
C26,C15,88.5,88.5
C26,C16,23.8,23.8
C26,C17,81.5,81.5
C26,C18,74.2,74.2
C26,C19,32.0,32.0
C26,C20,86.0,86.0
C26,C21,40.8,40.8
C26,C22,104.2,104.2
C26,C23,29.7,29.7
C26,C24,22.0,22.0
C26,C25,67.6,67.6
C26,C26,0.0,0.0
C26,C27,109.1,109.1
C26,C28,26.7,26.7
C26,C29,33.1,33.1
C26,C30,58.6,58.6
C27,C1,50.4,50.4
C27,C2,122.4,122.4
C27,C3,104.6,104.6
C27,C4,93.1,93.1
C27,C5,97.8,97.8
C27,C6,56.0,56.0
C27,C7,39.4,39.4
C27,C8,96.5,96.5
C27,C9,37.9,37.9
C27,C10,52.0,52.0
C27,C11,100.7,100.7
C27,C12,86.0,86.0
C27,C13,103.0,103.0
C27,C14,121.4,121.4
C27,C15,98.0,98.0
C27,C16,94.2,94.2
C27,C17,49.5,49.5
C27,C18,54.4,54.4
C27,C19,129.4,129.4
C27,C20,56.4,56.4
C27,C21,73.1,73.1
C27,C22,8.1,8.1
C27,C23,112.5,112.5
C27,C24,122.0,122.0
C27,C25,70.9,70.9
C27,C26,109.1,109.1
C27,C27,0.0,0.0
C27,C28,92.4,92.4
C27,C29,127.3,127.3
C27,C30,68.1,68.1
C28,C1,44.7,44.7
C28,C2,59.1,59.1
C28,C3,27.0,27.0
C28,C4,27.7,27.7
C28,C5,8.1,8.1
C28,C6,42.4,42.4
C28,C7,54.1,54.1
C28,C8,33.6,33.6
C28,C9,75.2,75.2
C28,C10,69.1,69.1
C28,C11,68.5,68.5
C28,C12,79.5,79.5
C28,C13,19.2,19.2
C28,C14,47.4,47.4
C28,C15,98.4,98.4
C28,C16,36.2,36.2
C28,C17,76.9,76.9
C28,C18,70.9,70.9
C28,C19,58.4,58.4
C28,C20,83.8,83.8
C28,C21,19.3,19.3
C28,C22,89.0,89.0
C28,C23,52.0,52.0
C28,C24,48.4,48.4
C28,C25,70.3,70.3
C28,C26,26.7,26.7
C28,C27,92.4,92.4
C28,C28,0.0,0.0
C28,C29,59.1,59.1
C28,C30,33.0,33.0
C29,C1,93.0,93.0
C29,C2,7.0,7.0
C29,C3,32.1,32.1
C29,C4,86.1,86.1
C29,C5,63.1,63.1
C29,C6,94.3,94.3
C29,C7,89.6,89.6
C29,C8,32.2,32.2
C29,C9,94.9,94.9
C29,C10,81.6,81.6
C29,C11,41.0,41.0
C29,C12,64.5,64.5
C29,C13,40.0,40.0
C29,C14,12.4,12.4
C29,C15,76.3,76.3
C29,C16,33.6,33.6
C29,C17,88.6,88.6
C29,C18,81.0,81.0
C29,C19,4.1,4.1
C29,C20,89.7,89.7
C29,C21,69.3,69.3
C29,C22,121.0,121.0
C29,C23,15.3,15.3
C29,C24,11.4,11.4
C29,C25,68.4,68.4
C29,C26,33.1,33.1
C29,C27,127.3,127.3
C29,C28,59.1,59.1
C29,C29,0.0,0.0
C29,C30,88.8,88.8
C30,C1,18.1,18.1
C30,C2,87.3,87.3
C30,C3,57.2,57.2
C30,C4,25.0,25.0
C30,C5,34.7,34.7
C30,C6,12.2,12.2
C30,C7,37.6,37.6
C30,C8,58.3,58.3
C30,C9,64.5,64.5
C30,C10,65.1,65.1
C30,C11,86.1,86.1
C30,C12,88.6,88.6
C30,C13,51.0,51.0
C30,C14,78.1,78.1
C30,C15,107.5,107.5
C30,C16,59.0,59.0
C30,C17,71.2,71.2
C30,C18,67.9,67.9
C30,C19,88.9,88.9
C30,C20,80.2,80.2
C30,C21,20.0,20.0
C30,C22,67.1,67.1
C30,C23,78.5,78.5
C30,C24,79.1,79.1
C30,C25,74.9,74.9
C30,C26,58.6,58.6
C30,C27,68.1,68.1
C30,C28,33.0,33.0
C30,C29,88.8,88.8
C30,C30,0.0,0.0
