airport_from,airport_to,cost,distance
C5,C3,38.3,38.3
C5,C4,25.5,25.5
C5,C5,0.0,0.0
C5,C6,59.1,59.1
C5,C7,52.3,52.3
C5,C8,62.1,62.1
C5,C9,86.8,86.8
C5,C10,80.1,80.1
C5,C11,74.3,74.3
C5,C12,23.4,23.4
C5,C13,60.7,60.7
C5,C14,28.6,28.6
C5,C15,56.9,56.9
C5,C16,35.6,35.6
C5,C17,74.9,74.9
C5,C18,82.0,82.0
C5,C19,28.4,28.4
C5,C20,63.2,63.2
C5,C21,20.6,20.6
C5,C22,68.1,68.1
C5,C23,58.0,58.0
C5,C24,44.8,44.8
C5,C25,19.1,19.1
C5,C26,43.9,43.9
C5,C27,78.2,78.2
C5,C28,35.8,35.8
C5,C29,79.6,79.6
C5,C30,34.1,34.1
C6,C1,30.0,30.0
C6,C2,5.7,5.7
C6,C3,22.0,22.0
C6,C4,72.2,72.2
C6,C5,59.1,59.1
C6,C6,0.0,0.0
C6,C7,96.8,96.8
C6,C8,78.6,78.6
C6,C9,92.0,92.0
C6,C10,61.7,61.7
C6,C11,90.8,90.8
C6,C12,77.7,77.7
C6,C13,57.1,57.1
C6,C14,70.8,70.8
C6,C15,108.2,108.2
C6,C16,52.8,52.8
C6,C17,89.3,89.3
C6,C18,81.2,81.2
C6,C19,85.4,85.4
C6,C20,60.0,60.0
C6,C21,53.0,53.0
C6,C22,24.4,24.4
C6,C23,73.8,73.8
C6,C24,97.0,97.0
C6,C25,76.2,76.2
C6,C26,57.0,57.0
C6,C27,85.1,85.1
C6,C28,51.5,51.5
C6,C29,64.0,64.0
C6,C30,53.9,53.9
C7,C1,90.1,90.1
C7,C2,102.4,102.4
C7,C3,75.5,75.5
C7,C4,71.0,71.0
C7,C5,52.3,52.3
C7,C6,96.8,96.8
C7,C7,0.0,0.0
C7,C8,40.0,40.0
C7,C9,62.1,62.1
C7,C10,79.8,79.8
C7,C11,44.0,44.0
C7,C12,62.1,62.1
C7,C13,60.1,60.1
C7,C14,26.8,26.8
C7,C15,17.0,17.0
C7,C16,45.3,45.3
C7,C17,46.6,46.6
C7,C18,65.2,65.2
C7,C19,32.3,32.3
C7,C20,60.2,60.2
C7,C21,44.8,44.8
C7,C22,92.8,92.8
C7,C23,40.3,40.3
C7,C24,16.3,16.3
C7,C25,55.5,55.5
C7,C26,45.3,45.3
C7,C27,55.7,55.7
C7,C28,46.8,46.8
C7,C29,77.3,77.3
C7,C30,43.9,43.9
C8,C1,61.0,61.0
C8,C2,83.5,83.5
C8,C3,62.1,62.1
C8,C4,87.2,87.2
C8,C5,62.1,62.1
C8,C6,78.6,78.6
C8,C7,40.0,40.0
C8,C8,0.0,0.0
C8,C9,25.6,25.6
C8,C10,41.6,41.6
C8,C11,13.2,13.2
C8,C12,82.1,82.1
C8,C13,25.5,25.5
C8,C14,36.9,36.9
C8,C15,57.0,57.0
C8,C16,30.6,30.6
C8,C17,13.0,13.0
C8,C18,25.5,25.5
C8,C19,60.0,60.0
C8,C20,24.1,24.1
C8,C21,43.0,43.0
C8,C22,65.5,65.5
C8,C23,5.0,5.0
C8,C24,53.2,53.2
C8,C25,75.7,75.7
C8,C26,23.0,23.0
C8,C27,17.5,17.5
C8,C28,31.4,31.4
C8,C29,38.6,38.6
C8,C30,31.0,31.0
C9,C1,67.7,67.7
C9,C2,96.1,96.1
C9,C3,79.8,79.8
C9,C4,112.2,112.2
C9,C5,86.8,86.8
C9,C6,92.0,92.0
C9,C7,62.1,62.1
C9,C8,25.6,25.6
C9,C9,0.0,0.0
C9,C10,37.6,37.6
C9,C11,18.2,18.2
C9,C12,107.5,107.5
C9,C13,35.1,35.1
C9,C14,62.5,62.5
C9,C15,78.6,78.6
C9,C16,52.8,52.8
C9,C17,15.5,15.5
C9,C18,12.1,12.1
C9,C19,85.4,85.4
C9,C20,32.1,32.1
C9,C21,66.9,66.9
C9,C22,73.3,73.3
C9,C23,29.0,29.0
C9,C24,76.9,76.9
C9,C25,101.1,101.1
C9,C26,44.3,44.3
C9,C27,8.6,8.6
C9,C28,53.2,53.2
C9,C29,34.0,34.0
C9,C30,53.9,53.9
C10,C1,33.1,33.1
C10,C2,64.5,64.5
C10,C3,57.0,57.0
C10,C4,104.4,104.4
C10,C5,80.1,80.1
C10,C6,61.7,61.7
C10,C7,79.8,79.8
C10,C8,41.6,41.6
C10,C9,37.6,37.6
C10,C10,0.0,0.0
C10,C11,46.9,46.9
C10,C12,103.4,103.4
C10,C13,21.1,21.1
C10,C14,66.4,66.4
C10,C15,96.5,96.5
C10,C16,45.9,45.9
C10,C17,43.9,43.9
C10,C18,25.6,25.6
C10,C19,90.9,90.9
C10,C20,20.0,20.0
C10,C21,60.2,60.2
C10,C22,39.2,39.2
C10,C23,39.8,39.8
C10,C24,90.2,90.2
C10,C25,98.2,98.2
C10,C26,39.5,39.5
C10,C27,34.7,34.7
C10,C28,45.2,45.2
C10,C29,3.6,3.6
C10,C30,47.8,47.8
C11,C1,71.1,71.1
C11,C2,95.6,95.6
C11,C3,75.0,75.0
C11,C4,99.0,99.0
C11,C5,74.3,74.3
C11,C6,90.8,90.8
C11,C7,44.0,44.0
C11,C8,13.2,13.2
C11,C9,18.2,18.2
C11,C10,46.9,46.9
C11,C11,0.0,0.0
C11,C12,93.2,93.2
C11,C13,35.3,35.3
C11,C14,47.6,47.6
C11,C15,60.4,60.4
C11,C16,43.7,43.7
C11,C17,3.2,3.2
C11,C18,24.4,24.4
C11,C19,69.0,69.0
C11,C20,33.1,33.1
C11,C21,55.7,55.7
C11,C22,76.1,76.1
C11,C23,18.1,18.1
C11,C24,59.1,59.1
C11,C25,86.7,86.7
C11,C26,36.1,36.1
C11,C27,13.6,13.6
C11,C28,44.6,44.6
C11,C29,43.4,43.4
C11,C30,44.1,44.1
C12,C1,91.5,91.5
C12,C2,82.5,82.5
C12,C3,59.0,59.0
C12,C4,10.8,10.8
C12,C5,23.4,23.4
C12,C6,77.7,77.7
C12,C7,62.1,62.1
C12,C8,82.1,82.1
C12,C9,107.5,107.5
C12,C10,103.4,103.4
C12,C11,93.2,93.2
C12,C12,0.0,0.0
C12,C13,83.7,83.7
C12,C14,45.6,45.6
C12,C15,60.0,60.0
C12,C16,58.3,58.3
C12,C17,94.4,94.4
C12,C18,103.9,103.9
C12,C19,30.3,30.3
C12,C20,86.1,86.1
C12,C21,43.4,43.4
C12,C22,90.1,90.1
C12,C23,78.5,78.5
C12,C24,49.2,49.2
C12,C25,6.7,6.7
C12,C26,66.3,66.3
C12,C27,99.0,99.0
C12,C28,58.7,58.7
C12,C29,102.9,102.9
C12,C30,56.6,56.6
C13,C1,35.8,35.8
C13,C2,61.4,61.4
C13,C3,45.2,45.2
C13,C4,85.8,85.8
C13,C5,60.7,60.7
C13,C6,57.1,57.1
C13,C7,60.1,60.1
C13,C8,25.5,25.5
C13,C9,35.1,35.1
C13,C10,21.1,21.1
C13,C11,35.3,35.3
C13,C12,83.7,83.7
C13,C13,0.0,0.0
C13,C14,45.3,45.3
C13,C15,76.4,76.4
C13,C16,25.5,25.5
C13,C17,33.2,33.2
C13,C18,25.3,25.3
C13,C19,69.9,69.9
C13,C20,3.2,3.2
C13,C21,40.3,40.3
C13,C22,40.7,40.7
C13,C23,22.0,22.0
C13,C24,69.5,69.5
C13,C25,78.3,78.3
C13,C26,18.4,18.4
C13,C27,28.1,28.1
C13,C28,25.1,25.1
C13,C29,19.6,19.6
C13,C30,27.3,27.3
C14,C1,68.2,68.2
C14,C2,76.4,76.4
C14,C3,49.0,49.0
C14,C4,51.9,51.9
C14,C5,28.6,28.6
C14,C6,70.8,70.8
C14,C7,26.8,26.8
C14,C8,36.9,36.9
C14,C9,62.5,62.5
C14,C10,66.4,66.4
C14,C11,47.6,47.6
C14,C12,45.6,45.6
C14,C13,45.3,45.3
C14,C14,0.0,0.0
C14,C15,37.6,37.6
C14,C16,22.8,22.8
C14,C17,48.8,48.8
C14,C18,60.4,60.4
C14,C19,24.7,24.7
C14,C20,46.7,46.7
C14,C21,18.0,18.0
C14,C22,69.8,69.8
C14,C23,33.8,33.8
C14,C24,27.3,27.3
C14,C25,39.1,39.1
C14,C26,27.0,27.0
C14,C27,54.2,54.2
C14,C28,24.0,24.0
C14,C29,64.8,64.8
C14,C30,20.9,20.9
C15,C1,104.7,104.7
C15,C2,113.8,113.8
C15,C3,86.3,86.3
C15,C4,70.2,70.2
C15,C5,56.9,56.9
C15,C6,108.2,108.2
C15,C7,17.0,17.0
C15,C8,57.0,57.0
C15,C9,78.6,78.6
C15,C10,96.5,96.5
C15,C11,60.4,60.4
C15,C12,60.0,60.0
C15,C13,76.4,76.4
C15,C14,37.6,37.6
C15,C15,0.0,0.0
C15,C16,59.2,59.2
C15,C17,63.2,63.2
C15,C18,82.2,82.2
C15,C19,30.4,30.4
C15,C20,76.7,76.7
C15,C21,55.2,55.2
C15,C22,106.9,106.9
C15,C23,57.2,57.2
C15,C24,12.1,12.1
C15,C25,54.1,54.1
C15,C26,60.5,60.5
C15,C27,72.6,72.6
C15,C28,60.5,60.5
C15,C29,94.0,94.0
C15,C30,57.5,57.5
C16,C1,45.6,45.6
C16,C2,58.3,58.3
C16,C3,33.2,33.2
C16,C4,61.0,61.0
C16,C5,35.6,35.6
C16,C6,52.8,52.8
C16,C7,45.3,45.3
C16,C8,30.6,30.6
C16,C9,52.8,52.8
C16,C10,45.9,45.9
C16,C11,43.7,43.7
C16,C12,58.3,58.3
C16,C13,25.5,25.5
C16,C14,22.8,22.8
C16,C15,59.2,59.2
C16,C16,0.0,0.0
C16,C17,43.4,43.4
C16,C18,46.8,46.8
C16,C19,46.0,46.0
C16,C20,27.8,27.8
C16,C21,15.0,15.0
C16,C22,47.7,47.7
C16,C23,25.7,25.7
C16,C24,49.8,49.8
C16,C25,52.8,52.8
C16,C26,8.6,8.6
C16,C27,44.3,44.3
C16,C28,1.4,1.4
C16,C29,44.9,44.9
C16,C30,2.0,2.0
C17,C1,68.9,68.9
C17,C2,93.9,93.9
C17,C3,74.0,74.0
C17,C4,99.9,99.9
C17,C5,74.9,74.9
C17,C6,89.3,89.3
C17,C7,46.6,46.6
C17,C8,13.0,13.0
C17,C9,15.5,15.5
C17,C10,43.9,43.9
C17,C11,3.2,3.2
C17,C12,94.4,94.4
C17,C13,33.2,33.2
C17,C14,48.8,48.8
C17,C15,63.2,63.2
C17,C16,43.4,43.4
C17,C17,0.0,0.0
C17,C18,21.2,21.2
C17,C19,70.8,70.8
C17,C20,30.9,30.9
C17,C21,55.9,55.9
C17,C22,73.9,73.9
C17,C23,17.7,17.7
C17,C24,61.5,61.5
C17,C25,87.9,87.9
C17,C26,35.5,35.5
C17,C27,10.4,10.4
C17,C28,44.1,44.1
C17,C29,40.5,40.5
C17,C30,44.0,44.0
C18,C1,55.9,55.9
C18,C2,85.0,85.0
C18,C3,70.5,70.5
C18,C4,107.5,107.5
C18,C5,82.0,82.0
C18,C6,81.2,81.2
C18,C7,65.2,65.2
C18,C8,25.5,25.5
C18,C9,12.1,12.1
C18,C10,25.6,25.6
C18,C11,24.4,24.4
C18,C12,103.9,103.9
C18,C13,25.3,25.3
C18,C14,60.4,60.4
C18,C15,82.2,82.2
C18,C16,46.8,46.8
C18,C17,21.2,21.2
C18,C18,0.0,0.0
C18,C19,84.6,84.6
C18,C20,22.1,22.1
C18,C21,61.5,61.5
C18,C22,61.7,61.7
C18,C23,26.9,26.9
C18,C24,78.6,78.6
C18,C25,97.8,97.8
C18,C26,38.2,38.2
C18,C27,10.8,10.8
C18,C28,46.9,46.9
C18,C29,22.0,22.0
C18,C30,48.1,48.1
C19,C1,89.3,89.3
C19,C2,91.0,91.0
C19,C3,63.6,63.6
C19,C4,40.0,40.0
C19,C5,28.4,28.4
C19,C6,85.4,85.4
C19,C7,32.3,32.3
C19,C8,60.0,60.0
C19,C9,85.4,85.4
C19,C10,90.9,90.9
C19,C11,69.0,69.0
C19,C12,30.3,30.3
C19,C13,69.9,69.9
C19,C14,24.7,24.7
C19,C15,30.4,30.4
C19,C16,46.0,46.0
C19,C17,70.8,70.8
C19,C18,84.6,84.6
C19,C19,0.0,0.0
C19,C20,71.4,71.4
C19,C21,35.2,35.2
C19,C22,89.8,89.8
C19,C23,57.7,57.7
C19,C24,19.0,19.0
C19,C25,24.0,24.0
C19,C26,51.5,51.5
C19,C27,77.5,77.5
C19,C28,47.0,47.0
C19,C29,89.4,89.4
C19,C30,44.0,44.0
C20,C1,38.0,38.0
C20,C2,64.3,64.3
C20,C3,48.4,48.4
C20,C4,88.4,88.4
C20,C5,63.2,63.2
C20,C6,60.0,60.0
C20,C7,60.2,60.2
C20,C8,24.1,24.1
C20,C9,32.1,32.1
C20,C10,20.0,20.0
C20,C11,33.1,33.1
C20,C12,86.1,86.1
C20,C13,3.2,3.2
C20,C14,46.7,46.7
C20,C15,76.7,76.7
C20,C16,27.8,27.8
C20,C17,30.9,30.9
C20,C18,22.1,22.1
C20,C19,71.4,71.4
C20,C20,0.0,0.0
C20,C21,42.7,42.7
C20,C22,43.1,43.1
C20,C23,21.1,21.1
C20,C24,70.2,70.2
C20,C25,80.5,80.5
C20,C26,20.2,20.2
C20,C27,25.2,25.2
C20,C28,27.5,27.5
C20,C29,18.1,18.1
C20,C30,29.5,29.5
C21,C1,54.1,54.1
C21,C2,58.7,58.7
C21,C3,31.1,31.1
C21,C4,46.0,46.0
C21,C5,20.6,20.6
C21,C6,53.0,53.0
C21,C7,44.8,44.8
C21,C8,43.0,43.0
C21,C9,66.9,66.9
C21,C10,60.2,60.2
C21,C11,55.7,55.7
C21,C12,43.4,43.4
C21,C13,40.3,40.3
C21,C14,18.0,18.0
C21,C15,55.2,55.2
C21,C16,15.0,15.0
C21,C17,55.9,55.9
C21,C18,61.5,61.5
C21,C19,35.2,35.2
C21,C20,42.7,42.7
C21,C21,0.0,0.0
C21,C22,54.7,54.7
C21,C23,38.5,38.5
C21,C24,44.0,44.0
C21,C25,38.1,38.1
C21,C26,23.3,23.3
C21,C27,58.2,58.2
C21,C28,15.3,15.3
C21,C29,59.5,59.5
C21,C30,13.5,13.5
C22,C1,6.1,6.1
C22,C2,26.0,26.0
C22,C3,31.6,31.6
C22,C4,87.1,87.1
C22,C5,68.1,68.1
C22,C6,24.4,24.4
C22,C7,92.8,92.8
C22,C8,65.5,65.5
C22,C9,73.3,73.3
C22,C10,39.2,39.2
C22,C11,76.1,76.1
C22,C12,90.1,90.1
C22,C13,40.7,40.7
C22,C14,69.8,69.8
C22,C15,106.9,106.9
C22,C16,47.7,47.7
C22,C17,73.9,73.9
C22,C18,61.7,61.7
C22,C19,89.8,89.8
C22,C20,43.1,43.1
C22,C21,54.7,54.7
C22,C22,0.0,0.0
C22,C23,61.3,61.3
C22,C24,97.1,97.1
C22,C25,87.0,87.0
C22,C26,48.1,48.1
C22,C27,67.7,67.7
C22,C28,46.3,46.3
C22,C29,42.0,42.0
C22,C30,49.4,49.4
C23,C1,57.0,57.0
C23,C2,78.7,78.7
C23,C3,57.1,57.1
C23,C4,83.2,83.2
C23,C5,58.0,58.0
C23,C6,73.8,73.8
C23,C7,40.3,40.3
C23,C8,5.0,5.0
C23,C9,29.0,29.0
C23,C10,39.8,39.8
C23,C11,18.1,18.1
C23,C12,78.5,78.5
C23,C13,22.0,22.0
C23,C14,33.8,33.8
C23,C15,57.2,57.2
C23,C16,25.7,25.7
C23,C17,17.7,17.7
C23,C18,26.9,26.9
C23,C19,57.7,57.7
C23,C20,21.1,21.1
C23,C21,38.5,38.5
C23,C22,61.3,61.3
C23,C23,0.0,0.0
C23,C24,52.3,52.3
C23,C25,72.2,72.2
C23,C26,18.0,18.0
C23,C27,20.5,20.5
C23,C28,26.5,26.5
C23,C29,37.1,37.1
C23,C30,26.2,26.2
C24,C1,95.3,95.3
C24,C2,102.6,102.6
C24,C3,75.0,75.0
C24,C4,59.0,59.0
C24,C5,44.8,44.8
C24,C6,97.0,97.0
C24,C7,16.3,16.3
C24,C8,53.2,53.2
C24,C9,76.9,76.9
C24,C10,90.2,90.2
C24,C11,59.1,59.1
C24,C12,49.2,49.2
C24,C13,69.5,69.5
C24,C14,27.3,27.3
C24,C15,12.1,12.1
C24,C16,49.8,49.8
C24,C17,61.5,61.5
C24,C18,78.6,78.6
C24,C19,19.0,19.0
C24,C20,70.2,70.2
C24,C21,44.0,44.0
C24,C22,97.1,97.1
C24,C23,52.3,52.3
C24,C24,0.0,0.0
C24,C25,43.0,43.0
C24,C26,52.4,52.4
C24,C27,69.9,69.9
C24,C28,51.1,51.1
C24,C29,88.1,88.1
C24,C30,47.9,47.9
C25,C1,88.1,88.1
C25,C2,81.3,81.3
C25,C3,56.6,56.6
C25,C4,16.0,16.0
C25,C5,19.1,19.1
C25,C6,76.2,76.2
C25,C7,55.5,55.5
C25,C8,75.7,75.7
C25,C9,101.1,101.1
C25,C10,98.2,98.2
C25,C11,86.7,86.7
C25,C12,6.7,6.7
C25,C13,78.3,78.3
C25,C14,39.1,39.1
C25,C15,54.1,54.1
C25,C16,52.8,52.8
C25,C17,87.9,87.9
C25,C18,97.8,97.8
C25,C19,24.0,24.0
C25,C20,80.5,80.5
C25,C21,38.1,38.1
C25,C22,87.0,87.0
C25,C23,72.2,72.2
C25,C24,43.0,43.0
C25,C25,0.0,0.0
C25,C26,60.5,60.5
C25,C27,92.7,92.7
C25,C28,53.2,53.2
C25,C29,97.6,97.6
C25,C30,51.0,51.0
C26,C1,45.0,45.0
C26,C2,62.2,62.2
C26,C3,39.2,39.2
C26,C4,69.4,69.4
C26,C5,43.9,43.9
C26,C6,57.0,57.0
C26,C7,45.3,45.3
C26,C8,23.0,23.0
C26,C9,44.3,44.3
C26,C10,39.5,39.5
C26,C11,36.1,36.1
C26,C12,66.3,66.3
C26,C13,18.4,18.4
C26,C14,27.0,27.0
C26,C15,60.5,60.5
C26,C16,8.6,8.6
C26,C17,35.5,35.5
C26,C18,38.2,38.2
C26,C19,51.5,51.5
C26,C20,20.2,20.2
C26,C21,23.3,23.3
C26,C22,48.1,48.1
C26,C23,18.0,18.0
C26,C24,52.4,52.4
C26,C25,60.5,60.5
C26,C26,0.0,0.0
C26,C27,35.8,35.8
C26,C28,8.9,8.9
C26,C29,38.1,38.1
C26,C30,9.9,9.9
C27,C1,62.3,62.3
C27,C2,89.5,89.5
C27,C3,72.0,72.0
C27,C4,103.6,103.6
C27,C5,78.2,78.2
C27,C6,85.1,85.1
C27,C7,55.7,55.7
C27,C8,17.5,17.5
C27,C9,8.6,8.6
C27,C10,34.7,34.7
C27,C11,13.6,13.6
C27,C12,99.0,99.0
C27,C13,28.1,28.1
C27,C14,54.2,54.2
C27,C15,72.6,72.6
C27,C16,44.3,44.3
C27,C17,10.4,10.4
C27,C18,10.8,10.8
C27,C19,77.5,77.5
C27,C20,25.2,25.2
C27,C21,58.2,58.2
C27,C22,67.7,67.7
C27,C23,20.5,20.5
C27,C24,69.9,69.9
C27,C25,92.7,92.7
C27,C26,35.8,35.8
C27,C27,0.0,0.0
C27,C28,44.7,44.7
C27,C29,31.1,31.1
C27,C30,45.3,45.3
C28,C1,44.3,44.3
C28,C2,56.9,56.9
C28,C3,32.0,32.0
C28,C4,61.1,61.1
C28,C5,35.8,35.8
C28,C6,51.5,51.5
C28,C7,46.8,46.8
C28,C8,31.4,31.4
C28,C9,53.2,53.2
C28,C10,45.2,45.2
C28,C11,44.6,44.6
C28,C12,58.7,58.7
C28,C13,25.1,25.1
C28,C14,24.0,24.0
C28,C15,60.5,60.5
C28,C16,1.4,1.4
C28,C17,44.1,44.1
C28,C18,46.9,46.9
C28,C19,47.0,47.0
C28,C20,27.5,27.5
C28,C21,15.3,15.3
C28,C22,46.3,46.3
C28,C23,26.5,26.5
C28,C24,51.1,51.1
C28,C25,53.2,53.2
C28,C26,8.9,8.9
C28,C27,44.7,44.7
C28,C28,0.0,0.0
C28,C29,44.4,44.4
C28,C30,3.2,3.2
C29,C1,36.0,36.0
C29,C2,67.1,67.1
C29,C3,58.2,58.2
C29,C4,104.3,104.3
C29,C5,79.6,79.6
C29,C6,64.0,64.0
C29,C7,77.3,77.3
C29,C8,38.6,38.6
C29,C9,34.0,34.0
C29,C10,3.6,3.6
C29,C11,43.4,43.4
C29,C12,102.9,102.9
C29,C13,19.6,19.6
C29,C14,64.8,64.8
C29,C15,94.0,94.0
C29,C16,44.9,44.9
C29,C17,40.5,40.5
C29,C18,22.0,22.0
C29,C19,89.4,89.4
C29,C20,18.1,18.1
C29,C21,59.5,59.5
C29,C22,42.0,42.0
C29,C23,37.1,37.1
C29,C24,88.1,88.1
C29,C25,97.6,97.6
C29,C26,38.1,38.1
C29,C27,31.1,31.1
C29,C28,44.4,44.4
C29,C29,0.0,0.0
C29,C30,46.8,46.8
C30,C1,47.4,47.4
C30,C2,59.4,59.4
C30,C3,33.8,33.8
C30,C4,59.5,59.5
C30,C5,34.1,34.1
C30,C6,53.9,53.9
C30,C7,43.9,43.9
C30,C8,31.0,31.0
C30,C9,53.9,53.9
C30,C10,47.8,47.8
C30,C11,44.1,44.1
C30,C12,56.6,56.6
C30,C13,27.3,27.3
C30,C14,20.9,20.9
C30,C15,57.5,57.5
C30,C16,2.0,2.0
C30,C17,44.0,44.0
C30,C18,48.1,48.1
C30,C19,44.0,44.0
C30,C20,29.5,29.5
C30,C21,13.5,13.5
C30,C22,49.4,49.4
C30,C23,26.2,26.2
C30,C24,47.9,47.9
C30,C25,51.0,51.0
C30,C26,9.9,9.9
C30,C27,45.3,45.3
C30,C28,3.2,3.2
C30,C29,46.8,46.8
C30,C30,0.0,0.0
