airport_from,airport_to,cost,distance
C9,C27,67.1,67.1
C9,C28,25.7,25.7
C9,C29,63.6,63.6
C9,C30,66.1,66.1
C10,C1,17.0,17.0
C10,C2,42.0,42.0
C10,C3,78.0,78.0
C10,C4,99.0,99.0
C10,C5,58.0,58.0
C10,C6,83.8,83.8
C10,C7,69.4,69.4
C10,C8,38.9,38.9
C10,C9,64.9,64.9
C10,C10,0.0,0.0
C10,C11,50.5,50.5
C10,C12,105.4,105.4
C10,C13,73.7,73.7
C10,C14,97.8,97.8
C10,C15,61.1,61.1
C10,C16,107.4,107.4
C10,C17,80.3,80.3
C10,C18,61.6,61.6
C10,C19,63.0,63.0
C10,C20,92.2,92.2
C10,C21,78.4,78.4
C10,C22,43.9,43.9
C10,C23,69.4,69.4
C10,C24,97.7,97.7
C10,C25,77.2,77.2
C10,C26,80.0,80.0
C10,C27,5.0,5.0
C10,C28,83.2,83.2
C10,C29,115.1,115.1
C10,C30,108.6,108.6
C11,C1,34.8,34.8
C11,C2,49.8,49.8
C11,C3,40.8,40.8
C11,C4,50.3,50.3
C11,C5,44.6,44.6
C11,C6,60.4,60.4
C11,C7,43.6,43.6
C11,C8,18.7,18.7
C11,C9,40.2,40.2
C11,C10,50.5,50.5
C11,C11,0.0,0.0
C11,C12,63.2,63.2
C11,C13,32.2,32.2
C11,C14,50.2,50.2
C11,C15,30.5,30.5
C11,C16,58.0,58.0
C11,C17,60.8,60.8
C11,C18,13.9,13.9
C11,C19,23.1,23.1
C11,C20,58.0,58.0
C11,C21,49.7,49.7
C11,C22,7.1,7.1
C11,C23,33.2,33.2
C11,C24,48.1,48.1
C11,C25,43.3,43.3
C11,C26,31.4,31.4
C11,C27,55.0,55.0
C11,C28,42.6,42.6
C11,C29,66.6,66.6
C11,C30,58.2,58.2
C12,C1,88.6,88.6
C12,C2,77.7,77.7
C12,C3,85.0,85.0
C12,C4,25.6,25.6
C12,C5,56.8,56.8
C12,C6,40.1,40.1
C12,C7,97.0,97.0
C12,C8,66.9,66.9
C12,C9,44.9,44.9
C12,C10,105.4,105.4
C12,C11,63.2,63.2
C12,C12,0.0,0.0
C12,C13,32.2,32.2
C12,C14,21.0,21.0
C12,C15,86.1,86.1
C12,C16,29.7,29.7
C12,C17,46.3,46.3
C12,C18,49.3,49.3
C12,C19,43.0,43.0
C12,C20,21.1,21.1
C12,C21,98.7,98.7
C12,C22,66.7,66.7
C12,C23,36.1,36.1
C12,C24,56.8,56.8
C12,C25,30.2,30.2
C12,C26,35.0,35.0
C12,C27,108.6,108.6
C12,C28,22.2,22.2
C12,C29,26.0,26.0
C12,C30,38.9,38.9
C13,C1,56.7,56.7
C13,C2,51.7,51.7
C13,C3,63.1,63.1
C13,C4,29.6,29.6
C13,C5,34.0,34.0
C13,C6,34.7,34.7
C13,C7,71.6,71.6
C13,C8,34.8,34.8
C13,C9,22.4,22.4
C13,C10,73.7,73.7
C13,C11,32.2,32.2
C13,C12,32.2,32.2
C13,C13,0.0,0.0
C13,C14,26.6,26.6
C13,C15,59.2,59.2
C13,C16,38.8,38.8
C13,C17,37.8,37.8
C13,C18,19.0,19.0
C13,C19,10.8,10.8
C13,C20,26.5,26.5
C13,C21,75.4,75.4
C13,C22,34.8,34.8
C13,C23,8.1,8.1
C13,C24,48.3,48.3
C13,C25,14.2,14.2
C13,C26,16.6,16.6
C13,C27,77.1,77.1
C13,C28,10.4,10.4
C13,C29,43.9,43.9
C13,C30,44.0,44.0
C14,C1,80.9,80.9
C14,C2,78.2,78.2
C14,C3,65.1,65.1
C14,C4,5.0,5.0
C14,C5,59.5,59.5
C14,C6,51.5,51.5
C14,C7,78.2,78.2
C14,C8,59.2,59.2
C14,C9,47.3,47.3
C14,C10,97.8,97.8
C14,C11,50.2,50.2
C14,C12,21.0,21.0
C14,C13,26.6,26.6
C14,C14,0.0,0.0
C14,C15,68.2,68.2
C14,C16,13.0,13.0
C14,C17,56.8,56.8
C14,C18,36.9,36.9
C14,C19,35.8,35.8
C14,C20,34.5,34.5
C14,C21,79.1,79.1
C14,C22,55.3,55.3
C14,C23,34.0,34.0
C14,C24,35.8,35.8
C14,C25,34.1,34.1
C14,C26,18.9,18.9
C14,C27,101.7,101.7
C14,C28,22.0,22.0
C14,C29,17.5,17.5
C14,C30,20.6,20.6
C15,C1,51.2,51.2
C15,C2,76.6,76.6
C15,C3,17.1,17.1
C15,C4,66.2,66.2
C15,C5,74.8,74.8
C15,C6,90.5,90.5
C15,C7,13.0,13.0
C15,C8,46.0,46.0
C15,C9,70.7,70.7
C15,C10,61.1,61.1
C15,C11,30.5,30.5
C15,C12,86.1,86.1
C15,C13,59.2,59.2
C15,C14,68.2,68.2
C15,C15,0.0,0.0
C15,C16,70.9,70.9
C15,C17,91.2,91.2
C15,C18,40.5,40.5
C15,C19,52.2,52.2
C15,C20,85.7,85.7
C15,C21,20.0,20.0
C15,C22,34.0,34.0
C15,C23,62.3,62.3
C15,C24,47.5,47.5
C15,C25,72.1,72.1
C15,C26,51.1,51.1
C15,C27,66.1,66.1
C15,C28,68.6,68.6
C15,C29,81.0,81.0
C15,C30,67.1,67.1
C16,C1,90.7,90.7
C16,C2,90.5,90.5
C16,C3,64.6,64.6
C16,C4,9.2,9.2
C16,C5,72.3,72.3
C16,C6,64.3,64.3
C16,C7,79.3,79.3
C16,C8,69.5,69.5
C16,C9,60.1,60.1
C16,C10,107.4,107.4
C16,C11,58.0,58.0
C16,C12,29.7,29.7
C16,C13,38.8,38.8
C16,C14,13.0,13.0
C16,C15,70.9,70.9
C16,C16,0.0,0.0
C16,C17,69.6,69.6
C16,C18,45.8,45.8
C16,C19,47.2,47.2
C16,C20,46.6,46.6
C16,C21,78.6,78.6
C16,C22,63.9,63.9
C16,C23,46.5,46.5
C16,C24,30.4,30.4
C16,C25,47.1,47.1
C16,C26,27.5,27.5
C16,C27,111.5,111.5
C16,C28,35.1,35.1
C16,C29,10.2,10.2
C16,C30,9.2,9.2
C17,C1,66.4,66.4
C17,C2,41.2,41.2
C17,C3,98.6,98.6
C17,C4,61.4,61.4
C17,C5,22.4,22.4
C17,C6,6.3,6.3
C17,C7,104.2,104.2
C17,C8,50.6,50.6
C17,C9,20.6,20.6
C17,C10,80.3,80.3
C17,C11,60.8,60.8
C17,C12,46.3,46.3
C17,C13,37.8,37.8
C17,C14,56.8,56.8
C17,C15,91.2,91.2
C17,C16,69.6,69.6
C17,C17,0.0,0.0
C17,C18,52.2,52.2
C17,C19,40.0,40.0
C17,C20,25.2,25.2
C17,C21,109.6,109.6
C17,C22,59.1,59.1
C17,C23,31.1,31.1
C17,C24,85.8,85.8
C17,C25,24.2,24.2
C17,C26,54.1,54.1
C17,C27,81.6,81.6
C17,C28,35.5,35.5
C17,C29,70.2,70.2
C17,C30,77.2,77.2
C18,C1,44.9,44.9
C18,C2,51.4,51.4
C18,C3,46.4,46.4
C18,C4,37.5,37.5
C18,C5,40.3,40.3
C18,C6,50.6,50.6
C18,C7,53.1,53.1
C18,C8,24.4,24.4
C18,C9,32.5,32.5
C18,C10,61.6,61.6
C18,C11,13.9,13.9
C18,C12,49.3,49.3
C18,C13,19.0,19.0
C18,C14,36.9,36.9
C18,C15,40.5,40.5
C18,C16,45.8,45.8
C18,C17,52.2,52.2
C18,C18,0.0,0.0
C18,C19,12.2,12.2
C18,C20,45.4,45.4
C18,C21,57.7,57.7
C18,C22,18.4,18.4
C18,C23,21.9,21.9
C18,C24,42.1,42.1
C18,C25,31.6,31.6
C18,C26,18.4,18.4
C18,C27,65.7,65.7
C18,C28,29.1,29.1
C18,C29,53.8,53.8
C18,C30,47.4,47.4
C19,C1,46.0,46.0
C19,C2,44.2,44.2
C19,C3,58.6,58.6
C19,C4,38.1,38.1
C19,C5,29.7,29.7
C19,C6,38.5,38.5
C19,C7,65.0,65.0
C19,C8,24.1,24.1
C19,C9,20.6,20.6
C19,C10,63.0,63.0
C19,C11,23.1,23.1
C19,C12,43.0,43.0
C19,C13,10.8,10.8
C19,C14,35.8,35.8
C19,C15,52.2,52.2
C19,C16,47.2,47.2
C19,C17,40.0,40.0
C19,C18,12.2,12.2
C19,C19,0.0,0.0
C19,C20,35.0,35.0
C19,C21,69.8,69.8
C19,C22,24.5,24.5
C19,C23,10.2,10.2
C19,C24,50.7,50.7
C19,C25,20.2,20.2
C19,C26,21.1,21.1
C19,C27,66.5,66.5
C19,C28,21.0,21.0
C19,C29,53.3,53.3
C19,C30,51.0,51.0
C20,C1,76.1,76.1
C20,C2,59.5,59.5
C20,C3,88.8,88.8
C20,C4,39.4,39.4
C20,C5,38.3,38.3
C20,C6,19.0,19.0
C20,C7,98.0,98.0
C20,C8,55.7,55.7
C20,C9,27.8,27.8
C20,C10,92.2,92.2
C20,C11,58.0,58.0
C20,C12,21.1,21.1
C20,C13,26.5,26.5
C20,C14,34.5,34.5
C20,C15,85.7,85.7
C20,C16,46.6,46.6
C20,C17,25.2,25.2
C20,C18,45.4,45.4
C20,C19,35.0,35.0
C20,C20,0.0,0.0
C20,C21,101.5,101.5
C20,C22,59.3,59.3
C20,C23,25.2,25.2
C20,C24,67.9,67.9
C20,C25,15.5,15.5
C20,C26,38.6,38.6
C20,C27,94.7,94.7
C20,C28,17.9,17.9
C20,C29,45.7,45.7
C20,C30,55.0,55.0
C21,C1,70.4,70.4
C21,C2,96.6,96.6
C21,C3,14.0,14.0
C21,C4,76.0,76.0
C21,C5,94.3,94.3
C21,C6,108.3,108.3
C21,C7,9.1,9.1
C21,C8,65.9,65.9
C21,C9,89.3,89.3
C21,C10,78.4,78.4
C21,C11,49.7,49.7
C21,C12,98.7,98.7
C21,C13,75.4,75.4
C21,C14,79.1,79.1
C21,C15,20.0,20.0
C21,C16,78.6,78.6
C21,C17,109.6,109.6
C21,C18,57.7,57.7
C21,C19,69.8,69.8
C21,C20,101.5,101.5
C21,C21,0.0,0.0
C21,C22,53.8,53.8
C21,C23,79.6,79.6
C21,C24,50.3,50.3
C21,C25,89.1,89.1
C21,C26,64.3,64.3
C21,C27,83.4,83.4
C21,C28,83.8,83.8
C21,C29,88.8,88.8
C21,C30,72.8,72.8
C22,C1,27.9,27.9
C22,C2,43.8,43.8
C22,C3,46.1,46.1
C22,C4,55.9,55.9
C22,C5,41.0,41.0
C22,C6,59.4,59.4
C22,C7,46.9,46.9
C22,C8,12.5,12.5
C22,C9,38.6,38.6
C22,C10,43.9,43.9
C22,C11,7.1,7.1
C22,C12,66.7,66.7
C22,C13,34.8,34.8
C22,C14,55.3,55.3
C22,C15,34.0,34.0
C22,C16,63.9,63.9
C22,C17,59.1,59.1
C22,C18,18.4,18.4
C22,C19,24.5,24.5
C22,C20,59.3,59.3
C22,C21,53.8,53.8
C22,C22,0.0,0.0
C22,C23,34.1,34.1
C22,C24,55.1,55.1
C22,C25,44.0,44.0
C22,C26,36.8,36.8
C22,C27,48.3,48.3
C22,C28,45.2,45.2
C22,C29,72.1,72.1
C22,C30,64.7,64.7
C23,C1,52.7,52.7
C23,C2,44.3,44.3
C23,C3,68.0,68.0
C23,C4,37.3,37.3
C23,C5,26.0,26.0
C23,C6,28.8,28.8
C23,C7,75.0,75.0
C23,C8,31.3,31.3
C23,C9,14.3,14.3
C23,C10,69.4,69.4
C23,C11,33.2,33.2
C23,C12,36.1,36.1
C23,C13,8.1,8.1
C23,C14,34.0,34.0
C23,C15,62.3,62.3
C23,C16,46.5,46.5
C23,C17,31.1,31.1
C23,C18,21.9,21.9
C23,C19,10.2,10.2
C23,C20,25.2,25.2
C23,C21,79.6,79.6
C23,C22,34.1,34.1
C23,C23,0.0,0.0
C23,C24,55.9,55.9
C23,C25,10.0,10.0
C23,C26,24.4,24.4
C23,C27,72.5,72.5
C23,C28,14.2,14.2
C23,C29,50.9,50.9
C23,C30,52.0,52.0
C24,C1,82.7,82.7
C24,C2,93.4,93.4
C24,C3,36.8,36.8
C24,C4,31.3,31.3
C24,C5,80.4,80.4
C24,C6,81.8,81.8
C24,C7,52.8,52.8
C24,C8,65.2,65.2
C24,C9,70.0,70.0
C24,C10,97.7,97.7
C24,C11,48.1,48.1
C24,C12,56.8,56.8
C24,C13,48.3,48.3
C24,C14,35.8,35.8
C24,C15,47.5,47.5
C24,C16,30.4,30.4
C24,C17,85.8,85.8
C24,C18,42.1,42.1
C24,C19,50.7,50.7
C24,C20,67.9,67.9
C24,C21,50.3,50.3
C24,C22,55.1,55.1
C24,C23,55.9,55.9
C24,C24,0.0,0.0
C24,C25,61.6,61.6
C24,C26,31.8,31.8
C24,C27,102.5,102.5
C24,C28,51.2,51.2
C24,C29,40.1,40.1
C24,C30,23.0,23.0
C25,C1,60.8,60.8
C25,C2,47.5,47.5
C25,C3,77.0,77.0
C25,C4,38.3,38.3
C25,C5,26.9,26.9
C25,C6,20.5,20.5
C25,C7,84.8,84.8
C25,C8,40.2,40.2
C25,C9,14.8,14.8
C25,C10,77.2,77.2
C25,C11,43.3,43.3
C25,C12,30.2,30.2
C25,C13,14.2,14.2
C25,C14,34.1,34.1
C25,C15,72.1,72.1
C25,C16,47.1,47.1
C25,C17,24.2,24.2
C25,C18,31.6,31.6
C25,C19,20.2,20.2
C25,C20,15.5,15.5
C25,C21,89.1,89.1
C25,C22,44.0,44.0
C25,C23,10.0,10.0
C25,C24,61.6,61.6
C25,C25,0.0,0.0
C25,C26,30.0,30.0
C25,C27,79.9,79.9
C25,C28,12.0,12.0
C25,C29,49.5,49.5
C25,C30,53.9,53.9
C26,C1,63.2,63.2
C26,C2,65.3,65.3
C26,C3,51.0,51.0
C26,C4,19.1,19.1
C26,C5,49.6,49.6
C26,C6,50.4,50.4
C26,C7,62.1,62.1
C26,C8,42.1,42.1
C26,C9,38.6,38.6
C26,C10,80.0,80.0
C26,C11,31.4,31.4
C26,C12,35.0,35.0
C26,C13,16.6,16.6
C26,C14,18.9,18.9
C26,C15,51.1,51.1
C26,C16,27.5,27.5
C26,C17,54.1,54.1
C26,C18,18.4,18.4
C26,C19,21.1,21.1
C26,C20,38.6,38.6
C26,C21,64.3,64.3
C26,C22,36.8,36.8
C26,C23,24.4,24.4
C26,C24,31.8,31.8
C26,C25,30.0,30.0
C26,C26,0.0,0.0
C26,C27,84.1,84.1
C26,C28,20.8,20.8
C26,C29,35.4,35.4
C26,C30,30.1,30.1
C27,C1,20.8,20.8
C27,C2,42.2,42.2
C27,C3,83.0,83.0
C27,C4,103.0,103.0
C27,C5,59.5,59.5
C27,C6,85.4,85.4
C27,C7,74.3,74.3
C27,C8,42.5,42.5
C27,C9,67.1,67.1
C27,C10,5.0,5.0
C27,C11,55.0,55.0
C27,C12,108.6,108.6
C27,C13,77.1,77.1
C27,C14,101.7,101.7
C27,C15,66.1,66.1
C27,C16,111.5,111.5
C27,C17,81.6,81.6
C27,C18,65.7,65.7
C27,C19,66.5,66.5
C27,C20,94.7,94.7
C27,C21,83.4,83.4
C27,C22,48.3,48.3
C27,C23,72.5,72.5
C27,C24,102.5,102.5
C27,C25,79.9,79.9
C27,C26,84.1,84.1
C27,C27,0.0,0.0
C27,C28,86.5,86.5
C27,C29,119.0,119.0
C27,C30,112.9,112.9
C28,C1,66.4,66.4
C28,C2,57.8,57.8
C28,C3,70.9,70.9
C28,C4,26.3,26.3
C28,C5,38.1,38.1
C28,C6,30.9,30.9
C28,C7,80.6,80.6
C28,C8,44.7,44.7
C28,C9,25.7,25.7
C28,C10,83.2,83.2
C28,C11,42.6,42.6
C28,C12,22.2,22.2
C28,C13,10.4,10.4
C28,C14,22.0,22.0
C28,C15,68.6,68.6
C28,C16,35.1,35.1
C28,C17,35.5,35.5
C28,C18,29.1,29.1
C28,C19,21.0,21.0
C28,C20,17.9,17.9
C28,C21,83.8,83.8
C28,C22,45.2,45.2
C28,C23,14.2,14.2
C28,C24,51.2,51.2
C28,C25,12.0,12.0
C28,C26,20.8,20.8
C28,C27,86.5,86.5
C28,C28,0.0,0.0
C28,C29,37.9,37.9
C28,C30,42.0,42.0
C29,C1,98.2,98.2
C29,C2,95.2,95.2
C29,C3,74.8,74.8
C29,C4,16.3,16.3
C29,C5,75.9,75.9
C29,C6,64.4,64.4
C29,C7,89.5,89.5
C29,C8,76.6,76.6
C29,C9,63.6,63.6
C29,C10,115.1,115.1
C29,C11,66.6,66.6
C29,C12,26.0,26.0
C29,C13,43.9,43.9
C29,C14,17.5,17.5
C29,C15,81.0,81.0
C29,C16,10.2,10.2
C29,C17,70.2,70.2
C29,C18,53.8,53.8
C29,C19,53.3,53.3
C29,C20,45.7,45.7
C29,C21,88.8,88.8
C29,C22,72.1,72.1
C29,C23,50.9,50.9
C29,C24,40.1,40.1
C29,C25,49.5,49.5
C29,C26,35.4,35.4
C29,C27,119.0,119.0
C29,C28,37.9,37.9
C29,C29,0.0,0.0
C29,C30,17.5,17.5
C30,C1,92.2,92.2
C30,C2,95.0,95.0
C30,C3,58.9,58.9
C30,C4,15.8,15.8
C30,C5,78.0,78.0
C30,C6,72.1,72.1
C30,C7,74.3,74.3
C30,C8,71.7,71.7
C30,C9,66.1,66.1
C30,C10,108.6,108.6
C30,C11,58.2,58.2
C30,C12,38.9,38.9
C30,C13,44.0,44.0
C30,C14,20.6,20.6
C30,C15,67.1,67.1
C30,C16,9.2,9.2
C30,C17,77.2,77.2
C30,C18,47.4,47.4
C30,C19,51.0,51.0
C30,C20,55.0,55.0
C30,C21,72.8,72.8
C30,C22,64.7,64.7
C30,C23,52.0,52.0
C30,C24,23.0,23.0
C30,C25,53.9,53.9
C30,C26,30.1,30.1
C30,C27,112.9,112.9
C30,C28,42.0,42.0
C30,C29,17.5,17.5
C30,C30,0.0,0.0
