id,cluster,client,skill,demand,consultant,priority
82,C39,V82,S9,4,,2
83,C14,V83,S3,2,,2
84,C33,V84,S39,4,,2
85,C30,V85,S16,3,,5
86,C13,V86,S38,6,,5
87,C32,V87,S47,5,,5
88,C37,V88,S38,1,,1
89,C38,V89,S37,1,,2
90,C39,V90,S7,4,,2
91,C26,V91,S10,4,,3
92,C38,V92,S22,3,,4
93,C50,V93,S35,2,,2
94,C25,V94,S20,6,,5
95,C38,V95,S36,1,,5
96,C9,V96,S9,1,,1
97,C14,V97,S5,3,,4
98,C42,V98,S7,2,,3
99,C6,V99,S15,6,,4
100,C40,V100,S44,5,,2
101,C43,V101,S1,1,,2
102,C23,V102,S32,3,,5
103,C23,V103,S16,5,,4
104,C2,V104,S6,4,,4
105,C24,V105,S25,5,,5
106,C21,V106,S45,3,,1
107,C11,V107,S20,3,,2
108,C21,V108,S8,1,,4
109,C34,V109,S26,2,,5
110,C38,V110,S47,1,,1
111,C8,V111,S40,6,,5
112,C24,V112,S38,5,,1
113,C35,V113,S49,4,,4
114,C1,V114,S4,6,,1
115,C25,V115,S26,6,,4
116,C22,V116,S46,3,,4
117,C34,V117,S33,1,,5
118,C36,V118,S12,4,,3
119,C17,V119,S2,3,,2
120,C35,V120,S8,2,,4
121,C35,V121,S13,5,,1
122,C6,V122,S44,2,,3
123,C27,V123,S31,3,,5
124,C9,V124,S34,3,,5
125,C31,V125,S15,3,,5
126,C2,V126,S10,4,,4
127,C7,V127,S18,1,,2
128,C27,V128,S35,3,,5
129,C18,V129,S3,1,,1
130,C39,V130,S22,1,,4
131,C36,V131,S27,1,,5
132,C11,V132,S26,3,,1
133,C2,V133,S1,6,,1
134,C21,V134,S28,6,,5
135,C18,V135,S32,2,,5
136,C12,V136,S28,1,,4
137,C40,V137,S42,6,,5
138,C19,V138,S25,5,,4
139,C40,V139,S32,6,,3
140,C18,V140,S42,3,,1
141,C34,V141,S48,1,,4
142,C1,V142,S37,6,,4
143,C18,V143,S24,4,,1
144,C18,V144,S50,5,,3
145,C35,V145,S15,6,,1
146,C20,V146,S34,2,,5
147,C25,V147,S35,4,,5
148,C42,V148,S7,1,,5
149,C47,V149,S33,1,,2
150,C40,V150,S12,1,,2
151,C48,V151,S44,3,,3
152,C27,V152,S44,2,,3
153,C5,V153,S6,6,,2
154,C33,V154,S15,5,,3
155,C33,V155,S12,2,,1
156,C23,V156,S49,5,,5
157,C20,V157,S19,5,,1
158,C24,V158,S1,3,,5
159,C14,V159,S4,1,,5
160,C33,V160,S28,2,,2
161,C35,V161,S50,1,,3
162,C39,V162,S11,1,,2
163,C47,V163,S30,1,,5
164,C6,V164,S4,5,,1
165,C50,V165,S10,6,,1
166,C23,V166,S50,1,,2
167,C20,V167,S18,1,,2
168,C9,V168,S43,1,,3
169,C4,V169,S6,4,,2
170,C27,V170,S41,3,,2
171,C7,V171,S40,2,,4
172,C48,V172,S50,4,,2
173,C29,V173,S11,1,,5
174,C46,V174,S12,5,,4
175,C35,V175,S3,4,,3
176,C11,V176,S50,4,,2
177,C4,V177,S12,3,,4
178,C35,V178,S35,3,,2
179,C42,V179,S45,4,,4
180,C35,V180,S48,6,,1
181,C40,V181,S19,4,,3
182,C10,V182,S23,6,,3
183,C36,V183,S7,1,,5
184,C36,V184,S10,1,,5
185,C37,V185,S46,6,,2
186,C27,V186,S44,2,,5
187,C33,V187,S30,5,,1
188,C46,V188,S48,2,,5
189,C19,V189,S37,3,,2
190,C12,V190,S36,5,,3
191,C13,V191,S46,1,,5
192,C38,V192,S8,6,,5
193,C6,V193,S12,6,,2
194,C26,V194,S41,2,,4
195,C37,V195,S7,3,,3
196,C27,V196,S7,3,,2
197,C28,V197,S39,2,,5
198,C12,V198,S26,5,,4
199,C4,V199,S41,1,,2
200,C15,V200,S14,2,,3
201,C35,V201,S34,3,,4
202,C14,V202,S9,6,,2
203,C11,V203,S36,2,,5
204,C23,V204,S40,1,,3
205,C38,V205,S33,5,,3
206,C3,V206,S47,3,,4
207,C40,V207,S11,1,,3
208,C40,V208,S43,2,,1
209,C19,V209,S26,1,,3
210,C28,V210,S20,6,,2
211,C45,V211,S22,2,,1
212,C13,V212,S44,1,,5
213,C2,V213,S38,4,,5
214,C26,V214,S27,4,,4
215,C5,V215,S41,2,,3
216,C17,V216,S18,5,,5
217,C19,V217,S10,3,,3
218,C34,V218,S8,4,,2
219,C13,V219,S13,1,,4
220,C49,V220,S38,6,,4
221,C30,V221,S36,6,,2
222,C16,V222,S19,1,K37,3
223,C26,V223,S27,2,K38,2
224,C8,V224,S14,5,K71,4
225,C9,V225,S41,6,K94,1
226,C26,V226,S27,4,K31,2
227,C10,V227,S39,5,K62,3
228,C10,V228,S14,3,K78,1
229,C16,V229,S11,1,K38,2
230,C7,V230,S30,4,K50,1
231,C50,V231,S14,4,K22,4
232,C17,V232,S39,4,K98,1
233,C10,V233,S38,3,K35,2
234,C10,V234,S42,2,K79,4
235,C13,V235,S44,5,K48,1
236,C45,V236,S2,5,K40,3
237,C49,V237,S12,2,K6,3
238,C25,V238,S38,6,K90,2
239,C16,V239,S42,5,K33,4
240,C24,V240,S23,4,K60,1
241,C23,V241,S50,5,K68,5
242,C39,V242,S22,4,K62,3
