airport_from,airport_to,cost,distance
C5,C20,81.0,81.0
C5,C21,79.5,79.5
C5,C22,32.8,32.8
C5,C23,38.1,38.1
C5,C24,45.0,45.0
C5,C25,52.9,52.9
C5,C26,11.7,11.7
C5,C27,71.3,71.3
C5,C28,60.0,60.0
C5,C29,24.2,24.2
C5,C30,80.3,80.3
C6,C1,86.6,86.6
C6,C2,32.6,32.6
C6,C3,64.2,64.2
C6,C4,24.1,24.1
C6,C5,73.6,73.6
C6,C6,0.0,0.0
C6,C7,43.1,43.1
C6,C8,24.8,24.8
C6,C9,62.8,62.8
C6,C10,86.1,86.1
C6,C11,43.3,43.3
C6,C12,56.5,56.5
C6,C13,82.9,82.9
C6,C14,69.1,69.1
C6,C15,85.0,85.0
C6,C16,59.2,59.2
C6,C17,73.8,73.8
C6,C18,21.2,21.2
C6,C19,54.6,54.6
C6,C20,20.2,20.2
C6,C21,29.0,29.0
C6,C22,41.6,41.6
C6,C23,49.6,49.6
C6,C24,56.2,56.2
C6,C25,36.1,36.1
C6,C26,62.2,62.2
C6,C27,11.2,11.2
C6,C28,18.1,18.1
C6,C29,69.9,69.9
C6,C30,32.6,32.6
C7,C1,108.0,108.0
C7,C2,31.4,31.4
C7,C3,68.0,68.0
C7,C4,63.9,63.9
C7,C5,54.1,54.1
C7,C6,43.1,43.1
C7,C7,0.0,0.0
C7,C8,64.2,64.2
C7,C9,23.0,23.0
C7,C10,96.8,96.8
C7,C11,79.6,79.6
C7,C12,15.6,15.6
C7,C13,52.7,52.7
C7,C14,89.8,89.8
C7,C15,67.5,67.5
C7,C16,34.0,34.0
C7,C17,69.7,69.7
C7,C18,42.7,42.7
C7,C19,14.1,14.1
C7,C20,61.6,61.6
C7,C21,67.4,67.4
C7,C22,28.5,28.5
C7,C23,56.8,56.8
C7,C24,15.3,15.3
C7,C25,55.9,55.9
C7,C26,47.0,47.0
C7,C27,49.7,49.7
C7,C28,25.5,25.5
C7,C29,37.4,37.4
C7,C30,70.4,70.4
C8,C1,67.1,67.1
C8,C2,42.3,42.3
C8,C3,58.1,58.1
C8,C4,1.0,1.0
C8,C5,79.2,79.2
C8,C6,24.8,24.8
C8,C7,64.2,64.2
C8,C8,0.0,0.0
C8,C9,80.3,80.3
C8,C10,72.7,72.7
C8,C11,18.9,18.9
C8,C12,78.9,78.9
C8,C13,93.1,93.1
C8,C14,51.4,51.4
C8,C15,88.0,88.0
C8,C16,70.2,70.2
C8,C17,70.7,70.7
C8,C18,25.2,25.2
C8,C19,77.1,77.1
C8,C20,6.1,6.1
C8,C21,4.5,4.5
C8,C22,52.5,52.5
C8,C23,45.3,45.3
C8,C24,75.0,75.0
C8,C25,28.3,28.3
C8,C26,67.6,67.6
C8,C27,14.8,14.8
C8,C28,39.0,39.0
C8,C29,82.7,82.7
C8,C30,8.1,8.1
C9,C1,111.2,111.2
C9,C2,39.8,39.8
C9,C3,66.1,66.1
C9,C4,80.2,80.2
C9,C5,40.8,40.8
C9,C6,62.8,62.8
C9,C7,23.0,23.0
C9,C8,80.3,80.3
C9,C9,0.0,0.0
C9,C10,95.0,95.0
C9,C11,92.9,92.9
C9,C12,24.0,24.0
C9,C13,32.6,32.6
C9,C14,94.0,94.0
C9,C15,53.2,53.2
C9,C16,22.8,22.8
C9,C17,63.1,63.1
C9,C18,55.9,55.9
C9,C19,24.7,24.7
C9,C20,79.0,79.0
C9,C21,82.7,82.7
C9,C22,31.3,31.3
C9,C23,59.0,59.0
C9,C24,7.8,7.8
C9,C25,64.5,64.5
C9,C26,38.5,38.5
C9,C27,67.0,67.0
C9,C28,44.7,44.7
C9,C29,18.1,18.1
C9,C30,85.2,85.2
C10,C1,26.1,26.1
C10,C2,66.8,66.8
C10,C3,29.2,29.2
C10,C4,73.7,73.7
C10,C5,60.8,60.8
C10,C6,86.1,86.1
C10,C7,96.8,96.8
C10,C8,72.7,72.7
C10,C9,95.0,95.0
C10,C10,0.0,0.0
C10,C11,62.4,62.4
C10,C12,110.9,110.9
C10,C13,80.7,80.7
C10,C14,24.8,24.8
C10,C15,56.9,56.9
C10,C16,72.5,72.5
C10,C17,34.4,34.4
C10,C18,66.0,66.0
C10,C19,110.0,110.0
C10,C20,78.2,78.2
C10,C21,69.6,69.6
C10,C22,68.4,68.4
C10,C23,40.5,40.5
C10,C24,95.7,95.7
C10,C25,50.0,50.0
C10,C26,57.3,57.3
C10,C27,76.7,76.7
C10,C28,85.0,85.0
C10,C29,82.7,82.7
C10,C30,67.6,67.6
C11,C1,51.5,51.5
C11,C2,53.2,53.2
C11,C3,55.6,55.6
C11,C4,19.7,19.7
C11,C5,83.7,83.7
C11,C6,43.3,43.3
C11,C7,79.6,79.6
C11,C8,18.9,18.9
C11,C9,92.9,92.9
C11,C10,62.4,62.4
C11,C11,0.0,0.0
C11,C12,94.9,94.9
C11,C13,100.3,100.3
C11,C14,38.5,38.5
C11,C15,90.1,90.1
C11,C16,79.1,79.1
C11,C17,69.4,69.4
C11,C18,37.3,37.3
C11,C19,93.2,93.2
C11,C20,24.6,24.6
C11,C21,14.4,14.4
C11,C22,62.6,62.6
C11,C23,46.2,46.2
C11,C24,88.5,88.5
C11,C25,31.1,31.1
C11,C26,72.8,72.8
C11,C27,32.5,32.5
C11,C28,55.5,55.5
C11,C29,92.1,92.1
C11,C30,10.8,10.8
C12,C1,123.2,123.2
C12,C2,46.8,46.8
C12,C3,81.9,81.9
C12,C4,78.5,78.5
C12,C5,63.0,63.0
C12,C6,56.5,56.5
C12,C7,15.6,15.6
C12,C8,78.9,78.9
C12,C9,24.0,24.0
C12,C10,110.9,110.9
C12,C11,94.9,94.9
C12,C12,0.0,0.0
C12,C13,56.6,56.6
C12,C14,105.1,105.1
C12,C15,76.0,76.0
C12,C16,43.2,43.2
C12,C17,82.0,82.0
C12,C18,58.2,58.2
C12,C19,2.0,2.0
C12,C20,75.9,75.9
C12,C21,82.3,82.3
C12,C22,42.5,42.5
C12,C23,71.6,71.6
C12,C24,18.0,18.0
C12,C25,71.4,71.4
C12,C26,58.1,58.1
C12,C27,64.3,64.3
C12,C28,39.9,39.9
C12,C29,42.0,42.0
C12,C30,85.4,85.4
C13,C1,102.5,102.5
C13,C2,51.6,51.6
C13,C3,55.7,55.7
C13,C4,93.4,93.4
C13,C5,20.1,20.1
C13,C6,82.9,82.9
C13,C7,52.7,52.7
C13,C8,93.1,93.1
C13,C9,32.6,32.6
C13,C10,80.7,80.7
C13,C11,100.3,100.3
C13,C12,56.6,56.6
C13,C13,0.0,0.0
C13,C14,88.2,88.2
C13,C15,26.6,26.6
C13,C16,23.7,23.7
C13,C17,46.3,46.3
C13,C18,68.3,68.3
C13,C19,57.2,57.2
C13,C20,93.9,93.9
C13,C21,94.1,94.1
C13,C22,41.6,41.6
C13,C23,56.3,56.3
C13,C24,39.4,39.4
C13,C25,69.2,69.2
C13,C26,28.2,28.2
C13,C27,83.0,83.0
C13,C28,66.6,66.6
C13,C29,15.3,15.3
C13,C30,95.5,95.5
C14,C1,18.4,18.4
C14,C2,58.4,58.4
C14,C3,32.8,32.8
C14,C4,52.3,52.3
C14,C5,68.4,68.4
C14,C6,69.1,69.1
C14,C7,89.8,89.8
C14,C8,51.4,51.4
C14,C9,94.0,94.0
C14,C10,24.8,24.8
C14,C11,38.5,38.5
C14,C12,105.1,105.1
C14,C13,88.2,88.2
C14,C14,0.0,0.0
C14,C15,69.2,69.2
C14,C16,73.6,73.6
C14,C17,45.0,45.0
C14,C18,51.6,51.6
C14,C19,103.9,103.9
C14,C20,57.2,57.2
C14,C21,47.7,47.7
C14,C22,63.7,63.7
C14,C23,35.0,35.0
C14,C24,92.7,92.7
C14,C25,35.3,35.3
C14,C26,60.9,60.9
C14,C27,58.4,58.4
C14,C28,72.5,72.5
C14,C29,85.9,85.9
C14,C30,45.1,45.1
C15,C1,80.8,80.8
C15,C2,52.6,52.6
C15,C3,37.1,37.1
C15,C4,88.5,88.5
C15,C5,13.3,13.3
C15,C6,85.0,85.0
C15,C7,67.5,67.5
C15,C8,88.0,88.0
C15,C9,53.2,53.2
C15,C10,56.9,56.9
C15,C11,90.1,90.1
C15,C12,76.0,76.0
C15,C13,26.6,26.6
C15,C14,69.2,69.2
C15,C15,0.0,0.0
C15,C16,33.5,33.5
C15,C17,24.2,24.2
C15,C18,65.9,65.9
C15,C19,76.1,76.1
C15,C20,90.4,90.4
C15,C21,87.7,87.7
C15,C22,45.3,45.3
C15,C23,44.0,44.0
C15,C24,58.0,58.0
C15,C25,60.4,60.4
C15,C26,23.0,23.0
C15,C27,81.6,81.6
C15,C28,72.4,72.4
C15,C29,35.7,35.7
C15,C30,88.1,88.1
C16,C1,90.0,90.0
C16,C2,28.2,28.2
C16,C3,43.8,43.8
C16,C4,70.4,70.4
C16,C5,20.2,20.2
C16,C6,59.2,59.2
C16,C7,34.0,34.0
C16,C8,70.2,70.2
C16,C9,22.8,22.8
C16,C10,72.5,72.5
C16,C11,79.1,79.1
C16,C12,43.2,43.2
C16,C13,23.7,23.7
C16,C14,73.6,73.6
C16,C15,33.5,33.5
C16,C16,0.0,0.0
C16,C17,40.2,40.2
C16,C18,45.1,45.1
C16,C19,43.0,43.0
C16,C20,70.6,70.6
C16,C21,71.6,71.6
C16,C22,18.0,18.0
C16,C23,38.9,38.9
C16,C24,25.5,25.5
C16,C25,48.4,48.4
C16,C26,15.7,15.7
C16,C27,59.5,59.5
C16,C28,43.3,43.3
C16,C29,13.2,13.2
C16,C30,73.2,73.2
C17,C1,56.9,56.9
C17,C2,44.9,44.9
C17,C3,13.9,13.9
C17,C4,71.4,71.4
C17,C5,26.4,26.4
C17,C6,73.8,73.8
C17,C7,69.7,69.7
C17,C8,70.7,70.7
C17,C9,63.1,63.1
C17,C10,34.4,34.4
C17,C11,69.4,69.4
C17,C12,82.0,82.0
C17,C13,46.3,46.3
C17,C14,45.0,45.0
C17,C15,24.2,24.2
C17,C16,40.2,40.2
C17,C17,0.0,0.0
C17,C18,52.8,52.8
C17,C19,81.5,81.5
C17,C20,74.3,74.3
C17,C21,69.5,69.5
C17,C22,42.0,42.0
C17,C23,25.5,25.5
C17,C24,65.2,65.2
C17,C25,42.4,42.4
C17,C26,24.6,24.6
C17,C27,67.7,67.7
C17,C28,65.7,65.7
C17,C29,49.0,49.0
C17,C30,69.2,69.2
C18,C1,69.9,69.9
C18,C2,17.1,17.1
C18,C3,43.0,43.0
C18,C4,25.3,25.3
C18,C5,55.8,55.8
C18,C6,21.2,21.2
C18,C7,42.7,42.7
C18,C8,25.2,25.2
C18,C9,55.9,55.9
C18,C10,66.0,66.0
C18,C11,37.3,37.3
C18,C12,58.2,58.2
C18,C13,68.3,68.3
C18,C14,51.6,51.6
C18,C15,65.9,65.9
C18,C16,45.1,45.1
C18,C17,52.8,52.8
C18,C18,0.0,0.0
C18,C19,56.6,56.6
C18,C20,25.6,25.6
C18,C21,27.0,27.0
C18,C22,27.3,27.3
C18,C23,28.5,28.5
C18,C24,51.2,51.2
C18,C25,16.5,16.5
C18,C26,44.1,44.1
C18,C27,15.6,15.6
C18,C28,21.1,21.1
C18,C29,57.6,57.6
C18,C30,29.3,29.3
C19,C1,122.0,122.0
C19,C2,45.5,45.5
C19,C3,81.0,81.0
C19,C4,76.7,76.7
C19,C5,63.0,63.0
C19,C6,54.6,54.6
C19,C7,14.1,14.1
C19,C8,77.1,77.1
C19,C9,24.7,24.7
C19,C10,110.0,110.0
C19,C11,93.2,93.2
C19,C12,2.0,2.0
C19,C13,57.2,57.2
C19,C14,103.9,103.9
C19,C15,76.1,76.1
C19,C16,43.0,43.0
C19,C17,81.5,81.5
C19,C18,56.6,56.6
C19,C19,0.0,0.0
C19,C20,74.0,74.0
C19,C21,80.5,80.5
C19,C22,41.6,41.6
C19,C23,70.5,70.5
C19,C24,18.2,18.2
C19,C25,70.0,70.0
C19,C26,57.7,57.7
C19,C27,62.4,62.4
C19,C28,38.1,38.1
C19,C29,42.4,42.4
C19,C30,83.6,83.6
C20,C1,73.1,73.1
C20,C2,42.4,42.4
C20,C3,62.2,62.2
C20,C4,5.1,5.1
C20,C5,81.0,81.0
C20,C6,20.2,20.2
C20,C7,61.6,61.6
C20,C8,6.1,6.1
C20,C9,79.0,79.0
C20,C10,78.2,78.2
C20,C11,24.6,24.6
C20,C12,75.9,75.9
C20,C13,93.9,93.9
C20,C14,57.2,57.2
C20,C15,90.4,90.4
C20,C16,70.6,70.6
C20,C17,74.3,74.3
C20,C18,25.6,25.6
C20,C19,74.0,74.0
C20,C20,0.0,0.0
C20,C21,10.4,10.4
C20,C22,52.6,52.6
C20,C23,48.8,48.8
C20,C24,73.2,73.2
C20,C25,32.0,32.0
C20,C26,69.4,69.4
C20,C27,12.0,12.0
C20,C28,36.1,36.1
C20,C29,82.8,82.8
C20,C30,13.9,13.9
C21,C1,63.0,63.0
C21,C2,44.0,44.0
C21,C3,56.6,56.6
C21,C4,5.4,5.4
C21,C5,79.5,79.5
C21,C6,29.0,29.0
C21,C7,67.4,67.4
C21,C8,4.5,4.5
C21,C9,82.7,82.7
C21,C10,69.6,69.6
C21,C11,14.4,14.4
C21,C12,82.3,82.3
C21,C13,94.1,94.1
C21,C14,47.7,47.7
C21,C15,87.7,87.7
C21,C16,71.6,71.6
C21,C17,69.5,69.5
C21,C18,27.0,27.0
C21,C19,80.5,80.5
C21,C20,10.4,10.4
C21,C21,0.0,0.0
C21,C22,54.1,54.1
C21,C23,44.4,44.4
C21,C24,77.7,77.7
C21,C25,27.5,27.5
C21,C26,68.0,68.0
C21,C27,18.6,18.6
C21,C28,42.5,42.5
C21,C29,84.3,84.3
C21,C30,3.6,3.6
C22,C1,81.4,81.4
C22,C2,10.2,10.2
C22,C3,39.6,39.6
C22,C4,52.6,52.6
C22,C5,32.8,32.8
C22,C6,41.6,41.6
C22,C7,28.5,28.5
C22,C8,52.5,52.5
C22,C9,31.3,31.3
C22,C10,68.4,68.4
C22,C11,62.6,62.6
C22,C12,42.5,42.5
C22,C13,41.6,41.6
C22,C14,63.7,63.7
C22,C15,45.3,45.3
C22,C16,18.0,18.0
C22,C17,42.0,42.0
C22,C18,27.3,27.3
C22,C19,41.6,41.6
C22,C20,52.6,52.6
C22,C21,54.1,54.1
C22,C22,0.0,0.0
C22,C23,29.2,29.2
C22,C24,29.1,29.1
C22,C25,33.2,33.2
C22,C26,22.4,22.4
C22,C27,41.4,41.4
C22,C28,27.2,27.2
C22,C29,30.3,30.3
C22,C30,56.0,56.0
C23,C1,52.3,52.3
C23,C2,26.2,26.2
C23,C3,14.6,14.6
C23,C4,46.0,46.0
C23,C5,38.1,38.1
C23,C6,49.6,49.6
C23,C7,56.8,56.8
C23,C8,45.3,45.3
C23,C9,59.0,59.0
C23,C10,40.5,40.5
C23,C11,46.2,46.2
C23,C12,71.6,71.6
C23,C13,56.3,56.3
C23,C14,35.0,35.0
C23,C15,44.0,44.0
C23,C16,38.9,38.9
C23,C17,25.5,25.5
C23,C18,28.5,28.5
C23,C19,70.5,70.5
C23,C20,48.8,48.8
C23,C21,44.4,44.4
C23,C22,29.2,29.2
C23,C23,0.0,0.0
C23,C24,58.0,58.0
C23,C25,17.0,17.0
C23,C26,28.2,28.2
C23,C27,42.5,42.5
C23,C28,45.0,45.0
C23,C29,51.6,51.6
C23,C30,44.4,44.4
C24,C1,110.3,110.3
C24,C2,36.2,36.2
C24,C3,66.6,66.6
C24,C4,74.8,74.8
C24,C5,45.0,45.0
C24,C6,56.2,56.2
C24,C7,15.3,15.3
C24,C8,75.0,75.0
C24,C9,7.8,7.8
C24,C10,95.7,95.7
C24,C11,88.5,88.5
C24,C12,18.0,18.0
C24,C13,39.4,39.4
C24,C14,92.7,92.7
C24,C15,58.0,58.0
C24,C16,25.5,25.5
C24,C17,65.2,65.2
C24,C18,51.2,51.2
C24,C19,18.2,18.2
C24,C20,73.2,73.2
C24,C21,77.7,77.7
C24,C22,29.1,29.1
C24,C23,58.0,58.0
C24,C24,0.0,0.0
C24,C25,61.4,61.4
C24,C26,40.8,40.8
C24,C27,61.2,61.2
C24,C28,38.1,38.1
C24,C29,24.4,24.4
C24,C30,80.3,80.3
C25,C1,53.7,53.7
C25,C2,25.2,25.2
C25,C3,30.2,30.2
C25,C4,29.0,29.0
C25,C5,52.9,52.9
C25,C6,36.1,36.1
C25,C7,55.9,55.9
C25,C8,28.3,28.3
C25,C9,64.5,64.5
C25,C10,50.0,50.0
C25,C11,31.1,31.1
C25,C12,71.4,71.4
C25,C13,69.2,69.2
C25,C14,35.3,35.3
C25,C15,60.4,60.4
C25,C16,48.4,48.4
C25,C17,42.4,42.4
C25,C18,16.5,16.5
C25,C19,70.0,70.0
C25,C20,32.0,32.0
C25,C21,27.5,27.5
C25,C22,33.2,33.2
C25,C23,17.0,17.0
C25,C24,61.4,61.4
C25,C25,0.0,0.0
C25,C26,41.8,41.8
C25,C27,27.2,27.2
C25,C28,37.2,37.2
C25,C29,61.5,61.5
C25,C30,27.7,27.7
C26,C1,76.3,76.3
C26,C2,29.7,29.7
C26,C3,29.4,29.4
C26,C4,68.0,68.0
C26,C5,11.7,11.7
C26,C6,62.2,62.2
C26,C7,47.0,47.0
C26,C8,67.6,67.6
C26,C9,38.5,38.5
C26,C10,57.3,57.3
C26,C11,72.8,72.8
C26,C12,58.1,58.1
C26,C13,28.2,28.2
C26,C14,60.9,60.9
C26,C15,23.0,23.0
C26,C16,15.7,15.7
C26,C17,24.6,24.6
C26,C18,44.1,44.1
C26,C19,57.7,57.7
C26,C20,69.4,69.4
C26,C21,68.0,68.0
C26,C22,22.4,22.4
C26,C23,28.2,28.2
C26,C24,40.8,40.8
C26,C25,41.8,41.8
C26,C26,0.0,0.0
C26,C27,59.6,59.6
C26,C28,49.4,49.4
C26,C29,25.6,25.6
C26,C30,69.0,69.0
C27,C1,75.7,75.7
C27,C2,31.4,31.4
C27,C3,56.8,56.8
C27,C4,14.3,14.3
C27,C5,71.3,71.3
C27,C6,11.2,11.2
C27,C7,49.7,49.7
C27,C8,14.8,14.8
C27,C9,67.0,67.0
C27,C10,76.7,76.7
C27,C11,32.5,32.5
C27,C12,64.3,64.3
C27,C13,83.0,83.0
C27,C14,58.4,58.4
C27,C15,81.6,81.6
C27,C16,59.5,59.5
C27,C17,67.7,67.7
C27,C18,15.6,15.6
C27,C19,62.4,62.4
C27,C20,12.0,12.0
C27,C21,18.6,18.6
C27,C22,41.4,41.4
C27,C23,42.5,42.5
C27,C24,61.2,61.2
C27,C25,27.2,27.2
C27,C26,59.6,59.6
C27,C27,0.0,0.0
C27,C28,24.4,24.4
C27,C29,71.3,71.3
C27,C30,22.0,22.0
C28,C1,90.8,90.8
C28,C2,20.9,20.9
C28,C3,59.0,59.0
C28,C4,38.6,38.6
C28,C5,60.0,60.0
C28,C6,18.1,18.1
C28,C7,25.5,25.5
C28,C8,39.0,39.0
C28,C9,44.7,44.7
C28,C10,85.0,85.0
C28,C11,55.5,55.5
C28,C12,39.9,39.9
C28,C13,66.6,66.6
C28,C14,72.5,72.5
C28,C15,72.4,72.4
C28,C16,43.3,43.3
C28,C17,65.7,65.7
C28,C18,21.1,21.1
C28,C19,38.1,38.1
C28,C20,36.1,36.1
C28,C21,42.5,42.5
C28,C22,27.2,27.2
C28,C23,45.0,45.0
C28,C24,38.1,38.1
C28,C25,37.2,37.2
C28,C26,49.4,49.4
C28,C27,24.4,24.4
C28,C28,0.0,0.0
C28,C29,52.8,52.8
C28,C30,45.7,45.7
C29,C1,101.8,101.8
C29,C2,40.4,40.4
C29,C3,55.0,55.0
C29,C4,82.9,82.9
C29,C5,24.2,24.2
C29,C6,69.9,69.9
C29,C7,37.4,37.4
C29,C8,82.7,82.7
C29,C9,18.1,18.1
C29,C10,82.7,82.7
C29,C11,92.1,92.1
C29,C12,42.0,42.0
C29,C13,15.3,15.3
C29,C14,85.9,85.9
C29,C15,35.7,35.7
C29,C16,13.2,13.2
C29,C17,49.0,49.0
C29,C18,57.6,57.6
C29,C19,42.4,42.4
C29,C20,82.8,82.8
C29,C21,84.3,84.3
C29,C22,30.3,30.3
C29,C23,51.6,51.6
C29,C24,24.4,24.4
C29,C25,61.5,61.5
C29,C26,25.6,25.6
C29,C27,71.3,71.3
C29,C28,52.8,52.8
C29,C29,0.0,0.0
C29,C30,86.1,86.1
C30,C1,60.0,60.0
C30,C2,46.0,46.0
C30,C3,56.0,56.0
C30,C4,8.9,8.9
C30,C5,80.3,80.3
C30,C6,32.6,32.6
C30,C7,70.4,70.4
C30,C8,8.1,8.1
C30,C9,85.2,85.2
C30,C10,67.6,67.6
C30,C11,10.8,10.8
C30,C12,85.4,85.4
C30,C13,95.5,95.5
C30,C14,45.1,45.1
C30,C15,88.1,88.1
C30,C16,73.2,73.2
C30,C17,69.2,69.2
C30,C18,29.3,29.3
C30,C19,83.6,83.6
C30,C20,13.9,13.9
C30,C21,3.6,3.6
C30,C22,56.0,56.0
C30,C23,44.4,44.4
C30,C24,80.3,80.3
C30,C25,27.7,27.7
C30,C26,69.0,69.0
C30,C27,22.0,22.0
C30,C28,45.7,45.7
C30,C29,86.1,86.1
C30,C30,0.0,0.0
