id,cluster,client,skill,demand,consultant,priority
79,C47,V79,S38,2,,5
80,C50,V80,S29,6,,2
81,C6,V81,S7,3,,4
82,C8,V82,S35,5,,4
83,C16,V83,S28,2,,4
84,C47,V84,S9,2,,4
85,C40,V85,S24,5,,4
86,C46,V86,S2,5,,5
87,C30,V87,S10,5,,1
88,C39,V88,S29,1,,1
89,C46,V89,S32,3,,2
90,C37,V90,S41,4,,1
91,C44,V91,S18,2,,4
92,C29,V92,S9,6,,2
93,C29,V93,S45,1,,2
94,C15,V94,S19,1,,2
95,C22,V95,S48,4,,5
96,C30,V96,S1,5,,1
97,C12,V97,S13,6,,4
98,C2,V98,S45,4,,1
99,C6,V99,S7,1,,2
100,C26,V100,S28,5,,2
101,C41,V101,S49,2,,2
102,C36,V102,S28,4,,2
103,C40,V103,S37,1,,4
104,C13,V104,S19,2,,4
105,C4,V105,S9,6,,3
106,C46,V106,S46,1,,4
107,C34,V107,S21,4,,1
108,C3,V108,S40,5,,3
109,C5,V109,S48,1,,4
110,C16,V110,S21,2,,1
111,C2,V111,S11,3,,1
112,C2,V112,S15,4,,2
113,C35,V113,S26,6,,2
114,C20,V114,S36,1,,5
115,C12,V115,S10,5,,2
116,C42,V116,S7,5,,3
117,C13,V117,S10,3,,2
118,C7,V118,S20,6,,5
119,C15,V119,S23,4,,1
120,C6,V120,S44,4,,1
121,C25,V121,S28,5,,1
122,C10,V122,S11,1,,4
123,C1,V123,S17,4,,5
124,C31,V124,S27,4,,5
125,C15,V125,S21,1,,4
126,C42,V126,S45,2,,1
127,C49,V127,S39,5,,3
128,C6,V128,S16,4,,4
129,C11,V129,S26,6,,5
130,C24,V130,S23,1,,4
131,C38,V131,S39,6,,1
132,C40,V132,S22,4,,2
133,C9,V133,S5,2,,5
134,C37,V134,S29,4,,2
135,C46,V135,S26,4,,5
136,C23,V136,S14,6,,4
137,C26,V137,S39,2,,5
138,C8,V138,S15,3,,4
139,C19,V139,S37,5,,5
140,C1,V140,S22,6,,2
141,C40,V141,S25,2,,4
142,C35,V142,S48,4,,3
143,C34,V143,S16,3,,5
144,C39,V144,S36,3,,1
145,C30,V145,S18,5,,5
146,C23,V146,S30,5,,5
147,C7,V147,S3,4,,3
148,C39,V148,S36,4,,5
149,C43,V149,S3,1,,1
150,C1,V150,S5,2,,1
151,C7,V151,S35,1,,5
152,C8,V152,S15,2,,1
153,C40,V153,S3,1,,5
154,C9,V154,S21,6,,4
155,C47,V155,S44,4,,5
156,C29,V156,S22,1,,5
157,C42,V157,S12,3,,4
158,C39,V158,S28,4,,2
159,C33,V159,S23,4,,2
160,C1,V160,S10,1,,1
161,C45,V161,S24,6,,5
162,C42,V162,S9,6,,1
163,C17,V163,S5,5,,2
164,C38,V164,S31,1,,3
165,C28,V165,S23,3,,2
166,C33,V166,S29,2,,5
167,C37,V167,S23,3,,1
168,C19,V168,S15,4,,4
169,C15,V169,S34,4,,2
170,C49,V170,S44,6,,4
171,C1,V171,S2,2,,4
172,C27,V172,S9,5,,1
173,C47,V173,S47,3,,1
174,C10,V174,S28,3,,4
175,C39,V175,S46,1,,2
176,C27,V176,S32,2,,3
177,C49,V177,S49,2,,2
178,C16,V178,S19,5,,2
179,C40,V179,S39,5,,3
180,C13,V180,S36,2,,2
181,C20,V181,S28,5,,2
182,C30,V182,S43,4,,1
183,C11,V183,S40,6,,2
184,C1,V184,S8,1,,5
185,C39,V185,S27,4,,1
186,C29,V186,S42,5,,4
187,C5,V187,S39,4,,4
188,C5,V188,S36,2,,4
189,C43,V189,S1,1,,5
190,C32,V190,S8,3,,5
191,C42,V191,S30,3,,4
192,C30,V192,S36,6,,3
193,C27,V193,S36,3,,2
194,C28,V194,S2,5,,2
195,C3,V195,S27,6,,1
196,C43,V196,S11,1,,2
197,C10,V197,S33,4,,2
198,C3,V198,S33,1,,1
199,C50,V199,S12,3,,4
200,C46,V200,S12,4,,2
201,C38,V201,S35,6,,3
202,C17,V202,S26,1,,5
203,C35,V203,S34,4,,1
204,C11,V204,S42,3,,5
205,C23,V205,S48,5,,4
206,C27,V206,S16,5,,3
207,C17,V207,S24,1,,5
208,C39,V208,S33,3,,4
209,C1,V209,S27,6,,2
210,C39,V210,S25,2,,1
211,C26,V211,S46,2,K35,4
212,C7,V212,S31,5,K64,2
213,C33,V213,S43,3,K26,3
214,C44,V214,S38,5,K49,1
215,C34,V215,S35,6,K30,3
216,C14,V216,S18,1,K58,4
217,C29,V217,S49,1,K79,5
218,C25,V218,S27,5,K7,5
219,C13,V219,S24,1,K27,5
220,C30,V220,S32,3,K42,3
221,C39,V221,S32,3,K18,3
222,C3,V222,S12,2,K80,4
223,C20,V223,S6,2,K45,4
224,C27,V224,S14,5,K5,3
225,C49,V225,S35,1,K35,4
226,C21,V226,S49,1,K33,3
227,C47,V227,S13,5,K13,3
228,C21,V228,S26,2,K38,3
229,C19,V229,S4,6,K18,3
230,C41,V230,S32,6,K89,5
231,C4,V231,S8,2,K46,2
232,C18,V232,S16,2,K55,1
233,C42,V233,S13,1,K55,1
234,C39,V234,S17,3,K4,4
235,C11,V235,S35,4,K21,3
236,C34,V236,S47,3,K49,1
