id,cluster,client,skill,demand,consultant,priority
84,C38,V84,S45,2,,5
85,C13,V85,S36,4,,4
86,C31,V86,S7,4,,1
87,C19,V87,S14,5,,5
88,C16,V88,S32,2,,4
89,C4,V89,S35,5,,2
90,C43,V90,S17,2,,1
91,C27,V91,S6,1,,4
92,C26,V92,S24,1,,1
93,C23,V93,S19,1,,4
94,C20,V94,S34,6,,3
95,C19,V95,S30,5,,1
96,C27,V96,S16,2,,3
97,C28,V97,S45,2,,2
98,C11,V98,S23,4,,4
99,C41,V99,S44,4,,1
100,C15,V100,S28,3,,3
101,C38,V101,S35,3,,3
102,C6,V102,S33,2,,3
103,C24,V103,S49,3,,4
104,C9,V104,S6,6,,1
105,C6,V105,S40,3,,3
106,C37,V106,S48,3,,3
107,C30,V107,S17,4,,1
108,C48,V108,S47,5,,4
109,C22,V109,S40,3,,5
110,C30,V110,S37,1,,2
111,C11,V111,S12,4,,2
112,C46,V112,S22,1,,4
113,C7,V113,S15,5,,3
114,C34,V114,S4,3,,5
115,C13,V115,S3,4,,5
116,C44,V116,S3,1,,3
117,C30,V117,S26,3,,3
118,C48,V118,S18,5,,4
119,C38,V119,S21,5,,2
120,C49,V120,S20,5,,2
121,C45,V121,S3,3,,4
122,C5,V122,S46,2,,4
123,C26,V123,S25,5,,4
124,C17,V124,S28,2,,1
125,C31,V125,S1,2,,1
126,C5,V126,S15,2,,4
127,C36,V127,S40,3,,3
128,C20,V128,S1,5,,5
129,C33,V129,S8,2,,5
130,C48,V130,S14,3,,2
131,C39,V131,S47,6,,4
132,C22,V132,S8,6,,1
133,C44,V133,S1,1,,3
134,C28,V134,S22,4,,4
135,C34,V135,S26,6,,3
136,C44,V136,S45,4,,2
137,C43,V137,S36,2,,2
138,C44,V138,S20,2,,5
139,C24,V139,S12,5,,1
140,C15,V140,S33,2,,5
141,C27,V141,S4,4,,5
142,C9,V142,S40,4,,1
143,C27,V143,S32,5,,1
144,C37,V144,S14,1,,4
145,C27,V145,S48,2,,5
146,C33,V146,S40,1,,3
147,C14,V147,S13,5,,1
148,C15,V148,S39,1,,4
149,C44,V149,S4,6,,1
150,C28,V150,S8,1,,2
151,C2,V151,S43,6,,4
152,C4,V152,S16,4,,2
153,C9,V153,S42,6,,1
154,C32,V154,S2,1,,1
155,C49,V155,S6,3,,4
156,C50,V156,S24,5,,2
157,C19,V157,S46,1,,1
158,C39,V158,S23,4,,5
159,C42,V159,S32,6,,2
160,C3,V160,S25,6,,3
161,C14,V161,S37,2,,5
162,C10,V162,S36,2,,1
163,C8,V163,S4,5,,5
164,C38,V164,S35,4,,1
165,C11,V165,S36,4,,2
166,C35,V166,S31,5,,3
167,C20,V167,S25,3,,5
168,C21,V168,S44,4,,2
169,C36,V169,S13,2,,3
170,C4,V170,S27,6,,4
171,C49,V171,S5,3,,1
172,C2,V172,S41,1,,5
173,C42,V173,S6,1,,1
174,C13,V174,S18,2,,1
175,C47,V175,S43,2,,5
176,C33,V176,S12,2,,5
177,C14,V177,S29,2,,4
178,C48,V178,S5,3,,5
179,C42,V179,S15,2,,3
180,C15,V180,S14,4,,2
181,C30,V181,S2,6,,2
182,C40,V182,S37,4,,4
183,C6,V183,S41,6,,3
184,C7,V184,S44,2,,5
185,C34,V185,S4,5,,4
186,C27,V186,S32,2,,5
187,C36,V187,S21,3,,1
188,C25,V188,S36,2,,5
189,C32,V189,S13,1,,2
190,C12,V190,S27,6,,4
191,C22,V191,S9,5,,4
192,C40,V192,S42,4,,2
193,C2,V193,S7,2,,5
194,C23,V194,S14,6,,4
195,C24,V195,S39,3,,1
196,C46,V196,S11,6,,2
197,C14,V197,S19,1,,4
198,C23,V198,S29,5,,5
199,C8,V199,S31,5,,4
200,C20,V200,S14,2,,4
201,C11,V201,S34,2,,5
202,C49,V202,S32,2,,4
203,C41,V203,S1,2,,5
204,C40,V204,S44,4,,3
205,C9,V205,S15,2,,4
206,C14,V206,S13,1,,1
207,C15,V207,S13,3,,5
208,C7,V208,S19,6,,2
209,C8,V209,S6,6,,3
210,C42,V210,S22,6,,4
211,C11,V211,S45,2,,5
212,C27,V212,S21,6,,1
213,C22,V213,S40,3,K46,5
214,C47,V214,S31,2,K48,3
215,C4,V215,S5,5,K61,3
216,C6,V216,S30,5,K94,5
217,C48,V217,S25,3,K95,3
218,C14,V218,S45,3,K63,2
219,C14,V219,S42,6,K7,2
220,C49,V220,S20,4,K88,4
221,C24,V221,S30,5,K65,5
222,C34,V222,S30,4,K10,1
223,C15,V223,S50,6,K86,1
224,C45,V224,S30,4,K92,1
225,C11,V225,S41,1,K5,4
226,C5,V226,S41,1,K66,1
227,C26,V227,S7,3,K52,3
228,C46,V228,S32,5,K16,3
229,C31,V229,S48,6,K73,3
230,C36,V230,S14,4,K51,2
231,C20,V231,S16,5,K14,2
232,C32,V232,S20,5,K60,2
