id,cluster,client,skill,demand,consultant,priority
68,C7,V68,S19,3,,2
69,C40,V69,S25,5,,1
70,C20,V70,S43,6,,2
71,C15,V71,S18,1,,5
72,C18,V72,S5,1,,2
73,C7,V73,S50,1,,2
74,C42,V74,S33,1,,2
75,C7,V75,S28,3,,5
76,C11,V76,S29,6,,2
77,C29,V77,S45,4,,4
78,C19,V78,S42,3,,3
79,C40,V79,S32,4,,2
80,C28,V80,S24,4,,1
81,C24,V81,S30,2,,3
82,C14,V82,S9,4,,4
83,C27,V83,S17,1,,4
84,C27,V84,S19,5,,5
85,C34,V85,S20,2,,4
86,C18,V86,S21,4,,3
87,C36,V87,S24,6,,2
88,C45,V88,S45,5,,1
89,C26,V89,S14,3,,2
90,C17,V90,S32,1,,1
91,C21,V91,S22,2,,4
92,C46,V92,S26,3,,4
93,C42,V93,S23,4,,2
94,C1,V94,S49,3,,2
95,C12,V95,S14,2,,5
96,C16,V96,S42,1,,4
97,C48,V97,S5,1,,4
98,C17,V98,S38,2,,2
99,C42,V99,S37,2,,3
100,C31,V100,S32,2,,3
101,C40,V101,S18,3,,2
102,C35,V102,S28,3,,3
103,C24,V103,S42,2,,2
104,C34,V104,S30,5,,1
105,C46,V105,S45,1,,1
106,C30,V106,S9,5,,2
107,C13,V107,S5,4,,4
108,C7,V108,S24,4,,1
109,C1,V109,S38,2,,2
110,C40,V110,S36,4,,1
111,C13,V111,S47,2,,2
112,C3,V112,S37,5,,3
113,C43,V113,S3,4,,1
114,C37,V114,S15,6,,2
115,C22,V115,S6,4,,1
116,C43,V116,S22,5,,3
117,C39,V117,S12,5,,5
118,C1,V118,S6,2,,1
119,C43,V119,S38,1,,2
120,C1,V120,S23,4,,5
121,C43,V121,S32,4,,2
122,C33,V122,S31,1,,5
123,C29,V123,S38,3,,5
124,C25,V124,S32,1,,3
125,C46,V125,S5,1,,5
126,C21,V126,S12,2,,3
127,C28,V127,S46,1,,4
128,C48,V128,S4,2,,2
129,C41,V129,S48,4,,4
130,C2,V130,S18,5,,5
131,C2,V131,S45,3,,1
132,C38,V132,S19,6,,2
133,C15,V133,S27,6,,3
134,C22,V134,S22,2,,4
135,C38,V135,S50,1,,1
136,C25,V136,S5,3,,4
137,C11,V137,S21,3,,4
138,C34,V138,S21,2,,5
139,C15,V139,S15,4,,5
140,C16,V140,S3,2,,1
141,C15,V141,S42,1,,1
142,C50,V142,S23,4,,3
143,C28,V143,S25,4,,5
144,C43,V144,S27,4,,5
145,C32,V145,S47,4,,3
146,C5,V146,S14,3,,1
147,C14,V147,S4,5,,1
148,C1,V148,S7,1,,4
149,C49,V149,S50,1,,1
150,C12,V150,S18,4,,1
151,C35,V151,S15,1,,2
152,C31,V152,S44,1,,3
153,C45,V153,S10,1,,3
154,C50,V154,S33,4,,5
155,C43,V155,S31,5,,4
156,C13,V156,S6,1,,4
157,C31,V157,S21,5,,4
158,C1,V158,S3,1,,3
159,C50,V159,S35,1,,1
160,C22,V160,S48,2,,1
161,C24,V161,S43,3,,1
162,C37,V162,S5,1,,2
163,C18,V163,S14,6,,4
164,C32,V164,S38,4,,3
165,C14,V165,S10,5,,3
166,C1,V166,S50,4,,3
167,C42,V167,S24,3,,2
168,C5,V168,S36,3,,4
169,C30,V169,S20,4,,4
170,C28,V170,S12,4,,5
171,C25,V171,S14,5,,3
172,C34,V172,S7,4,,2
173,C16,V173,S33,1,,2
174,C22,V174,S49,4,,4
175,C7,V175,S14,5,,5
176,C42,V176,S49,2,,2
177,C9,V177,S30,2,,5
178,C35,V178,S25,4,,5
179,C28,V179,S30,4,,3
180,C32,V180,S41,2,,2
181,C40,V181,S45,1,,2
182,C49,V182,S30,3,,3
183,C50,V183,S7,5,,5
184,C21,V184,S43,4,,5
185,C13,V185,S16,4,,3
186,C41,V186,S30,4,,1
187,C27,V187,S48,6,,4
188,C43,V188,S20,3,,2
189,C10,V189,S3,4,,3
190,C27,V190,S22,6,,3
191,C43,V191,S36,4,,2
192,C34,V192,S42,1,,3
193,C47,V193,S15,4,,4
194,C50,V194,S30,3,,3
195,C31,V195,S19,4,,3
196,C44,V196,S22,6,,3
197,C9,V197,S42,5,,5
198,C28,V198,S23,6,,2
199,C41,V199,S50,1,,1
200,C12,V200,S29,2,,4
201,C43,V201,S41,2,,5
202,C30,V202,S44,3,,5
203,C29,V203,S22,4,,4
204,C42,V204,S4,1,,2
205,C7,V205,S17,4,,3
206,C30,V206,S30,2,,2
207,C17,V207,S28,2,,3
208,C1,V208,S2,4,,5
209,C19,V209,S43,4,,4
210,C25,V210,S23,2,,1
211,C14,V211,S6,3,,5
212,C46,V212,S39,5,,2
213,C47,V213,S47,4,,4
214,C3,V214,S46,3,,5
215,C36,V215,S40,6,,1
216,C27,V216,S15,1,K71,2
217,C32,V217,S39,6,K78,1
218,C2,V218,S34,4,K81,3
219,C43,V219,S10,4,K14,5
220,C11,V220,S35,6,K13,4
221,C46,V221,S15,6,K98,4
222,C6,V222,S10,6,K59,4
223,C26,V223,S1,4,K21,2
224,C28,V224,S29,3,K65,3
225,C22,V225,S2,4,K87,5
226,C46,V226,S43,6,K10,5
227,C19,V227,S1,3,K75,5
228,C24,V228,S5,2,K9,4
229,C4,V229,S40,5,K54,2
230,C41,V230,S19,5,K92,1
231,C12,V231,S24,5,K77,3
232,C6,V232,S17,4,K67,2
233,C15,V233,S9,6,K17,3
