id,cluster,client,skill,demand,consultant,priority
105,C40,V105,S26,6,,5
106,C44,V106,S8,2,,2
107,C48,V107,S13,6,,2
108,C30,V108,S24,3,,2
109,C7,V109,S12,4,,2
110,C41,V110,S11,4,,3
111,C14,V111,S38,4,,1
112,C20,V112,S46,4,,3
113,C6,V113,S17,1,,3
114,C9,V114,S40,1,,3
115,C14,V115,S12,4,,1
116,C37,V116,S4,4,,3
117,C44,V117,S43,5,,1
118,C32,V118,S33,5,,2
119,C7,V119,S4,5,,4
120,C35,V120,S24,3,,5
121,C16,V121,S28,6,,5
122,C24,V122,S44,3,,1
123,C31,V123,S5,1,,1
124,C38,V124,S31,4,,4
125,C50,V125,S30,1,,1
126,C30,V126,S15,4,,5
127,C8,V127,S5,5,,4
128,C29,V128,S14,2,,4
129,C36,V129,S49,5,,4
130,C4,V130,S36,3,,3
131,C14,V131,S43,1,,2
132,C38,V132,S40,6,,3
133,C50,V133,S13,5,,2
134,C42,V134,S26,2,,5
135,C27,V135,S23,4,,4
136,C24,V136,S21,4,,1
137,C20,V137,S27,1,,5
138,C35,V138,S29,4,,4
139,C22,V139,S12,6,,5
140,C42,V140,S45,2,,2
141,C19,V141,S40,1,,2
142,C32,V142,S11,5,,5
143,C2,V143,S39,3,,3
144,C50,V144,S9,4,,2
145,C48,V145,S23,3,,3
146,C40,V146,S23,6,,2
147,C19,V147,S11,4,,4
148,C26,V148,S19,3,,5
149,C1,V149,S4,5,,1
150,C34,V150,S50,3,,1
151,C32,V151,S19,2,,3
152,C37,V152,S50,5,,4
153,C25,V153,S27,6,,1
154,C46,V154,S33,6,,3
155,C20,V155,S43,1,,2
156,C24,V156,S43,1,,3
157,C42,V157,S43,6,,2
158,C41,V158,S9,2,,4
159,C45,V159,S15,2,,5
160,C12,V160,S29,4,,4
161,C46,V161,S3,1,,4
162,C34,V162,S12,5,,2
163,C10,V163,S39,2,,5
164,C15,V164,S26,2,,4
165,C13,V165,S24,1,,2
166,C5,V166,S13,5,,2
167,C13,V167,S50,4,,4
168,C27,V168,S36,2,,2
169,C4,V169,S38,6,,4
170,C24,V170,S26,2,,3
171,C19,V171,S35,2,,4
172,C34,V172,S14,3,,5
173,C24,V173,S37,4,,2
174,C23,V174,S7,4,,4
175,C18,V175,S9,4,,4
176,C3,V176,S41,1,,2
177,C50,V177,S33,6,,1
178,C40,V178,S30,2,,4
179,C20,V179,S17,1,,2
180,C31,V180,S27,4,,2
181,C29,V181,S27,6,,3
182,C49,V182,S31,6,,4
183,C44,V183,S24,2,,1
184,C19,V184,S6,2,,2
185,C5,V185,S37,2,,5
186,C9,V186,S31,2,,3
187,C39,V187,S9,2,,3
188,C43,V188,S9,1,,5
189,C11,V189,S1,5,,2
190,C41,V190,S10,6,,2
191,C48,V191,S19,2,,3
192,C39,V192,S23,6,,5
193,C43,V193,S7,1,,2
194,C43,V194,S30,3,,1
195,C9,V195,S27,3,,3
196,C43,V196,S18,1,,4
197,C2,V197,S47,5,,1
198,C26,V198,S5,6,,4
199,C10,V199,S29,4,,4
200,C27,V200,S12,1,,4
201,C27,V201,S30,6,,2
202,C37,V202,S3,2,,3
203,C47,V203,S35,4,,3
204,C49,V204,S45,4,,1
205,C48,V205,S16,6,,4
206,C5,V206,S5,2,,5
207,C44,V207,S29,5,,3
208,C21,V208,S24,6,,5
209,C13,V209,S20,4,,3
210,C31,V210,S18,6,,5
211,C45,V211,S44,2,K61,2
212,C39,V212,S21,1,K81,3
213,C5,V213,S44,1,K65,3
214,C45,V214,S13,2,K86,3
215,C33,V215,S9,6,K90,3
216,C28,V216,S42,4,K68,2
217,C29,V217,S33,6,K61,2
218,C43,V218,S15,4,K72,3
219,C45,V219,S3,5,K95,2
220,C2,V220,S46,5,K32,5
221,C50,V221,S33,4,K98,4
222,C15,V222,S43,1,K97,4
223,C4,V223,S34,5,K39,4
224,C13,V224,S50,1,K41,1
225,C9,V225,S19,4,K14,5
226,C7,V226,S48,3,K42,2
227,C49,V227,S41,2,K16,3
228,C41,V228,S46,4,K84,5
229,C20,V229,S22,5,K3,3
230,C20,V230,S34,5,K95,2
231,C5,V231,S26,1,K40,3
232,C42,V232,S38,3,K78,1
233,C1,V233,S3,6,K5,2
