airport_from,airport_to,cost,distance
C13,C10,40.0,40.0
C13,C11,23.0,23.0
C13,C12,29.4,29.4
C13,C13,0.0,0.0
C13,C14,63.0,63.0
C13,C15,27.3,27.3
C13,C16,61.7,61.7
C13,C17,73.7,73.7
C13,C18,48.8,48.8
C13,C19,69.3,69.3
C13,C20,55.0,55.0
C13,C21,26.4,26.4
C13,C22,19.1,19.1
C13,C23,63.3,63.3
C13,C24,76.0,76.0
C13,C25,73.0,73.0
C13,C26,50.2,50.2
C13,C27,41.6,41.6
C13,C28,34.0,34.0
C13,C29,6.0,6.0
C13,C30,14.2,14.2
C14,C1,21.9,21.9
C14,C2,43.1,43.1
C14,C3,44.9,44.9
C14,C4,54.8,54.8
C14,C5,50.1,50.1
C14,C6,7.0,7.0
C14,C7,75.8,75.8
C14,C8,64.5,64.5
C14,C9,83.8,83.8
C14,C10,67.6,67.6
C14,C11,79.9,79.9
C14,C12,38.5,38.5
C14,C13,63.0,63.0
C14,C14,0.0,0.0
C14,C15,43.4,43.4
C14,C16,23.9,23.9
C14,C17,72.7,72.7
C14,C18,78.9,78.9
C14,C19,17.0,17.0
C14,C20,42.0,42.0
C14,C21,64.1,64.1
C14,C22,67.1,67.1
C14,C23,8.5,8.5
C14,C24,34.8,34.8
C14,C25,25.2,25.2
C14,C26,51.5,51.5
C14,C27,103.1,103.1
C14,C28,95.3,95.3
C14,C29,67.5,67.5
C14,C30,65.5,65.5
C15,C1,23.3,23.3
C15,C2,48.4,48.4
C15,C3,32.2,32.2
C15,C4,37.2,37.2
C15,C5,6.7,6.7
C15,C6,37.2,37.2
C15,C7,35.8,35.8
C15,C8,40.8,40.8
C15,C9,40.5,40.5
C15,C10,56.6,56.6
C15,C11,37.5,37.5
C15,C12,5.1,5.1
C15,C13,27.3,27.3
C15,C14,43.4,43.4
C15,C15,0.0,0.0
C15,C16,52.0,52.0
C15,C17,51.6,51.6
C15,C18,39.6,39.6
C15,C19,55.1,55.1
C15,C20,28.1,28.1
C15,C21,20.9,20.9
C15,C22,42.0,42.0
C15,C23,46.8,46.8
C15,C24,49.0,49.0
C15,C25,47.2,47.2
C15,C26,56.0,56.0
C15,C27,61.6,61.6
C15,C28,53.9,53.9
C15,C29,33.2,33.2
C15,C30,23.4,23.4
C16,C1,29.4,29.4
C16,C2,25.1,25.1
C16,C3,65.0,65.0
C16,C4,45.3,45.3
C16,C5,58.0,58.0
C16,C6,28.3,28.3
C16,C7,76.2,76.2
C16,C8,83.3,83.3
C16,C9,90.9,90.9
C16,C10,51.9,51.9
C16,C11,82.9,82.9
C16,C12,47.0,47.0
C16,C13,61.7,61.7
C16,C14,23.9,23.9
C16,C15,52.0,52.0
C16,C16,0.0,0.0
C16,C17,92.6,92.6
C16,C18,91.4,91.4
C16,C19,12.2,12.2
C16,C20,61.3,61.3
C16,C21,72.2,72.2
C16,C22,58.7,58.7
C16,C23,15.7,15.7
C16,C24,58.6,58.6
C16,C25,49.1,49.1
C16,C26,31.6,31.6
C16,C27,103.3,103.3
C16,C28,95.8,95.8
C16,C29,64.5,64.5
C16,C30,69.1,69.1
C17,C1,65.2,65.2
C17,C2,97.7,97.7
C17,C3,27.9,27.9
C17,C4,88.8,88.8
C17,C5,51.0,51.0
C17,C6,66.1,66.1
C17,C7,74.0,74.0
C17,C8,10.8,10.8
C17,C9,56.6,56.6
C17,C10,108.2,108.2
C17,C11,68.1,68.1
C17,C12,53.9,53.9
C17,C13,73.7,73.7
C17,C14,72.7,72.7
C17,C15,51.6,51.6
C17,C16,92.6,92.6
C17,C17,0.0,0.0
C17,C18,36.1,36.1
C17,C19,89.5,89.5
C17,C20,31.3,31.3
C17,C21,49.0,49.0
C17,C22,91.7,91.7
C17,C23,80.4,80.4
C17,C24,47.2,47.2
C17,C25,55.0,55.0
C17,C26,106.1,106.1
C17,C27,88.7,88.7
C17,C28,83.2,83.2
C17,C29,79.4,79.4
C17,C30,61.8,61.8
C18,C1,62.1,62.1
C18,C2,86.7,86.7
C18,C3,43.0,43.0
C18,C4,69.9,69.9
C18,C5,34.5,34.5
C18,C6,72.0,72.0
C18,C7,43.4,43.4
C18,C8,30.0,30.0
C18,C9,21.0,21.0
C18,C10,88.2,88.2
C18,C11,35.1,35.1
C18,C12,44.4,44.4
C18,C13,48.8,48.8
C18,C14,78.9,78.9
C18,C15,39.6,39.6
C18,C16,91.4,91.4
C18,C17,36.1,36.1
C18,C18,0.0,0.0
C18,C19,93.1,93.1
C18,C20,42.5,42.5
C18,C21,23.0,23.0
C18,C22,67.9,67.9
C18,C23,84.2,84.2
C18,C24,68.2,68.2
C18,C25,72.0,72.0
C18,C26,93.5,93.5
C18,C27,53.0,53.0
C18,C28,48.2,48.2
C18,C29,53.2,53.2
C18,C30,34.7,34.7
C19,C1,31.8,31.8
C19,C2,37.0,37.0
C19,C3,61.7,61.7
C19,C4,55.4,55.4
C19,C5,61.6,61.6
C19,C6,23.4,23.4
C19,C7,83.4,83.4
C19,C8,81.0,81.0
C19,C9,95.3,95.3
C19,C10,63.7,63.7
C19,C11,89.1,89.1
C19,C12,50.0,50.0
C19,C13,69.3,69.3
C19,C14,17.0,17.0
C19,C15,55.1,55.1
C19,C16,12.2,12.2
C19,C17,89.5,89.5
C19,C18,93.1,93.1
C19,C19,0.0,0.0
C19,C20,58.5,58.5
C19,C21,75.9,75.9
C19,C22,68.8,68.8
C19,C23,9.2,9.2
C19,C24,50.9,50.9
C19,C25,41.0,41.0
C19,C26,43.7,43.7
C19,C27,110.8,110.8
C19,C28,103.1,103.1
C19,C29,72.8,72.8
C19,C30,74.8,74.8
C20,C1,34.7,34.7
C20,C2,68.1,68.1
C20,C3,4.5,4.5
C20,C4,63.6,63.6
C20,C5,31.3,31.3
C20,C6,35.2,35.2
C20,C7,61.1,61.1
C20,C8,22.6,22.6
C20,C9,55.3,55.3
C20,C10,82.5,82.5
C20,C11,59.5,59.5
C20,C12,27.9,27.9
C20,C13,55.0,55.0
C20,C14,42.0,42.0
C20,C15,28.1,28.1
C20,C16,61.3,61.3
C20,C17,31.3,31.3
C20,C18,42.5,42.5
C20,C19,58.5,58.5
C20,C20,0.0,0.0
C20,C21,38.5,38.5
C20,C22,69.9,69.9
C20,C23,49.3,49.3
C20,C24,26.2,26.2
C20,C25,29.5,29.5
C20,C26,76.8,76.8
C20,C27,83.6,83.6
C20,C28,76.5,76.5
C20,C29,61.0,61.0
C20,C30,47.8,47.8
C21,C1,44.1,44.1
C21,C2,64.6,64.6
C21,C3,41.2,41.2
C21,C4,46.9,46.9
C21,C5,14.3,14.3
C21,C6,57.7,57.7
C21,C7,25.1,25.1
C21,C8,39.2,39.2
C21,C9,19.7,19.7
C21,C10,65.3,65.3
C21,C11,21.2,21.2
C21,C12,26.0,26.0
C21,C13,26.4,26.4
C21,C14,64.1,64.1
C21,C15,20.9,20.9
C21,C16,72.2,72.2
C21,C17,49.0,49.0
C21,C18,23.0,23.0
C21,C19,75.9,75.9
C21,C20,38.5,38.5
C21,C21,0.0,0.0
C21,C22,45.5,45.5
C21,C23,67.7,67.7
C21,C24,63.8,63.8
C21,C25,64.4,64.4
C21,C26,70.9,70.9
C21,C27,45.2,45.2
C21,C28,38.1,38.1
C21,C29,31.4,31.4
C21,C30,13.0,13.0
C22,C1,47.1,47.1
C22,C2,37.1,37.1
C22,C3,74.1,74.1
C22,C4,13.5,13.5
C22,C5,40.9,40.9
C22,C6,64.3,64.3
C22,C7,28.8,28.8
C22,C8,81.0,81.0
C22,C9,54.2,54.2
C22,C10,22.1,22.1
C22,C11,39.0,39.0
C22,C12,42.2,42.2
C22,C13,19.1,19.1
C22,C14,67.1,67.1
C22,C15,42.0,42.0
C22,C16,58.7,58.7
C22,C17,91.7,91.7
C22,C18,67.9,67.9
C22,C19,68.8,68.8
C22,C20,69.9,69.9
C22,C21,45.5,45.5
C22,C22,0.0,0.0
C22,C23,64.9,64.9
C22,C24,87.4,87.4
C22,C25,82.6,82.6
C22,C26,38.1,38.1
C22,C27,50.2,50.2
C22,C28,44.0,44.0
C22,C29,15.3,15.3
C22,C30,33.2,33.2
C23,C1,23.8,23.8
C23,C2,37.1,37.1
C23,C3,52.6,52.6
C23,C4,52.0,52.0
C23,C5,53.5,53.5
C23,C6,14.3,14.3
C23,C7,76.8,76.8
C23,C8,71.8,71.8
C23,C9,87.3,87.3
C23,C10,62.8,62.8
C23,C11,81.9,81.9
C23,C12,41.8,41.8
C23,C13,63.3,63.3
C23,C14,8.5,8.5
C23,C15,46.8,46.8
C23,C16,15.7,15.7
C23,C17,80.4,80.4
C23,C18,84.2,84.2
C23,C19,9.2,9.2
C23,C20,49.3,49.3
C23,C21,67.7,67.7
C23,C22,64.9,64.9
C23,C23,0.0,0.0
C23,C24,43.3,43.3
C23,C25,33.6,33.6
C23,C26,45.0,45.0
C23,C27,104.3,104.3
C23,C28,96.5,96.5
C23,C29,67.2,67.2
C23,C30,67.5,67.5
C24,C1,42.4,42.4
C24,C2,74.3,74.3
C24,C3,25.2,25.2
C24,C4,78.0,78.0
C24,C5,54.1,54.1
C24,C6,30.9,30.9
C24,C7,84.6,84.6
C24,C8,43.0,43.0
C24,C9,81.4,81.4
C24,C10,94.9,94.9
C24,C11,84.4,84.4
C24,C12,46.6,46.6
C24,C13,76.0,76.0
C24,C14,34.8,34.8
C24,C15,49.0,49.0
C24,C16,58.6,58.6
C24,C17,47.2,47.2
C24,C18,68.2,68.2
C24,C19,50.9,50.9
C24,C20,26.2,26.2
C24,C21,63.8,63.8
C24,C22,87.4,87.4
C24,C23,43.3,43.3
C24,C24,0.0,0.0
C24,C25,10.0,10.0
C24,C26,83.2,83.2
C24,C27,108.8,108.8
C24,C28,101.4,101.4
C24,C29,81.7,81.7
C24,C30,71.6,71.6
C25,C1,36.1,36.1
C25,C2,66.2,66.2
C25,C3,30.1,30.1
C25,C4,72.2,72.2
C25,C5,53.0,53.0
C25,C6,22.1,22.1
C25,C7,83.0,83.0
C25,C8,49.5,49.5
C25,C9,83.0,83.0
C25,C10,88.1,88.1
C25,C11,84.0,84.0
C25,C12,43.8,43.8
C25,C13,73.0,73.0
C25,C14,25.2,25.2
C25,C15,47.2,47.2
C25,C16,49.1,49.1
C25,C17,55.0,55.0
C25,C18,72.0,72.0
C25,C19,41.0,41.0
C25,C20,29.5,29.5
C25,C21,64.4,64.4
C25,C22,82.6,82.6
C25,C23,33.6,33.6
C25,C24,10.0,10.0
C25,C25,0.0,0.0
C25,C26,75.0,75.0
C25,C27,108.4,108.4
C25,C28,100.8,100.8
C25,C29,78.5,78.5
C25,C30,70.5,70.5
C26,C1,42.7,42.7
C26,C2,8.9,8.9
C26,C3,81.2,81.2
C26,C4,27.0,27.0
C26,C5,59.5,59.5
C26,C6,52.9,52.9
C26,C7,64.0,64.0
C26,C8,95.5,95.5
C26,C9,85.9,85.9
C26,C10,22.6,22.6
C26,C11,73.2,73.2
C26,C12,52.6,52.6
C26,C13,50.2,50.2
C26,C14,51.5,51.5
C26,C15,56.0,56.0
C26,C16,31.6,31.6
C26,C17,106.1,106.1
C26,C18,93.5,93.5
C26,C19,43.7,43.7
C26,C20,76.8,76.8
C26,C21,70.9,70.9
C26,C22,38.1,38.1
C26,C23,45.0,45.0
C26,C24,83.2,83.2
C26,C25,75.0,75.0
C26,C26,0.0,0.0
C26,C27,88.1,88.1
C26,C28,81.5,81.5
C26,C29,50.0,50.0
C26,C30,62.6,62.6
C27,C1,81.2,81.2
C27,C2,85.9,85.9
C27,C3,86.3,86.3
C27,C4,61.6,61.6
C27,C5,55.4,55.4
C27,C6,97.7,97.7
C27,C7,27.5,27.5
C27,C8,80.8,80.8
C27,C9,32.1,32.1
C27,C10,71.0,71.0
C27,C11,24.4,24.4
C27,C12,65.8,65.8
C27,C13,41.6,41.6
C27,C14,103.1,103.1
C27,C15,61.6,61.6
C27,C16,103.3,103.3
C27,C17,88.7,88.7
C27,C18,53.0,53.0
C27,C19,110.8,110.8
C27,C20,83.6,83.6
C27,C21,45.2,45.2
C27,C22,50.2,50.2
C27,C23,104.3,104.3
C27,C24,108.8,108.8
C27,C25,108.4,108.4
C27,C26,88.1,88.1
C27,C27,0.0,0.0
C27,C28,7.8,7.8
C27,C29,39.2,39.2
C27,C30,38.2,38.2
C28,C1,73.4,73.4
C28,C2,78.9,78.9
C28,C3,79.3,79.3
C28,C4,54.7,54.7
C28,C5,47.8,47.8
C28,C6,89.9,89.9
C28,C7,19.7,19.7
C28,C8,74.8,74.8
C28,C9,27.2,27.2
C28,C10,65.4,65.4
C28,C11,17.0,17.0
C28,C12,58.0,58.0
C28,C13,34.0,34.0
C28,C14,95.3,95.3
C28,C15,53.9,53.9
C28,C16,95.8,95.8
C28,C17,83.2,83.2
C28,C18,48.2,48.2
C28,C19,103.1,103.1
C28,C20,76.5,76.5
C28,C21,38.1,38.1
C28,C22,44.0,44.0
C28,C23,96.5,96.5
C28,C24,101.4,101.4
C28,C25,100.8,100.8
C28,C26,81.5,81.5
C28,C27,7.8,7.8
C28,C28,0.0,0.0
C28,C29,32.0,32.0
C28,C30,30.5,30.5
C29,C1,45.8,45.8
C29,C2,46.9,46.9
C29,C3,65.0,65.0
C29,C4,23.0,23.0
C29,C5,30.1,30.1
C29,C6,63.2,63.2
C29,C7,14.1,14.1
C29,C8,69.0,69.0
C29,C9,38.9,38.9
C29,C10,37.2,37.2
C29,C11,24.0,24.0
C29,C12,35.2,35.2
C29,C13,6.0,6.0
C29,C14,67.5,67.5
C29,C15,33.2,33.2
C29,C16,64.5,64.5
C29,C17,79.4,79.4
C29,C18,53.2,53.2
C29,C19,72.8,72.8
C29,C20,61.0,61.0
C29,C21,31.4,31.4
C29,C22,15.3,15.3
C29,C23,67.2,67.2
C29,C24,81.7,81.7
C29,C25,78.5,78.5
C29,C26,50.0,50.0
C29,C27,39.2,39.2
C29,C28,32.0,32.0
C29,C29,0.0,0.0
C29,C30,18.6,18.6
C30,C1,43.9,43.9
C30,C2,57.3,57.3
C30,C3,51.2,51.2
C30,C4,36.8,36.8
C30,C5,17.5,17.5
C30,C6,59.8,59.8
C30,C7,13.3,13.3
C30,C8,51.8,51.8
C30,C9,23.3,23.3
C30,C10,54.1,54.1
C30,C11,14.4,14.4
C30,C12,27.6,27.6
C30,C13,14.2,14.2
C30,C14,65.5,65.5
C30,C15,23.4,23.4
C30,C16,69.1,69.1
C30,C17,61.8,61.8
C30,C18,34.7,34.7
C30,C19,74.8,74.8
C30,C20,47.8,47.8
C30,C21,13.0,13.0
C30,C22,33.2,33.2
C30,C23,67.5,67.5
C30,C24,71.6,71.6
C30,C25,70.5,70.5
C30,C26,62.6,62.6
C30,C27,38.2,38.2
C30,C28,30.5,30.5
C30,C29,18.6,18.6
C30,C30,0.0,0.0
